pool	file	id	zscore	ratio
H11	2000133754_2012-04-19_H11	IOH22540_C1QTNF5	2.8721571055	1.30767949359
H11	2000133754_2012-04-19_H11	IOH53632_JMJD2B	1.85301424982	1.18905349794
H11	2000133754_2012-04-19_H11	IOH21900_3-Mar	1.46881797509	1.14433389327
H11	2000133754_2012-04-19_H11	IOH5206_TEX101	2.40394224617	1.25318030973
H11	2000133754_2012-04-19_H11	IOH3232_VPS29	2.17005504713	1.22595635217
H11	2000133754_2012-04-19_H11	IOH4063_RPS10	1.90561987391	1.19517667734
H11	2000133754_2012-04-19_H11	IOH62983_RHBDD2	1.3678718887	1.13258398997
H11	2000133754_2012-04-19_H11	IOH5008_FUZ	4.3983222567	1.48532177364
H11	2000133754_2012-04-19_H11	IOH12052_RNF183	1.53285722134	1.15178792123
H10	2000133755_2012-04-19_H10	BC113418_	0.843157369352	1.12926120051
H10	2000133755_2012-04-19_H10	IOH28239_OR4D11	1.68997370147	1.2134389062
H10	2000133755_2012-04-19_H10	IOH14766_GDPD5	2.61665473305	1.30555555556
H10	2000133755_2012-04-19_H10	IOH10098_MKRN2	9.17485428719	1.95747282609
H10	2000133755_2012-04-19_H10	IOH11232_FXR2	2.39977623676	1.28399676702
H10	2000133755_2012-04-19_H10	IOH23201_HHIP	1.21837098693	1.16655927835
H10	2000133755_2012-04-19_H10	IOH23279_CST6	2.37785996429	1.28181818182
H10	2000133755_2012-04-19_H10	IOH61968_C14orf177	0.934075168386	1.13829887662
H10	2000133755_2012-04-19_H10	IOH27961_GAS2	3.16997694186	1.3605585028
H10	2000133755_2012-04-19_H10	IOH10310_SNX12	3.30995381059	1.37447289157
H10	2000133755_2012-04-19_H10	IOH23162_TOM1L1	1.18241462999	1.16298503974
H10	2000133755_2012-04-19_H10	IOH45841_EPS8L1	2.62728361366	1.30661211853
H10	2000133755_2012-04-19_H10	IOH13046_C3orf37	2.79971618462	1.32375276363
H10	2000133755_2012-04-19_H10	IOH26097_CROT	3.06375983198	1.35
H10	2000133755_2012-04-19_H10	IOH11774_GPD1L	2.00397729132	1.24465240642
H10	2000133755_2012-04-19_H10	IOH6080_WBP2	3.41925881102	1.38533834586
H10	2000133755_2012-04-19_H10	IOH59847_SPRR3	5.07174076739	1.5496031746
H10	2000133755_2012-04-19_H10	IOH23214_TTF2	1.62393723706	1.20687455705
H10	2000133755_2012-04-19_H10	IOH35893_MMP27	1.87576332912	1.23190730838
H10	2000133755_2012-04-19_H10	IOH27456_C7orf38	2.56302048621	1.3002240478
H10	2000133755_2012-04-19_H10	IOH25947_KCTD10	3.33628459546	1.377090301
H10	2000133755_2012-04-19_H10	IOH54781_TMEM29	5.32171411864	1.57445175439
H10	2000133755_2012-04-19_H10	IOH10937_IPPK	0.846814484445	1.12962473573
H10	2000133755_2012-04-19_H10	IOH45766_AIF1	3.03592780848	1.34723336006
H10	2000133755_2012-04-19_H10	IOH27284_PCDHB16	1.21596736303	1.16632034632
H10	2000133755_2012-04-19_H10	IOH29581_KCNAB3	3.21505650423	1.36503963287
H10	2000133755_2012-04-19_H10	IOH21728_EVL	2.66655737654	1.3105161236
H10	2000133755_2012-04-19_H10	IOH10934_KCNK17	1.16567120348	1.16132066085
H10	2000133755_2012-04-19_H10	IOH11570_CYB5A	2.3656468029	1.28060413355
H10	2000133755_2012-04-19_H10	IOH12830_BIRC7	2.09649550221	1.25384917132
H10	2000133755_2012-04-19_H10	IOH11347_HBZ	3.38065550489	1.38150098749
H10	2000133755_2012-04-19_H10	IOH29466_SPRR1B	4.1948595212	1.46243686869
H10	2000133755_2012-04-19_H10	IOH29210_TRA16	1.2787723685	1.17256347256
H10	2000133755_2012-04-19_H10	IOH57037_CD69	0.492905513094	1.09444444444
H10	2000133755_2012-04-19_H10	IOH5311_PEF1	2.28310539045	1.27239911144
H10	2000133755_2012-04-19_H10	IOH29070_SFRP4	0.177094351825	1.06305126274
H10	2000133755_2012-04-19_H10	IOH14374_SYTL1	2.04434485955	1.24866514111
H10	2000133755_2012-04-19_H10	IOH45641_COX8A	0.609956943651	1.10607993197
H10	2000133755_2012-04-19_H10	IOH28607_KCNMB4	1.79102754162	1.22348415461
H10	2000133755_2012-04-19_H10	IOH4607_MAN2B1	0.148559771624	1.06021478521
H10	2000133755_2012-04-19_H10	IOH6700_PIP5K1A	1.38027860797	1.18265369169
H10	2000133755_2012-04-19_H10	IOH21959_C10orf88	2.20867133027	1.265
H10	2000133755_2012-04-19_H10	IOH22163_SASP	1.73632287256	1.21804624162
H10	2000133755_2012-04-19_H10	IOH42115_SMYD2	1.66723300964	1.21117836965
H10	2000133755_2012-04-19_H10	IOH27285_BACE1	2.75163427945	1.31897318592
H10	2000133755_2012-04-19_H10	IOH62274_TLE4	1.47452517256	1.19202226345
H10	2000133755_2012-04-19_H10	IOH3866_TMED9	2.13229087586	1.25740740741
H10	2000133755_2012-04-19_H10	IOH7443_CBWD1	2.97598258094	1.3412745098
H10	2000133755_2012-04-19_H10	IOH14549_SCYE1	3.7785396941	1.42105263158
H10	2000133755_2012-04-19_H10	IOH29191_POGZ	2.91248490298	1.33496252851
H10	2000133755_2012-04-19_H10	IOH29295_C19orf33	3.18730203037	1.36228070175
H10	2000133755_2012-04-19_H10	IOH40367_CALCA	1.9512396281	1.23941002348
H10	2000133755_2012-04-19_H10	IOH29071_ARMCX5	1.07973095545	1.15277777778
H10	2000133755_2012-04-19_H10	IOH3879_ALDOC	4.28607033162	1.47150367156
H10	2000133755_2012-04-19_H10	BC001722_	1.70645602577	1.21507733025
H10	2000133755_2012-04-19_H10	IOH44678_PXMP4	1.97321036199	1.24159402242
H10	2000133755_2012-04-19_H10	IOH26136_	4.91631415586	1.53415300546
H10	2000133755_2012-04-19_H10	IOH14165_CAP1	4.03511995861	1.44655797101
H10	2000133755_2012-04-19_H10	IOH7147_SULT1C2	3.31525645013	1.375
H10	2000133755_2012-04-19_H10	IOH4405_SIRT5	7.29664137442	1.77076923077
H10	2000133755_2012-04-19_H10	IOH25914_ALS2CR7	1.83081299665	1.22743902439
H10	2000133755_2012-04-19_H10	IOH59813_GTPBP8	1.60949029033	1.20543845954
H10	2000133755_2012-04-19_H10	IOH22849_hCG_2020170	2.52147648166	1.29609436955
H10	2000133755_2012-04-19_H10	IOH11708_SLC44A5	1.47283114561	1.19185386885
H10	2000133755_2012-04-19_H10	IOH10603_5-Sep	2.22158341717	1.2662835249
H10	2000133755_2012-04-19_H10	IOH40380_KITLG	0.611592325822	1.106242497
H10	2000133755_2012-04-19_H10	IOH13880_AKR1C3	5.47314042475	1.5895042735
H10	2000133755_2012-04-19_H10	IOH10530_HSPB1	1.86115526435	1.23045519494
H10	2000133755_2012-04-19_H10	IOH26700_NAT1	2.50810396679	1.29476507584
H10	2000133755_2012-04-19_H10	IOH5065_BDH2	1.61642555773	1.2061278592
H10	2000133755_2012-04-19_H10	IOH7399_SLC25A17	2.02332176785	1.24657534247
H10	2000133755_2012-04-19_H10	IOH6695_	2.93293078315	1.33699494949
H10	2000133755_2012-04-19_H10	IOH14476_VIL2	3.00088567744	1.34375
H10	2000133755_2012-04-19_H10	IOH27593_SF1	2.52856276043	1.29679878049
H10	2000133755_2012-04-19_H10	IOH12262_SLC3A1	1.25540273226	1.17024041585
H10	2000133755_2012-04-19_H10	IOH44578_ARSK	2.12866824934	1.25704730053
H10	2000133755_2012-04-19_H10	IOH22297_HSPA1L	2.23003131701	1.26712328767
H10	2000133755_2012-04-19_H10	IOH10508_CLIC4	2.48482768176	1.2924512987
H10	2000133755_2012-04-19_H10	IOH11211_A4GALT	2.25625720387	1.26973026973
H10	2000133755_2012-04-19_H10	IOH53949_MECR	2.13978312616	1.25815217391
H10	2000133755_2012-04-19_H10	IOH11447_KIAA0515	2.20384462749	1.26452020202
H10	2000133755_2012-04-19_H10	IOH10207_CXADR	1.64608609185	1.20907626208
H10	2000133755_2012-04-19_H10	IOH29113_PSRC1	2.44305483267	1.28829887218
H10	2000133755_2012-04-19_H10	IOH7254_MAT2B	3.00909664009	1.34456621005
H10	2000133755_2012-04-19_H10	IOH5035_MRTO4	1.33078741457	1.17773402381
H10	2000133755_2012-04-19_H10	IOH11225_MICA	1.5740364248	1.20191417104
H10	2000133755_2012-04-19_H10	IOH12818_CTBP1	2.09745122389	1.25394417476
H10	2000133755_2012-04-19_H10	IOH28444_OR7D2	2.40114203551	1.28413253413
H10	2000133755_2012-04-19_H10	IOH11942_IDH1	1.89696989508	1.23401534527
H10	2000133755_2012-04-19_H10	IOH11308_	3.64048453502	1.4073292702
H10	2000133755_2012-04-19_H10	IOH4487_PCBP2	5.06283121851	1.54871752165
H10	2000133755_2012-04-19_H10	IOH28959_FRG1	5.28229112816	1.57053291536
H10	2000133755_2012-04-19_H10	IOH9616_STMN4	2.46140990703	1.29012345679
H10	2000133755_2012-04-19_H10	IOH34818_TAS2R13	1.82982754138	1.22734106529
H10	2000133755_2012-04-19_H10	IOH29136_RECK	1.36401937663	1.18103744418
H10	2000133755_2012-04-19_H10	IOH3654_ACTB	1.28386019667	1.17306922769
H10	2000133755_2012-04-19_H10	IOH10499_TACSTD1	1.71295676861	1.21572353604
H10	2000133755_2012-04-19_H10	IOH50104_CMTM1	1.6473072546	1.20919765166
H10	2000133755_2012-04-19_H10	IOH61487_FTH1	3.24311326628	1.36782861293
H10	2000133755_2012-04-19_H10	IOH3176_ZNF26	2.0182096907	1.24606717687
H10	2000133755_2012-04-19_H10	IOH3264_CENPN	2.0089240878	1.2451441423
H10	2000133755_2012-04-19_H10	IOH4326_AKR1A1	2.40668538579	1.2846835704
H10	2000133755_2012-04-19_H10	IOH63177_IGKC	1.93198152371	1.23749567324
H10	2000133755_2012-04-19_H10	IOH61989_C16orf3	2.90623641255	1.33434139785
H10	2000133755_2012-04-19_H10	IOH7162_ARG1	1.97154015025	1.24142799516
H10	2000133755_2012-04-19_H10	IOH13178_SIRPB1	1.93801306502	1.2380952381
H10	2000133755_2012-04-19_H10	IOH27103_RNF190	2.32652128849	1.2767148651
H10	2000133755_2012-04-19_H10	IOH12916_MB	6.34933600081	1.67660242044
H10	2000133755_2012-04-19_H10	IOH44403_EPHA3	1.73755991213	1.21816920943
H10	2000133755_2012-04-19_H10	IOH41594_TPD52L2	5.43527024963	1.58573979196
H10	2000133755_2012-04-19_H10	IOH26661_ACOX2	2.09512530035	1.25371296653
H10	2000133755_2012-04-19_H10	IOH13160_SLC25A13	3.27338960222	1.37083822953
H10	2000133755_2012-04-19_H10	IOH28804_UBL4A	2.24017750001	1.26813186813
H10	2000133755_2012-04-19_H10	IOH21668_PIP5K3	3.15797919623	1.35936586791
H10	2000133755_2012-04-19_H10	IOH59716_RTN2	4.35245886332	1.47810301793
H10	2000133755_2012-04-19_H10	IOH27099_C5orf25	1.19455840626	1.16419219079
H10	2000133755_2012-04-19_H10	IOH21766_CHCHD4	2.25766763933	1.26987047395
H10	2000133755_2012-04-19_H10	IOH6235_POM121	1.19323358767	1.16406049731
H10	2000133755_2012-04-19_H10	IOH29744_GPR109B	2.02254134431	1.24649776453
H10	2000133755_2012-04-19_H10	IOH11580_EXOSC1	2.20066096452	1.26420373027
H10	2000133755_2012-04-19_H10	IOH13720_PAH	2.27196508824	1.27129171064
H10	2000133755_2012-04-19_H10	IOH5111_NONO	1.90074736716	1.23439084456
H10	2000133755_2012-04-19_H10	IOH57576_SIRPG	1.83213334386	1.22757027339
H10	2000133755_2012-04-19_H10	IOH26345_CD53	2.30650627843	1.27472527473
H10	2000133755_2012-04-19_H10	IOH29339_ZBTB34	2.68987715901	1.3128342246
H10	2000133755_2012-04-19_H10	IOH11405_BBS10	1.1146610413	1.15625
H10	2000133755_2012-04-19_H10	IOH59208_YIF1B	1.73534179764	1.21794871795
H10	2000133755_2012-04-19_H10	IOH28001_MGC23270	4.09140117111	1.45215260017
H10	2000133755_2012-04-19_H10	IOH12247_DSTN	4.91755164632	1.5342760181
H10	2000133755_2012-04-19_H10	IOH26410_AFAP1L1	2.48102975876	1.29207376649
H10	2000133755_2012-04-19_H10	IOH5034_ATP6V1E1	3.58016125526	1.40133283969
H10	2000133755_2012-04-19_H10	IOH23035_IGKV1-5	0.785106966421	1.12349070513
H10	2000133755_2012-04-19_H10	IOH28309_OR51F2	1.46563235315	1.19113827349
H10	2000133755_2012-04-19_H10	IOH12227_ODF2L	1.89195141334	1.23351648352
H10	2000133755_2012-04-19_H10	IOH63148_COX19	2.93649648304	1.33734939759
H10	2000133755_2012-04-19_H10	IOH3130_HAGH	3.35734363929	1.37918367347
H10	2000133755_2012-04-19_H10	IOH10430_C11orf67	4.08490240964	1.45150659134
H10	2000133755_2012-04-19_H10	IOH5798_RPIP8	1.84887403769	1.22923438064
H10	2000133755_2012-04-19_H10	IOH46181_MCM2	3.23585789556	1.36710739342
H10	2000133755_2012-04-19_H10	IOH26126_PRAME	2.21301818539	1.26543209877
H10	2000133755_2012-04-19_H10	IOH41880_LOH11CR2A	2.49057863431	1.29302297165
H10	2000133755_2012-04-19_H10	IOH39834_ST7L	2.40599944605	1.28461538462
H10	2000133755_2012-04-19_H10	IOH22703_SERPINF2	2.31742172865	1.27581032413
H10	2000133755_2012-04-19_H10	IOH6399_SPEG	3.45316297976	1.38870858688
H10	2000133755_2012-04-19_H10	IOH41786_ZNF291	1.4747659631	1.19204619921
H10	2000133755_2012-04-19_H10	IOH62684_TSPAN14	1.266867705	1.1713800905
H10	2000133755_2012-04-19_H10	IOH59368_PLCXD3	2.28976890286	1.27306149733
H10	2000133755_2012-04-19_H10	IOH12520_BCL11A	2.41284248898	1.28529561672
H10	2000133755_2012-04-19_H10	IOH28691_MT1X	3.26625346057	1.37012886198
H10	2000133755_2012-04-19_H10	IOH27451_ANKRD53	1.79895745771	1.22427242724
H10	2000133755_2012-04-19_H10	IOH6521_NCK1	2.33842900572	1.27789855072
H10	2000133755_2012-04-19_H10	IOH6650_OVOL2	3.24128685656	1.36764705882
H10	2000133755_2012-04-19_H10	IOH45973_SFI1	0.971215887815	1.14199084668
H10	2000133755_2012-04-19_H10	IOH3697_EIF3S8	1.59195458548	1.20369532428
H10	2000133755_2012-04-19_H10	IOH3435_MAPK13	3.05148396087	1.34877971807
H10	2000133755_2012-04-19_H10	IOH4577_NASP	2.29072994182	1.27315702932
H10	2000133755_2012-04-19_H10	IOH61637_SNRK	2.35486048759	1.27953192079
H10	2000133755_2012-04-19_H10	IOH59980_SNX12	4.6489506373	1.50757575758
H10	2000133755_2012-04-19_H10	IOH6589_CHCHD6	1.61340404338	1.20582750583
H10	2000133755_2012-04-19_H10	IOH10208_EFHD2	1.4418632741	1.1887755102
H10	2000133755_2012-04-19_H10	IOH21447_COASY	2.69589910692	1.31343283582
H10	2000133755_2012-04-19_H10	IOH7225_NAT5	3.90344625027	1.4334689572
H10	2000133755_2012-04-19_H10	IOH29640_RAB1B	2.98550351008	1.34222093696
H10	2000133755_2012-04-19_H10	IOH54963_SULT1B1	2.63505678122	1.30738480959
H10	2000133755_2012-04-19_H10	IOH9725_LRRFIP1	3.54388973936	1.39772727273
H10	2000133755_2012-04-19_H10	IOH62648_SEC23B	1.31008071081	1.17567567568
H10	2000133755_2012-04-19_H10	IOH28892_TMEM25	1.90338018992	1.23465256008
H10	2000133755_2012-04-19_H10	IOH56031_C1orf19	2.11493168168	1.25568181818
H10	2000133755_2012-04-19_H10	IOH12495_DAZAP1	5.7619560872	1.61821396994
H10	2000133755_2012-04-19_H10	IOH20954_DCX	0.876164147782	1.13254223652
H10	2000133755_2012-04-19_H10	IOH10284_TSPYL4	1.52152437191	1.19669421488
H10	2000133755_2012-04-19_H10	IOH4256_CINP	2.44142234204	1.28813659459
H10	2000133755_2012-04-19_H10	IOH4284_SNRPN	2.3651930887	1.28055903212
H10	2000133755_2012-04-19_H10	IOH12126_IFI44	2.22997057368	1.26711724949
H10	2000133755_2012-04-19_H10	IOH21743_UBE2L6	1.76727459188	1.22112299465
H10	2000133755_2012-04-19_H10	IOH26294_GLT1D1	1.556504757	1.20017143709
H10	2000133755_2012-04-19_H10	IOH11269_ABHD4	2.3067695969	1.27475144988
H10	2000133755_2012-04-19_H10	IOH21658_PHTF2	2.14247828282	1.25842008573
H10	2000133755_2012-04-19_H10	IOH13579_C19orf40	2.47378280293	1.29135338346
H10	2000133755_2012-04-19_H10	IOH5036_HSPD1	2.03801492697	1.2480359147
H10	2000133755_2012-04-19_H10	IOH46166_	1.89738113864	1.2340562249
H10	2000133755_2012-04-19_H10	IOH4050_PECR	3.00206916163	1.34386764415
H10	2000133755_2012-04-19_H10	IOH4575_SNRPG	2.9500196501	1.33869366687
H10	2000133755_2012-04-19_H10	IOH50191_DYNLRB2	3.23818904927	1.36733912155
H10	2000133755_2012-04-19_H10	IOH5428_ZNF434	2.25892414504	1.26999537679
H10	2000133755_2012-04-19_H10	IOH58684_FLJ25996	5.14267022744	1.55665391156
H10	2000133755_2012-04-19_H10	IOH40610_KCTD9	1.60175506612	1.20466954023
H10	2000133755_2012-04-19_H10	IOH27245_KLHDC3	1.24459781737	1.16916635421
H10	2000133755_2012-04-19_H10	IOH12232_PGM2	3.77135289827	1.42033822875
H10	2000133755_2012-04-19_H10	IOH9677_FLJ22167	1.79710646545	1.22408842951
H10	2000133755_2012-04-19_H10	IOH22816_MCM9	1.82295856449	1.22665825523
H10	2000133755_2012-04-19_H10	IOH27298_	1.91561350745	1.23586861197
H10	2000133755_2012-04-19_H10	IOH10190_C18orf18	2.22035703171	1.26616161616
H10	2000133755_2012-04-19_H10	IOH9973_TRIM27	8.06080109026	1.84673046252
H10	2000133755_2012-04-19_H10	IOH29255_ZCCHC12	2.00435087513	1.24468954248
H10	2000133755_2012-04-19_H10	IOH13190_VARS	2.94816511308	1.33850931677
H10	2000133755_2012-04-19_H10	IOH3239_DAK	2.55602137647	1.29952830189
H10	2000133755_2012-04-19_H10	IOH28084_TCL1B	3.04994766073	1.34862700229
H10	2000133755_2012-04-19_H10	IOH42361_CPLX2	1.97169965049	1.24144385027
H10	2000133755_2012-04-19_H10	IOH54928_MTAP	2.74367322706	1.31818181818
H10	2000133755_2012-04-19_H10	IOH29208_OPHN1	1.95984969988	1.24026590693
H10	2000133755_2012-04-19_H10	IOH4064_NUDT21	5.14314424186	1.55670103093
H10	2000133755_2012-04-19_H10	IOH26339_FLJ21986	1.94821047622	1.23910891089
H10	2000133755_2012-04-19_H10	IOH21868_CLDN12	1.20856399938	1.16558441558
H10	2000133755_2012-04-19_H10	IOH40696_DMPK	2.56113922926	1.30003704161
H10	2000133755_2012-04-19_H10	IOH13426_LOC114984	2.71069727188	1.31490384615
H10	2000133755_2012-04-19_H10	IOH13243_ZFYVE19	4.39309909936	1.48214285714
H10	2000133755_2012-04-19_H10	IOH53781_DCTD	2.82283029863	1.32605042017
H10	2000133755_2012-04-19_H10	IOH4535_GALK1	1.83017460991	1.22737556561
H10	2000133755_2012-04-19_H10	IOH4043_CDCA3	2.6342095449	1.30730059014
H10	2000133755_2012-04-19_H10	IOH29872_PLG	2.44741600721	1.28873239437
H10	2000133755_2012-04-19_H10	IOH26618_ANKS1A	1.7745200789	1.22184323167
H10	2000133755_2012-04-19_H10	IOH3011_SULT1A1	1.86612178738	1.23094889174
H10	2000133755_2012-04-19_H10	IOH29267_C20orf132	3.08501306732	1.35211267606
H10	2000133755_2012-04-19_H10	IOH56015_SGMS2	2.34657031921	1.2787078373
H10	2000133755_2012-04-19_H10	IOH39472_CAPN7	2.21495874572	1.265625
H10	2000133755_2012-04-19_H10	IOH14684_ADSS	2.20469578235	1.264604811
H10	2000133755_2012-04-19_H10	IOH35161_FAM9C	0.812341722112	1.12619797371
H10	2000133755_2012-04-19_H10	IOH23196_MCAT	1.19664982146	1.16440008774
H10	2000133755_2012-04-19_H10	IOH58618_LOC113386	3.93902489855	1.43700564972
H10	2000133755_2012-04-19_H10	IOH10790_KIAA1189	4.72508033645	1.51514342386
H10	2000133755_2012-04-19_H10	IOH13582_MGC27348	2.13890130071	1.25806451613
H10	2000133755_2012-04-19_H10	IOH26421_MYBPH	2.93176869905	1.33687943262
H10	2000133755_2012-04-19_H10	IOH3083_ARL5A	3.16656617966	1.36021945627
H10	2000133755_2012-04-19_H10	IOH5165_NAT9	2.59837356662	1.30373831776
H10	2000133755_2012-04-19_H10	IOH27794_HSPE1	3.49704185217	1.39307036247
H10	2000133755_2012-04-19_H10	IOH26952_ADSSL1	2.50159092082	1.29411764706
H10	2000133755_2012-04-19_H10	IOH29610_TGFBR2	2.25622403616	1.2697269727
H10	2000133755_2012-04-19_H10	IOH10112_MOBKL2A	3.88054701387	1.43119266055
H10	2000133755_2012-04-19_H10	IOH61714_C12orf60	4.2542860309	1.46834415584
H10	2000133755_2012-04-19_H10	IOH62185_KIAA1370	0.354638482004	1.08070002194
H10	2000133755_2012-04-19_H10	IOH12083_3-Sep	2.09822183432	1.25402077722
H10	2000133755_2012-04-19_H10	IOH3093_GLMN	1.93801306502	1.2380952381
H10	2000133755_2012-04-19_H10	IOH61962_KIF19	1.72901961016	1.21732026144
H10	2000133755_2012-04-19_H10	IOH62647_FKSG24	-0.30758876985	1.01487137813
H10	2000133755_2012-04-19_H10	IOH3936_RAB6B	2.13991912909	1.25816569327
H10	2000133755_2012-04-19_H10	IOH26033_CAMK1D	2.57454723229	1.30136986301
H10	2000133755_2012-04-19_H10	IOH28730_TLE3	1.89003074559	1.2333255597
H10	2000133755_2012-04-19_H10	IOH29455_	2.25741591541	1.26984545135
H10	2000133755_2012-04-19_H10	IOH42654_PCDH10	1.73863410659	1.21827598964
H10	2000133755_2012-04-19_H10	IOH28379_GPR119	2.50228449413	1.29418659165
H10	2000133755_2012-04-19_H10	IOH21499_RP11-529I10.4	3.49845032462	1.39321037156
H10	2000133755_2012-04-19_H10	IOH3265_THEM2	2.87487207658	1.33122362869
H10	2000133755_2012-04-19_H10	IOH13791_ISG20	13.8497575433	2.42218118782
H10	2000133755_2012-04-19_H10	IOH2981_	2.41095533857	1.28510802469
H10	2000133755_2012-04-19_H10	IOH23126_MT1F	1.07932056192	1.15273698264
H10	2000133755_2012-04-19_H10	IOH26737_NFKB1	2.58367726069	1.30227743271
H10	2000133755_2012-04-19_H10	IOH5288_PPIC	2.08351131737	1.25255847953
H10	2000133755_2012-04-19_H10	IOH5494_SF3B4	3.04038493116	1.34767641997
H10	2000133755_2012-04-19_H10	IOH10283_LOC541471	2.68525867789	1.31237512488
H10	2000133755_2012-04-19_H10	IOH6391_WDR4	3.54977877863	1.39831267218
H10	2000133755_2012-04-19_H10	IOH14254_LGALS8	1.4995122758	1.19450610433
H10	2000133755_2012-04-19_H10	IOH2390_G6PD	2.43257760212	1.28725738397
H10	2000133755_2012-04-19_H10	IOH26812_BRUNOL5	1.93801306502	1.2380952381
H10	2000133755_2012-04-19_H10	IOH50116_SPANXN1	0.902181190987	1.1351284585
H10	2000133755_2012-04-19_H10	IOH41531_	2.58135696208	1.30204678363
H10	2000133755_2012-04-19_H10	IOH10845_FAM131C	1.91728532176	1.23603479853
H10	2000133755_2012-04-19_H10	BC121798_	1.82545147688	1.22690606297
H10	2000133755_2012-04-19_H10	IOH5838_PRKCZ	1.80346776931	1.22472077439
H10	2000133755_2012-04-19_H10	IOH10683_PFDN2	2.41268522906	1.28527998431
H10	2000133755_2012-04-19_H10	IOH14462_MCM7	1.98214247687	1.24248191854
H10	2000133755_2012-04-19_H10	IOH25782_EIF4A2	2.03900012404	1.24813384813
H10	2000133755_2012-04-19_H10	IOH13814_GLUL	4.25926441143	1.46883903134
H10	2000133755_2012-04-19_H10	IOH12784_MRPL38	1.91076325891	1.23538647343
H10	2000133755_2012-04-19_H10	IOH22548_AADAT	2.1928165732	1.26342395922
H10	2000133755_2012-04-19_H10	IOH41602_C17orf51	1.37781103637	1.18240840294
H10	2000133755_2012-04-19_H10	IOH21986_POLI	4.27612606505	1.47051516259
H10	2000133755_2012-04-19_H10	IOH13891_DDX3X	1.73115437476	1.21753246753
H10	2000133755_2012-04-19_H10	IOH13078_SMAD6	1.41256817666	1.18586343353
H10	2000133755_2012-04-19_H10	IOH27820_BID	2.43295002812	1.28729440494
H10	2000133755_2012-04-19_H10	IOH4632_RDH11	3.18610953811	1.36216216216
H10	2000133755_2012-04-19_H10	IOH44810_SLC30A5	3.25951997664	1.36945952058
H10	2000133755_2012-04-19_H10	IOH5510_ZNF655	2.41532501199	1.28554239171
H10	2000133755_2012-04-19_H10	IOH46525_PTGER4	0.892587998978	1.13417484806
H10	2000133755_2012-04-19_H10	IOH10646_C1orf107	3.02121811548	1.34577114428
H10	2000133755_2012-04-19_H10	IOH54974_SLC25A15	0.579054618672	1.10300808898
H10	2000133755_2012-04-19_H10	IOH7397_SMPX	4.4084170462	1.48366553635
H10	2000133755_2012-04-19_H10	IOH42322_PRDX5	1.5581985237	1.20033980583
H10	2000133755_2012-04-19_H10	IOH3115_BRE	2.30926997753	1.275
H10	2000133755_2012-04-19_H10	IOH13116_GPLD1	1.80534756652	1.22490763547
H10	2000133755_2012-04-19_H10	IOH5418_LOC51255	1.56840360345	1.20135424091
H10	2000133755_2012-04-19_H10	IOH40730_STATH	2.57114062425	1.30103122943
H10	2000133755_2012-04-19_H10	IOH10709_ZNF10	2.43243978383	1.28724368415
H10	2000133755_2012-04-19_H10	IOH13764_RAB11A	2.22831898411	1.26695307336
H10	2000133755_2012-04-19_H10	IOH26919_WFDC2	0.738038630457	1.11881188119
H10	2000133755_2012-04-19_H10	IOH45773_COMT	2.42293852778	1.2862992126
H10	2000133755_2012-04-19_H10	IOH3638_SMAD4	2.45697434057	1.28968253968
H10	2000133755_2012-04-19_H10	IOH3496_DNAJB1	1.50905346522	1.19545454545
H10	2000133755_2012-04-19_H10	IOH12358_S100Z	2.44762568274	1.28875323714
H10	2000133755_2012-04-19_H10	IOH26226_RCP9	2.27869587885	1.27196078431
H10	2000133755_2012-04-19_H10	IOH4388_ADSL	3.31525645013	1.375
H10	2000133755_2012-04-19_H10	IOH44829_ZNF528	2.00960286099	1.24521161569
H10	2000133755_2012-04-19_H10	IOH27815_URP2	2.54611630724	1.29854368932
H10	2000133755_2012-04-19_H10	IOH45792_BTN3A3	1.50355998802	1.19490846682
H10	2000133755_2012-04-19_H10	IOH4602_CLDN7	1.68566101619	1.21301020408
H10	2000133755_2012-04-19_H10	IOH5732_KEAP1	2.83356323821	1.32711732712
H10	2000133755_2012-04-19_H10	IOH6821_ANXA11	2.13565942494	1.25774225774
H10	2000133755_2012-04-19_H10	IOH21705_ST14	1.69706829983	1.21414414414
H10	2000133755_2012-04-19_H10	IOH40725_SCGB2A1	1.81504116541	1.22587122684
H10	2000133755_2012-04-19_H10	IOH22528_TNP1	2.90105737348	1.33382657591
H10	2000133755_2012-04-19_H10	IOH63062_HNRPA1	1.50324464438	1.19487712011
H10	2000133755_2012-04-19_H10	IOH46175_MAST2	1.72567725182	1.21698801459
H10	2000133755_2012-04-19_H10	IOH61522_LOC595101	1.92442013458	1.236744034
H10	2000133755_2012-04-19_H10	IOH63487_C6orf195	0.512313258077	1.09637366969
H10	2000133755_2012-04-19_H10	IOH61760_LOC112703	1.20400383354	1.16513111269
H10	2000133755_2012-04-19_H10	IOH29484_LOC649946	2.12144050071	1.25632882679
H10	2000133755_2012-04-19_H10	IOH13279_HN1L	2.03149082991	1.24738738739
H10	2000133755_2012-04-19_H10	IOH50108_XAGE1	3.01430038574	1.34508348794
H10	2000133755_2012-04-19_H10	IOH61590_IHPK2	1.16166975498	1.1609228972
H10	2000133755_2012-04-19_H10	IOH45485_MRPL55	3.78681260917	1.421875
H10	2000133755_2012-04-19_H10	IOH10494_TPRKB	2.53840443883	1.29777709169
H10	2000133755_2012-04-19_H10	IOH11058_RNF141	3.17742323863	1.3612987013
