IDName	ID	Name	zscore	ratio	zscores	ratios
IOH63333_KLRF1	IOH63333	KLRF1	2.27778206717	1.11841770797	2.56615429672;1.98940983763	1.1334519573;1.10338345865
IOH63343_IQCC	IOH63343	IQCC	1.82514687913	1.0948196303	2.67444624855;0.975847509713	1.13909774436;1.05054151625
IOH6268_GYS1	IOH6268	GYS1	1.67331746088	1.08690402299	0.689920418113;2.65671450366	1.03563474388;1.13817330211
IOH21555_KLHL25	IOH21555	KLHL25	2.25693520316	1.11733085938	2.58195295594;1.93191745037	1.13427561837;1.10038610039
IOH11153_WIF1	IOH11153	WIF1	2.22660395345	1.11574954355	1.94356564422;2.50964226268	1.10099337748;1.13050570962
IOH7241_VAMP4	IOH7241	VAMP4	1.64620508979	1.08549052299	0.629170074322;2.66324010527	1.03246753247;1.13851351351
IOH4881_ND	IOH4881	ND	1.57951393698	1.08201358826	2.50679260061;0.652235273343	1.13035714286;1.03367003367
IOH4547_DUSP26	IOH4547	DUSP26	1.98664545956	1.10323933815	1.2267355747;2.74655534443	1.06362153344;1.14285714286
IOH4625_ATF5	IOH4625	ATF5	1.92939231787	1.10025445293	1.29490566756;2.56387896819	1.06717557252;1.13333333333
IOH27850_CCNE1	IOH27850	CCNE1	1.67335249272	1.08690584937	2.53975189963;0.806953085806	1.1320754717;1.04173622705
IOH22308_SPATA16	IOH22308	SPATA16	2.04567854019	1.10631702026	2.85144130208;1.2399157783	1.14832535885;1.06430868167
IOH21971_DTWD1	IOH21971	DTWD1	2.59047973795	1.13472016106	2.53285247794;2.64810699795	1.13171577123;1.1377245509
IOH23171_C16orf75	IOH23171	C16orf75	2.47994999185	1.12895770688	2.30580354135;2.65409644234	1.11987860395;1.13803680982
IOH34911_KRTAP19-7	IOH34911	KRTAP19-7	2.3787457103	1.1236814346	1.55424513556;3.20324628504	1.08069620253;1.16666666667
IOH60259_SGMS1	IOH60259	SGMS1	2.18452643583	1.11355583755	2.64930591658;1.71974695508	1.13778705637;1.08932461874
ZNF746_	ZNF746		2.27781272308	1.11841930621	0.979653819443;3.57597162671	1.05073995772;1.18609865471
IOH6072_RASL11B	IOH6072	RASL11B	2.68959581316	1.13988756498	2.16064947246;3.21854215387	1.11231101512;1.16746411483
IOH14732_BTF3L4	IOH14732	BTF3L4	-0.662593145106	0.96512162215	-3.96680148256;2.79637617432;-0.496589062501;-0.983358209677	0.792857142857;1.14545454545;0.973776223776;0.948398576512
IOH7468_TIMP1	IOH7468	TIMP1	2.05661520817	1.10688720205	3.95407715351;1.60158576513;1.29885205643;1.37194585762	1.20581113801;1.0831643002;1.067381317;1.07119205298
IOH23244_RHOBTB2	IOH23244	RHOBTB2	2.04837730801	1.10645772018	2.62039762603;1.47635698998	1.13627992634;1.07663551402
IOH12423_AASDH	IOH12423	AASDH	2.59581732272	1.13499843536	2.04022895365;3.15140569179	1.10603290676;1.16396396396
IOH7553_BLVRA	IOH7553	BLVRA	2.04125260742	1.10608627482	1.42180299762;2.66070221722	1.0737913486;1.13838120104
IOH11555_C1orf87	IOH11555	C1orf87	1.4256941161	1.07399421157	0.143908048471;2.70748018374	1.00716845878;1.14081996435
IOH7431_CCNG1	IOH7431	CCNG1	1.8495787118	1.09609338078	2.63760323136;1.06155419223	1.13717693837;1.05500982318
IOH6633_PDCD2L	IOH6633	PDCD2L	0.987739088702	1.0511614822	-0.574833314564;2.55031149197	0.969696969697;1.13262599469
IOH5162_INHBE	IOH5162	INHBE	2.08901203362	1.1085762064	2.78168541679;1.39633865045	1.14468864469;1.07246376812
IOH5425_BTN3A2	IOH5425	BTN3A2	1.93473112312	1.10053279086	2.61887830727;1.25058393897	1.13620071685;1.06486486486
IOH21476_SSX5	IOH21476	SSX5	3.28357223787	1.17085444995	3.63723366073;2.92991081501	1.18929254302;1.15241635688
IOH11089_SF3B14	IOH11089	SF3B14	2.39635829557	1.12459966448	3.42663968491;1.36607690623	1.17831325301;1.07088607595
IOH10780_hCG_1731871	IOH10780	hCG_1731871	1.55635086993	1.08080598472	2.50356129679;0.609140443083	1.13018867925;1.0314232902
IOH11633_ND	IOH11633	ND	2.40203905444	1.12489583012	2.76169427064;2.04238383824	1.14364640884;1.1061452514
IOH22117_ND	IOH22117	ND	2.00168496909	1.10402342106	1.19251514723;2.81085479094	1.06183745583;1.14620938628
IOH14527_PSENEN	IOH14527	PSENEN	1.72886896668	1.08980019364	2.60041424344;0.857323689923	1.13523809524;1.04436229205
IOH13397_GLT8D2	IOH13397	GLT8D2	3.06579367121	1.15950059222	4.70106482453;1.43052251789	1.24475524476;1.07424593968
IOH26752_TMPRSS12	IOH26752	TMPRSS12	2.24876792864	1.11690505957	1.81385192341;2.68368393387	1.09423076923;1.1395793499
IOH26177_TMEM106B	IOH26177	TMEM106B	1.9788286116	1.10283180778	2.90880081018;1.04885641303	1.15131578947;1.05434782609
IOH29345_MT1X	IOH29345	MT1X	2.15084952581	1.11180009615	2.97614860419;1.32555044743	1.15482695811;1.0687732342
IOH14394_NCOA4	IOH14394	NCOA4	1.81051600686	1.09405685165	0.371067866268;3.24996414744	1.01901140684;1.16910229645
IOH29217_ZNF281	IOH29217	ZNF281	2.48744579212	1.12934849947	2.39144014718;2.58345143707	1.12434325744;1.1343537415
IOH11102_RSBN1	IOH11102	RSBN1	2.65194296323	1.13792453846	2.39126114907;2.91262477738	1.1243339254;1.15151515152
IOH6846_RNF26	IOH6846	RNF26	2.28505365805	1.11879681143	3.19104461869;1.3790626974	1.16603053435;1.07156308851
IOH21436_SEMA3B	IOH21436	SEMA3B	2.76704449282	1.14392534199	2.49909725767;3.03499172798	1.12995594714;1.15789473684
IOH7227_ELA3A	IOH7227	ELA3A	2.02533916166	1.10525662936	0.830336655472;3.22034166785	1.04295532646;1.16755793226
IOH3925_DDX19B	IOH3925	DDX19B	1.72841165366	1.08977635169	0.911174771784;2.54564853553	1.04716981132;1.13238289206
IOH3975_WDR1	IOH3975	WDR1	2.32070286111	1.12065537808	2.65206756362;1.98933815861	1.13793103448;1.10337972167
IOH39612_BACE1	IOH39612	BACE1	2.96206893433	1.15409291632	3.45676717471;2.46737069394	1.17988394584;1.12830188679
IOH4442_ANKRD10	IOH4442	ANKRD10	1.96568329754	1.10214647851	0.576546161651;3.35482043344	1.02972399151;1.17456896552
IOH39442_ND	IOH39442	ND	2.79120956974	1.14518518519	2.73437691935;2.84804222012	1.14222222222;1.14814814815
IOH6905_ND	IOH6905	ND	2.53677281266	1.13192015738	2.4610191439;2.61252648143	1.12797074954;1.13586956522
IOH40892_KLHL13	IOH40892	KLHL13	1.8109853816	1.09408132244	2.70698645427;0.914984308925	1.14079422383;1.04736842105
IOH35196_RP11-49G10.8	IOH35196	RP11-49G10.8	2.15550454214	1.11204278483	1.457946312;2.85306277228	1.07567567568;1.14840989399
IOH43473_WSB1	IOH43473	WSB1	3.06482886261	1.15945029204	2.98631808825;3.14333963696	1.15535714286;1.16354344123
IOH43457_LOC400027	IOH43457	LOC400027	2.23312078182	1.11608929757	2.69259186348;1.77364970016	1.14004376368;1.09213483146
IOH45765_ND	IOH45765	ND	1.84460821036	1.09583424432	2.50975263449;1.17946378623	1.13051146384;1.06115702479
IOH45776_WDR31	IOH45776	WDR31	2.44245951798	1.12700314582	2.7891482819;2.09577075406	1.14507772021;1.10892857143
IOH41642_SGK3	IOH41642	SGK3	2.43423313135	1.1265742642	3.52292994347;1.34553631923	1.18333333333;1.06981519507
IOH41769_LMNA	IOH41769	LMNA	2.17255396011	1.11293165406	1.7358458857;2.60926203452	1.09016393443;1.1356993737
IOH5484_RASSF5	IOH5484	RASSF5	2.79969879263	1.14562776974	2.41205595984;3.18734162542	1.1254180602;1.16583747927
IOH40112_ND	IOH40112	ND	2.09629515744	1.10895591113	1.29589000366;2.89670031121	1.06722689076;1.15068493151
IOH5701_CRELD2	IOH5701	CRELD2	2.71302962242	1.14110928363	1.78990800568;3.63615123917	1.09298245614;1.18923611111
IOH10407_PPIL4	IOH10407	PPIL4	2.93530891845	1.15269778631	3.76935276351;2.1012650734	1.19618055556;1.10921501706
IOH57744_ERCC8	IOH57744	ERCC8	2.06483345337	1.10731565921	3.86835993681;0.261306969939	1.20134228188;1.01328903654
IOH57875_CASC4	IOH57875	CASC4	2.450867927	1.12744151715	2.30329649031;2.59843936369	1.11974789916;1.13513513514
IOH54017_ND	IOH54017	ND	2.85865565414	1.14870147817	2.63634838984;3.08096291843	1.13711151737;1.16029143898
IOH28909_DDR2	IOH28909	DDR2	1.81343821532	1.09420920061	2.61875004389;1.00812638674	1.13619402985;1.05222437137
IOH60020_KIAA1344	IOH60020	KIAA1344	2.67327997389	1.13903694078	3.07104627592;2.27551367186	1.15977443609;1.11829944547
IOH63525_TTC6	IOH63525	TTC6	1.15927585572	1.06010452962	2.74655534443;-0.428003632993	1.14285714286;0.977351916376
BC098275_	BC098275		0.771609946998	1.03989361702	-1.14989289356;2.69311278755	0.939716312057;1.14007092199
IOH14021_MIR16	IOH14021	MIR16	3.07344991245	1.15989974937	3.11190809692;3.03499172798	1.1619047619;1.15789473684
IOH22625_IFIT5	IOH22625	IFIT5	1.65127254491	1.08575471412	3.94669665348;2.97403913372;-0.349301074667;0.0336554671034	1.20542635659;1.15471698113;0.981455064194;1.00142045455
