IDName	ID	Name	zscore	ratio	zscores	ratios
IOH27515_STK33	IOH27515	STK33	1.26997128804	1.12579292866	-0.383373219303;-0.995974201794;3.30311168881;3.15612088446	1.01047120419;0.967741935484;1.2676056338;1.25735294118
IOH26720_PTPRG	IOH26720	PTPRG	2.45315755429	1.20832084707	3.10118492728;1.8051301813	1.25352112676;1.16312056738
IOH27802_DAD1	IOH27802	DAD1	3.0772430371	1.25185116623	3.3943936495;2.7600924247	1.27397260274;1.22972972973
IOH29117_GSTM5	IOH29117	GSTM5	2.61486228687	1.2195998446	2.2542143442;2.97551022954	1.19444444444;1.24475524476
IOH29899_MAST1	IOH29899	MAST1	2.44898141683	1.20802955909	1.87267945504;3.02528337862	1.16783216783;1.24822695035
IOH29188_CENTB2	IOH29188	CENTB2	1.75098778337	1.15934410417	2.53161219993;0.970363366816	1.21379310345;1.1048951049
IOH13298_C2orf43	IOH13298	C2orf43	1.85596989785	1.16666666667	2.61856564618;1.09337414953	1.21985815603;1.1134751773
IOH11985_CCDC21	IOH11985	CCDC21	2.73103981363	1.2277032935	1.72504021686;3.73703941039	1.15753424658;1.29787234043
IOH11164_IKZF5	IOH11164	IKZF5	2.18591269395	1.1896803653	2.70701282429;1.66481256361	1.22602739726;1.15333333333
IOH7334_INS	IOH7334	INS	2.52985910626	1.21367082416	2.92360394551;2.13611426701	1.24113475177;1.18620689655
IOH21658_PHTF2	IOH21658	PHTF2	2.7417204768	1.22844827586	3.0507032369;2.4327377167	1.25;1.20689655172
IOH12262_SLC3A1	IOH12262	SLC3A1	2.68152772824	1.22424979724	2.71059666593;2.65245879055	1.22627737226;1.22222222222
IOH21944_TLR9	IOH21944	TLR9	3.53034070877	1.28345498783	4.24543657594;2.81524484161	1.33333333333;1.23357664234
IOH7204_LIMS1	IOH7204	LIMS1	2.32643120683	1.19948161189	2.69733140422;1.95553100944	1.22535211268;1.17361111111
IOH43013_ZDHHC15	IOH43013	ZDHHC15	2.59936743154	1.21851906958	3.02528337862;2.17345148445	1.24822695035;1.18881118881
IOH44612_CFHR5	IOH44612	CFHR5	1.6854885424	1.15477549467	2.51061830281;0.860358781986	1.21232876712;1.09722222222
IOH45834_UBE2G2	IOH45834	UBE2G2	2.22391313633	1.19233091787	1.65684767468;2.79097859797	1.15277777778;1.23188405797
IOH6828_	IOH6828		2.12467980296	1.18540933615	1.1245005066;3.12485909932	1.1156462585;1.25517241379
IOH4530_MGC3207	IOH4530	MGC3207	1.84492328803	1.16589615932	2.67341902457;1.0164275515	1.22368421053;1.10810810811
IOH52093_	IOH52093		2.45411598335	1.20838769804	2.1788708003;2.72936116639	1.18918918919;1.2275862069
IOH57682_ACTRT2	IOH57682	ACTRT2	2.19084306438	1.19002426145	2.574480857;1.80720527177	1.21678321678;1.16326530612
IOH57697_EGFL9	IOH57697	EGFL9	1.69847333523	1.1556811914	2.7600924247;0.63685424577	1.22972972973;1.08163265306
IOH57097_NBR1	IOH57097	NBR1	1.66481256361	1.15333333333	2.62059923484;0.709025892374	1.22;1.08666666667
IOH59044_PSMB6	IOH59044	PSMB6	2.93009627497	1.24158759546	2.83420793385;3.02598461609	1.23489932886;1.24827586207
IOH63512_PPP4R1L	IOH63512	PPP4R1L	2.11636049739	1.18482905983	1.45772545151;2.77499554327	1.13888888889;1.23076923077
BC001722_	BC001722		1.49686964641	1.14161921886	2.61856564618;0.375173646647	1.21985815603;1.06338028169
IOH23035_IGKV1-5	IOH23035	IGKV1-5	1.6628563122	1.15319688368	1.02109599828;-0.0937176370243;2.49540464269;3.22864224484	1.10843373494;1.03067484663;1.21126760563;1.26241134752
IOH13468_BARX1	IOH13468	BARX1	1.72723570373	1.15768738304	2.574480857;0.879990550467	1.21678321678;1.0985915493
IOH11392_CCL21	IOH11392	CCL21	0.939123519674	1.1027161077	-0.632371263461;2.51061830281	0.993103448276;1.21232876712
IOH27312_CD80	IOH27312	CD80	1.74061633408	1.15862068966	2.63048668316;0.850745985005	1.22068965517;1.09655172414
IOH40524_GAB1	IOH40524	GAB1	1.93328613189	1.17205951819	2.92711013286;0.939462130918	1.24137931034;1.10273972603
IOH41478_QKI	IOH41478	QKI	1.76462207716	1.16029510396	2.69733140422;0.831912750104	1.22535211268;1.09523809524
IOH46065_LAMC1	IOH46065	LAMC1	2.6336055081	1.22090719499	3.54778207139;1.71942894482	1.28467153285;1.15714285714
IOH6305_ND	IOH6305	ND	2.32815748111	1.19960202051	3.12696281173;1.52935215049	1.25531914894;1.14388489209
IOH11737_ZC3H14	IOH11737	ZC3H14	1.25827816031	1.12497732632	2.95383296616;-0.437276645542	1.24324324324;1.0067114094
IOH14747_ATP5G2	IOH14747	ATP5G2	2.63115012667	1.22073593074	2.25938635;3.00291390333	1.19480519481;1.24666666667
IOH27275_KIAA1919	IOH27275	KIAA1919	1.90270548539	1.16992650061	2.79634065504;1.00907031575	1.23225806452;1.10759493671
IOH21876_HMGCR	IOH21876	HMGCR	2.2718158419	1.19567215897	2.91459437549;1.62903730832	1.24050632911;1.15083798883
IOH45836_PTPN7	IOH45836	PTPN7	8.01491609484	1.59625668449	14.7999792289;1.22985296082	2.06951871658;1.12299465241
