Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
KLK4	IOH40236	148.0	100.0	0	6149	IOH40236_KLK4	1.48	5.41222078107	3.77552037401
ACPP	IOH53960	145.0	114.0	0	6179	IOH53960_ACPP	1.27192982456	2.93002092619	1.62755367518
KIAA1274	IOH60022	121.0	97.0	0	6218	IOH60022_KIAA1274	1.24742268041	2.63765980561	1.34077392413
LRRC6	IOH62075	130.0	103.0	0	6243	IOH62075_LRRC6	1.26213592233	2.81318331289	2.62149850853
GLOD4	IOH27935	149.0	112.0	0	7461	IOH27935_GLOD4	1.33035714286	3.62703711647	3.84544078019
GLOD4	IOH27935	149.0	109.0	0	7462	IOH27935_GLOD4	1.36697247706	4.06384444392	3.84544078019
ACY3	IOH3352	127.0	101.0	0	8913	IOH3352_ACY3	1.25742574257	2.75699261914	2.04234189074
KIAA0513	IOH21522	140.0	108.0	0	9012	IOH21522_KIAA0513	1.2962962963	3.22070387715	2.30546784297
VN1R5	IOH34865	137.0	108.0	0	9166	IOH34865_VN1R5	1.26851851852	2.88932531305	1.68914012897
SLC22A6	IOH21851	132.0	104.0	0	9194	IOH21851_SLC22A6	1.26923076923	2.89782219931	1.46072619128
FASTK	IOH3440	134.0	107.0	0	9195	IOH3440_FASTK	1.2523364486	2.69627923365	2.35096418789
MTERFD2	IOH39790	164.0	129.0	0	9238	IOH39790_MTERFD2	1.27131782946	2.92272005207	2.40895483641
CRHR2	IOH29569	166.0	129.0	0	9239	IOH29569_CRHR2	1.28682170543	3.10767552971	2.68523721878
	IOH40951	148.0	118.0	0	9267	IOH40951_	1.25423728814	2.71895554281	0.534418182885
SIVA1	IOH40965	168.0	127.0	0	9279	IOH40965_SIVA1	1.32283464567	3.53729652107	2.23699127659
GTPBP9	IOH53706	177.0	122.0	0	9373	IOH53706_GTPBP9	1.45081967213	5.0641103157	2.78174662868
C10orf93	IOH56442	155.0	121.0	0	9399	IOH56442_C10orf93	1.28099173554	3.03812615589	3.15150692079
C10orf93	IOH56442	156.0	120.0	0	9400	IOH56442_C10orf93	1.3	3.2648876857	3.15150692079
IGKC	IOH63055	166.0	128.0	0	9495	IOH63055_IGKC	1.296875	3.22760759724	2.94800693378
IGKC	IOH63055	155.0	124.0	0	9496	IOH63055_IGKC	1.25	2.66840627032	2.94800693378
AAMP	IOH62930	148.0	114.0	0	9497	IOH62930_AAMP	1.29824561404	3.24395851323	1.51776481928
BCAP31	IOH53733	160.0	117.0	0	14173	IOH53733_BCAP31	1.36752136752	4.07039250305	3.67792425671
BCAP31	IOH53733	151.0	116.0	0	14174	IOH53733_BCAP31	1.30172413793	3.28545601037	3.67792425671
MS4A6E	IOH36785	143.0	114.0	0	14880	IOH36785_MS4A6E	1.25438596491	2.72072920149	1.15149624829
STX10	IOH59047	150.0	107.0	0	15017	IOH59047_STX10	1.40186915888	4.48014888713	3.54811611314
STX10	IOH59047	142.0	114.0	0	15018	IOH59047_STX10	1.24561403509	2.61608333914	3.54811611314
LOC130951	IOH10869	148.0	111.0	0	15244	IOH10869_LOC130951	1.33333333333	3.66254196262	1.67427057802
ADSL	IOH4388	247.0	124.0	0	16101	IOH4388_ADSL	1.99193548387	11.5194208211	12.501147246
ADSL	IOH4388	248.0	115.0	0	16102	IOH4388_ADSL	2.15652173913	13.4828736709	12.501147246
ARPC3	IOH40126	145.0	117.0	0	16560	IOH40126_ARPC3	1.23931623932	2.54095297643	1.79367419018
COMMD2	IOH63175	140.0	103.0	0	16633	IOH63175_COMMD2	1.35922330097	3.97139965343	2.17616432559
	IOH43700	136.0	104.0	0	18048	IOH43700_	1.30769230769	3.3566540573	1.63944175711
EIF4A2	IOH14261	109.0	86.0	0	18615	IOH14261_EIF4A2	1.26744186047	2.87648118266	2.43353383139
MFSD2	IOH13336	127.0	101.0	0	20037	IOH13336_MFSD2	1.25742574257	2.75699261914	2.72776210673
MFSD2	IOH13336	124.0	99.0	0	20038	IOH13336_MFSD2	1.25252525253	2.69853159433	2.72776210673
HOOK1	IOH57157	815.0	94.0	0	21381	IOH57157_HOOK1	8.67021276596	91.1887865316	95.9438083605
HOOK1	IOH57157	871.0	92.0	0	21382	IOH57157_HOOK1	9.46739130435	100.698830189	95.9438083605
	BC117191	115.0	92.0	0	21536	BC117191_	1.25	2.66840627032	-0.152189358796
IKZF1	IOH9679	160.0	89.0	0	21657	IOH9679_IKZF1	1.79775280899	9.20289368601	3.74270359809
ACTB	IOH3654	105.0	84.0	0	21718	IOH3654_ACTB	1.25	2.66840627032	1.72659350919
RRS1	IOH3782	104.0	84.0	0	24971	IOH3782_RRS1	1.2380952381	2.5263868857	1.0360187554
NAPB	IOH60565	154.0	113.0	0	26271	IOH60565_NAPB	1.36283185841	4.01444840237	4.43872805332
NAPB	IOH60565	152.0	106.0	0	26272	IOH60565_NAPB	1.43396226415	4.86300770427	4.43872805332
CCDC102B	IOH60564	155.0	123.0	0	27871	IOH60564_CCDC102B	1.26016260163	2.78964233036	3.34304928676
CCDC102B	IOH60564	161.0	119.0	0	27872	IOH60564_CCDC102B	1.35294117647	3.89645624316	3.34304928676
PEX11B	IOH10799	138.0	111.0	0	32037	IOH10799_PEX11B	1.24324324324	2.58780067365	1.35184819132
ARL8A	IOH10947	138.0	110.0	0	32040	IOH10947_ARL8A	1.25454545455	2.72263185353	2.34305277102
GAPVD1	IOH14831	139.0	110.0	0	32049	IOH14831_GAPVD1	1.26363636364	2.83108301997	2.18037602137
TPM1	IOH56864	223.0	108.0	0	32579	IOH56864_TPM1	2.06481481481	12.3888441506	11.8927896946
TPM1	IOH56864	216.0	109.0	0	32580	IOH56864_TPM1	1.98165137615	11.3967352385	11.8927896946
LOC113386	IOH58618	132.0	103.0	0	32594	IOH58618_LOC113386	1.28155339806	3.044826581	2.47650571978
ND	IOH11128	136.0	110.0	0	32977	IOH11128_ND	1.23636363636	2.50572952067	2.23460160459
CHRNA3	IOH56724	135.0	104.0	0	34191	IOH56724_CHRNA3	1.29807692308	3.2419460928	2.48651221233
LOC130940	IOH10729	121.0	97.0	0	36045	IOH10729_LOC130940	1.24742268041	2.63765980561	2.40449911489
PPIA	IOH7532	123.0	97.0	0	36061	IOH7532_PPIA	1.26804123711	2.88363152329	2.20720929966
C8orf55	IOH27949	120.0	97.0	0	37310	IOH27949_C8orf55	1.23711340206	2.51467394677	1.81611426855
