Name	ID	F635 Median	B635 Median	Flags	orig_row_number	ratio_naive	zscore_naive	zscore_mean_naive
NENF	IOH6506	72.0	76.0	0	9962	0.947368421053	-1.31671473226	-0.873396628222
C9orf19	IOH12709	79.0	78.0	0	9963	1.01282051282	-0.214103037607	-0.428711590728
C9orf19	IOH12709	78.0	79.0	0	9964	0.987341772152	-0.64332014385	-0.428711590728
SPHK2	IOH6613	85.0	75.0	0	9965	1.13333333333	1.81606653625	1.02548258406
SPHK2	IOH6613	79.0	76.0	0	9966	1.03947368421	0.234898631863	1.02548258406
C2orf47	IOH12310	82.0	79.0	0	9967	1.03797468354	0.209646334798	-0.110216094695
C2orf47	IOH12310	79.0	79.0	0	9968	1.0	-0.430078524188	-0.110216094695
ASB1	IOH12417	81.0	78.0	0	9969	1.03846153846	0.217847935554	0.107126325345
ASB1	IOH12417	81.0	79.0	0	9970	1.0253164557	-0.00359528486423	0.107126325345
FAM3A	IOH7034	81.0	82.0	0	9971	0.987804878049	-0.635518621179	-0.746040192345
FAM3A	IOH7034	77.0	79.0	0	9972	0.974683544304	-0.856561763511	-0.746040192345
ANXA8	IOH6285	83.0	76.0	0	9973	1.09210526316	1.12153483993	-0.293996701114
ANXA8	IOH6285	73.0	79.0	0	9974	0.924050632911	-1.70952824216	-0.293996701114
TMEM41A	IOH7051	83.0	84.0	0	9975	0.988095238095	-0.630627190298	-0.229529858077
TMEM41A	IOH7051	87.0	84.0	0	9976	1.03571428571	0.171567474144	-0.229529858077
SDF2L1	IOH6314	84.0	82.0	0	9977	1.0243902439	-0.0191983302053	-0.422827697235
SDF2L1	IOH6314	83.0	85.0	0	9978	0.976470588235	-0.826457064265	-0.422827697235
	IOH14079	88.0	85.0	0	9979	1.03529411765	0.164489285928	-0.433617618296
	IOH14079	81.0	84.0	0	9980	0.964285714286	-1.03172452252	-0.433617618296
MAD2L1BP	IOH5724	84.0	83.0	0	9981	1.01204819277	-0.227113609088	0.0822841273446
MAD2L1BP	IOH5724	86.0	82.0	0	9982	1.0487804878	0.391681863777	0.0822841273446
IER2	IOH3842	84.0	81.0	0	9983	1.03703703704	0.193850659267	0.600926407009
IER2	IOH3842	89.0	82.0	0	9984	1.08536585366	1.00800215475	0.600926407009
VTCN1	IOH40735	79.0	77.0	0	9985	1.02597402597	0.00748220187145	-0.527162310282
VTCN1	IOH40735	77.0	80.0	0	9986	0.9625	-1.06180682244	-0.527162310282
ZNF415	IOH40379	82.0	75.0	0	9987	1.09333333333	1.14222301812	0.246682065451
ZNF415	IOH40379	76.0	77.0	0	9988	0.987012987013	-0.648858887217	0.246682065451
XAGE3	IOH40741	81.0	78.0	0	9989	1.03846153846	0.217847935554	-0.322090780898
XAGE3	IOH40741	76.0	78.0	0	9990	0.974358974359	-0.862029497349	-0.322090780898
GNRH2	IOH40386	76.0	80.0	0	9991	0.95	-1.27238292185	-1.06180682244
GNRH2	IOH40386	78.0	80.0	0	9992	0.975	-0.85123072302	-1.06180682244
C8orf45	IOH40744	79.0	79.0	0	9993	1.0	-0.430078524188	-0.430078524188
C8orf45	IOH40744	76.0	76.0	0	9994	1.0	-0.430078524188	-0.430078524188
DEFB4	IOH40391	82.0	77.0	0	9995	1.06493506494	0.66382329096	0.554433109446
DEFB4	IOH40391	81.0	77.0	0	9996	1.05194805195	0.445042927931	0.554433109446
PSG4	IOH40747	77.0	78.0	0	9997	0.987179487179	-0.646054010768	-0.75130788714
PSG4	IOH40747	77.0	79.0	0	9998	0.974683544304	-0.856561763511	-0.75130788714
LCE3D	IOH40397	77.0	77.0	0	9999	1.0	-0.430078524188	0.103025524967
LCE3D	IOH40397	84.0	79.0	0	10000	1.06329113924	0.636129574121	0.103025524967
GSC	IOH39831	79.0	82.0	0	10001	0.963414634146	-1.04639881516	-1.04639881516
GSC	IOH39831	79.0	82.0	0	10002	0.963414634146	-1.04639881516	-1.04639881516
EPHA3	IOH45194	70.0	81.0	0	10003	0.864197530864	-2.71781886352	-0.926022234114
EPHA3	IOH45194	84.0	78.0	0	10004	1.07692307692	0.865774395295	-0.926022234114
C19orf56	IOH39838	82.0	76.0	0	10005	1.07894736842	0.899875787913	-0.208135293899
C19orf56	IOH39838	83.0	80.0	0	10006	1.0375	0.20164977406	-0.208135293899
LATS1	IOH45203	79.0	82.0	0	10007	0.963414634146	-1.04639881516	-0.524997050013
LATS1	IOH45203	81.0	79.0	0	10008	1.0253164557	-0.00359528486423	-0.524997050013
WDR73	IOH39855	87.0	77.0	0	10009	1.12987012987	1.75772510611	0.964646290126
WDR73	IOH39855	87.0	84.0	0	10010	1.03571428571	0.171567474144	0.964646290126
MAP4K2	IOH45342	85.0	83.0	0	10011	1.02409638554	-0.0241486939883	-0.123125411846
MAP4K2	IOH45342	82.0	81.0	0	10012	1.01234567901	-0.222102129703	-0.123125411846
SYPL1	IOH39858	76.0	81.0	0	10013	0.938271604938	-1.46996049661	-1.1529844255
SYPL1	IOH39858	81.0	83.0	0	10014	0.975903614458	-0.836008354387	-1.1529844255
MAPK15	IOH45415	82.0	83.0	0	10015	0.987951807229	-0.633043439288	-0.732109647848
MAPK15	IOH45415	82.0	84.0	0	10016	0.97619047619	-0.831175856409	-0.732109647848
WDR76	IOH28902	78.0	76.0	0	10017	1.02631578947	0.0132395798459	-0.100431728881
WDR76	IOH28902	79.0	78.0	0	10018	1.01282051282	-0.214103037607	-0.100431728881
TRIT1	IOH37769	76.0	75.0	0	10019	1.01333333333	-0.205464018144	-0.203946352563
TRIT1	IOH37769	75.0	74.0	0	10020	1.01351351351	-0.202428686981	-0.203946352563
LYPD4	IOH27656	76.0	76.0	0	10021	1.0	-0.430078524188	0.193850659267
LYPD4	IOH27656	87.0	81.0	0	10022	1.07407407407	0.817779842722	0.193850659267
	IOH37777	74.0	81.0	0	10023	0.913580246914	-1.88591328558	-1.57914810372
	IOH37777	76.0	80.0	0	10024	0.95	-1.27238292185	-1.57914810372
MTHFD1	IOH26684	78.0	79.0	0	10025	0.987341772152	-0.64332014385	-0.42586980801
MTHFD1	IOH26684	77.0	76.0	0	10026	1.01315789474	-0.208419472171	-0.42586980801
SLC36A1	IOH37794	78.0	78.0	0	10027	1.0	-0.430078524188	0.00748220187145
SLC36A1	IOH37794	81.0	77.0	0	10028	1.05194805195	0.445042927931	0.00748220187145
YY1AP1	IOH28611	77.0	81.0	0	10029	0.950617283951	-1.26198410213	-0.947513770708
YY1AP1	IOH28611	82.0	83.0	0	10030	0.987951807229	-0.633043439288	-0.947513770708
ND	IOH37807	77.0	79.0	0	10031	0.974683544304	-0.856561763511	-0.345697024953
ND	IOH37807	78.0	78.0	0	10032	1.0	-0.430078524188	-0.345697024953
UBE2L3	IOH42269	83.0	80.0	0	10033	1.0375	0.20164977406	-0.00892632535578
UBE2L3	IOH42269	81.0	80.0	0	10034	1.0125	-0.219502424772	-0.00892632535578
ND	IOH43658	79.0	80.0	0	10035	0.9875	-0.640654623604	-0.845428340534
ND	IOH43658	80.0	79.0	0	10036	1.01265822785	-0.216836904526	-0.845428340534
SERTAD2	IOH42292	83.0	76.0	0	10037	1.09210526316	1.12153483993	1.51855706601
SERTAD2	IOH42292	90.0	79.0	0	10038	1.13924050633	1.91557929209	1.51855706601
ND	IOH43660	80.0	84.0	0	10039	0.952380952381	-1.23227318863	-0.10018866139
ND	IOH43660	81.0	80.0	0	10040	1.0125	-0.219502424772	-0.10018866139
	IOH42306	89.0	79.0	0	10041	1.12658227848	1.70233767243	0.533409525626
	IOH42306	81.0	82.0	0	10042	0.987804878049	-0.635518621179	0.533409525626
ND	IOH43677	81.0	82.0	0	10043	0.987804878049	-0.635518621179	-0.324822178198
ND	IOH43677	83.0	81.0	0	10044	1.02469135802	-0.0141257352179	-0.324822178198
C1orf88	IOH42316	88.0	80.0	0	10045	1.1	1.25453027114	0.00629604327671
C1orf88	IOH42316	79.0	83.0	0	10046	0.951807228916	-1.24193818459	0.00629604327671
POGK	IOH43680	87.0	85.0	0	10047	1.02352941176	-0.0336999841106	-0.833535252481
POGK	IOH43680	78.0	84.0	0	10048	0.928571428571	-1.63337052085	-0.833535252481
CCDC58	IOH44536	80.0	77.0	0	10049	1.03896103896	0.226262564901	0.445042927931
CCDC58	IOH44536	82.0	77.0	0	10050	1.06493506494	0.66382329096	0.445042927931
BTBD11	IOH44718	79.0	75.0	0	10051	1.05333333333	0.468379499987	0.356072246965
BTBD11	IOH44718	78.0	75.0	0	10052	1.04	0.243764993943	0.356072246965
FLJ31568	IOH44542	82.0	79.0	0	10053	1.03797468354	0.209646334798	0.103025524967
FLJ31568	IOH44542	81.0	79.0	0	10054	1.0253164557	-0.00359528486423	0.103025524967
RNPEPL1	IOH44724	82.0	78.0	0	10055	1.05128205128	0.433823422134	0.105860646216
RNPEPL1	IOH44724	82.0	81.0	0	10056	1.01234567901	-0.222102129703	0.105860646216
HOXB6	IOH44550	78.0	81.0	0	10057	0.962962962963	-1.05400770764	-0.528801496253
HOXB6	IOH44550	81.0	79.0	0	10058	1.0253164557	-0.00359528486423	-0.528801496253
SPC24	IOH44731	87.0	81.0	0	10059	1.07407407407	0.817779842722	0.631411385326
SPC24	IOH44731	81.0	77.0	0	10060	1.05194805195	0.445042927931	0.631411385326
PPIL3	IOH44558	74.0	77.0	0	10061	0.961038961039	-1.08641961328	-1.06640921422
PPIL3	IOH44558	79.0	82.0	0	10062	0.963414634146	-1.04639881516	-1.06640921422
DEFA4	IOH44329	80.0	82.0	0	10063	0.975609756098	-0.84095871817	-0.635518621179
DEFA4	IOH44329	80.0	80.0	0	10064	1.0	-0.430078524188	-0.635518621179
PMF1	IOH45646	81.0	79.0	0	10065	1.0253164557	-0.00359528486423	-0.323457714357
PMF1	IOH45646	78.0	79.0	0	10066	0.987341772152	-0.64332014385	-0.323457714357
FOXP3	IOH43597	78.0	80.0	0	10067	0.975	-0.85123072302	-0.745942673312
FOXP3	IOH43597	79.0	80.0	0	10068	0.9875	-0.640654623604	-0.745942673312
MITF	IOH45654	81.0	75.0	0	10069	1.08	0.917608512075	0.675715967105
MITF	IOH45654	82.0	78.0	0	10070	1.05128205128	0.433823422134	0.675715967105
SLC24A5	IOH43684	78.0	83.0	0	10071	0.939759036145	-1.44490309969	-0.526610617955
SLC24A5	IOH43684	86.0	82.0	0	10072	1.0487804878	0.391681863777	-0.526610617955
ARMC6	IOH45656	79.0	80.0	0	10073	0.9875	-0.640654623604	-0.639354771138
ARMC6	IOH45656	80.0	81.0	0	10074	0.987654320988	-0.638054918673	-0.639354771138
LOC143188	IOH43799	84.0	82.0	0	10075	1.0243902439	-0.0191983302053	0.399290756258
LOC143188	IOH43799	87.0	81.0	0	10076	1.07407407407	0.817779842722	0.399290756258
MCCC2	IOH45659	83.0	81.0	0	10077	1.02469135802	-0.0141257352179	-0.222102129703
MCCC2	IOH45659	82.0	82.0	0	10078	1.0	-0.430078524188	-0.222102129703
C3orf15	IOH43891	78.0	84.0	0	10079	0.928571428571	-1.63337052085	-1.64061926782
C3orf15	IOH43891	77.0	83.0	0	10080	0.927710843373	-1.64786801479	-1.64061926782
PCGF3	IOH41174	74.0	77.0	0	10081	0.961038961039	-1.08641961328	-0.211298161158
PCGF3	IOH41174	82.0	77.0	0	10082	1.06493506494	0.66382329096	-0.211298161158
TMEPAI	IOH41590	77.0	79.0	0	10083	0.974683544304	-0.856561763511	-0.85929563043
TMEPAI	IOH41590	76.0	78.0	0	10084	0.974358974359	-0.862029497349	-0.85929563043
TMEM35	IOH41185	79.0	81.0	0	10085	0.975308641975	-0.846031313158	-0.851296538335
TMEM35	IOH41185	77.0	79.0	0	10086	0.974683544304	-0.856561763511	-0.851296538335
ELOVL5	IOH41608	75.0	74.0	0	10087	1.01351351351	-0.202428686981	-0.632117754709
ELOVL5	IOH41608	77.0	80.0	0	10088	0.9625	-1.06180682244	-0.632117754709
ZFP161	IOH41226	80.0	78.0	0	10089	1.02564102564	0.00187244897325	-0.320723847438
ZFP161	IOH41226	78.0	79.0	0	10090	0.987341772152	-0.64332014385	-0.320723847438
TSC22D3	IOH41632	81.0	80.0	0	10091	1.0125	-0.219502424772	0.331550614609
TSC22D3	IOH41632	83.0	77.0	0	10092	1.07792207792	0.88260365399	0.331550614609
CASC4	IOH41242	76.0	77.0	0	10093	0.987012987013	-0.648858887217	-1.16339788916
CASC4	IOH41242	75.0	81.0	0	10094	0.925925925926	-1.6779368911	-1.16339788916
CDYL	IOH41644	78.0	83.0	0	10095	0.939759036145	-1.44490309969	-1.14806691135
CDYL	IOH41644	78.0	80.0	0	10096	0.975	-0.85123072302	-1.14806691135
SREBF1	IOH28845	80.0	78.0	0	10097	1.02564102564	0.00187244897325	0.101761111517
SREBF1	IOH28845	83.0	80.0	0	10098	1.0375	0.20164977406	0.101761111517
SLC7A8	IOH28096	76.0	80.0	0	10099	0.95	-1.27238292185	-0.430078524188
SLC7A8	IOH28096	84.0	80.0	0	10100	1.05	0.412225873476	-0.430078524188
DHX8	IOH28860	82.0	79.0	0	10101	1.03797468354	0.209646334798	0.310936104137
DHX8	IOH28860	84.0	80.0	0	10102	1.05	0.412225873476	0.310936104137
FAM89B	IOH29304	84.0	81.0	0	10103	1.03703703704	0.193850659267	0.29783885651
FAM89B	IOH29304	85.0	81.0	0	10104	1.04938271605	0.401827053752	0.29783885651
ND	IOH28916	74.0	80.0	0	10105	0.925	-1.69353512068	-0.594271747297
ND	IOH28916	85.0	80.0	0	10106	1.0625	0.622801972892	-0.594271747297
HCST	IOH29342	88.0	81.0	0	10107	1.08641975309	1.02575623721	-0.0180252926145
HCST	IOH29342	77.0	80.0	0	10108	0.9625	-1.06180682244	-0.0180252926145
WWC2	IOH28962	76.0	81.0	0	10109	0.938271604938	-1.46996049661	-0.847299461905
WWC2	IOH28962	83.0	82.0	0	10110	1.01219512195	-0.224638427197	-0.847299461905
LAG3	IOH29387	88.0	82.0	0	10111	1.07317073171	0.80256205776	-0.219688063414
LAG3	IOH29387	79.0	83.0	0	10112	0.951807228916	-1.24193818459	-0.219688063414
FUT10	IOH46071	75.0	77.0	0	10113	0.974025974026	-0.867639250247	-0.216907914056
FUT10	IOH46071	82.0	78.0	0	10114	1.05128205128	0.433823422134	-0.216907914056
ND	IOH46163	84.0	79.0	0	10115	1.06329113924	0.636129574121	0.103025524967
ND	IOH46163	78.0	78.0	0	10116	1.0	-0.430078524188	0.103025524967
AFG3L1	IOH46078	80.0	80.0	0	10117	1.0	-0.430078524188	-0.856561763511
AFG3L1	IOH46078	75.0	79.0	0	10118	0.949367088608	-1.28304500284	-0.856561763511
	IOH46166	81.0	77.0	0	10119	1.05194805195	0.445042927931	0.672459357922
	IOH46166	82.0	76.0	0	10120	1.07894736842	0.899875787913	0.672459357922
PRPF38A	IOH46080	80.0	77.0	0	10121	1.03896103896	0.226262564901	0.226262564901
PRPF38A	IOH46080	80.0	77.0	0	10122	1.03896103896	0.226262564901	0.226262564901
YY1AP1	IOH46170	81.0	77.0	0	10123	1.05194805195	0.445042927931	0.114103011702
YY1AP1	IOH46170	80.0	79.0	0	10124	1.01265822785	-0.216836904526	0.114103011702
ND	IOH46087	81.0	81.0	0	10125	1.0	-0.430078524188	-0.846031313158
ND	IOH46087	77.0	81.0	0	10126	0.950617283951	-1.26198410213	-0.846031313158
DDX21	IOH46173	80.0	81.0	0	10127	0.987654320988	-0.638054918673	0.105658137555
DDX21	IOH46173	85.0	79.0	0	10128	1.07594936709	0.849371193783	0.105658137555
USP36	IOH53636	75.0	78.0	0	10129	0.961538461538	-1.07800498393	-0.859329803767
USP36	IOH53636	79.0	80.0	0	10130	0.9875	-0.640654623604	-0.859329803767
IDH1	IOH11942	88.0	78.0	0	10131	1.12820512821	1.72967634162	1.42560559077
IDH1	IOH11942	83.0	76.0	0	10132	1.09210526316	1.12153483993	1.42560559077
IGSF3	IOH53643	78.0	79.0	0	10133	0.987341772152	-0.64332014385	-1.0502995765
IGSF3	IOH53643	77.0	82.0	0	10134	0.939024390244	-1.45727900914	-1.0502995765
ICMT	IOH11638	77.0	82.0	0	10135	0.939024390244	-1.45727900914	-1.56760795012
ICMT	IOH11638	75.0	81.0	0	10136	0.925925925926	-1.6779368911	-1.56760795012
ZEB2	IOH53645	84.0	80.0	0	10137	1.05	0.412225873476	0.407026463614
ZEB2	IOH53645	85.0	81.0	0	10138	1.04938271605	0.401827053752	0.407026463614
TRIM25	IOH11168	75.0	80.0	0	10139	0.9375	-1.48295902127	-0.85123072302
TRIM25	IOH11168	81.0	80.0	0	10140	1.0125	-0.219502424772	-0.85123072302
SORCS3	IOH53649	77.0	82.0	0	10141	0.939024390244	-1.45727900914	-1.1418680367
SORCS3	IOH53649	83.0	85.0	0	10142	0.976470588235	-0.826457064265	-1.1418680367
SLC6A4	IOH40337	83.0	85.0	0	10143	0.976470588235	-0.826457064265	-0.628267794226
SLC6A4	IOH40337	82.0	82.0	0	10144	1.0	-0.430078524188	-0.628267794226
PJA2	IOH22232	80.0	76.0	0	10145	1.05263157895	0.45655768388	-0.0947481634444
PJA2	IOH22232	77.0	78.0	0	10146	0.987179487179	-0.646054010768	-0.0947481634444
YTHDC1	IOH28932	77.0	78.0	0	10147	0.987179487179	-0.646054010768	-0.424241348875
YTHDC1	IOH28932	75.0	74.0	0	10148	1.01351351351	-0.202428686981	-0.424241348875
MEF2C	IOH11410	75.0	75.0	0	10149	1.0	-0.430078524188	-0.648858887217
MEF2C	IOH11410	75.0	77.0	0	10150	0.974025974026	-0.867639250247	-0.648858887217
C11orf61	IOH39965	76.0	77.0	0	10151	0.987012987013	-0.648858887217	0.0220675594068
C11orf61	IOH39965	80.0	75.0	0	10152	1.06666666667	0.692994006031	0.0220675594068
UBQLNL	IOH46010	84.0	78.0	0	10153	1.07692307692	0.865774395295	-0.430078524188
UBQLNL	IOH46010	72.0	78.0	0	10154	0.923076923077	-1.72593144367	-0.430078524188
WT1	IOH40203	78.0	79.0	0	10155	0.987341772152	-0.64332014385	-0.744675728504
WT1	IOH40203	79.0	81.0	0	10156	0.975308641975	-0.846031313158	-0.744675728504
C8orf46	IOH11858	77.0	81.0	0	10157	0.950617283951	-1.26198410213	-0.635455213742
C8orf46	IOH11858	82.0	80.0	0	10158	1.025	-0.00892632535578	-0.635455213742
TBC1D3C	IOH40217	80.0	80.0	0	10159	1.0	-0.430078524188	-0.110216094695
TBC1D3C	IOH40217	82.0	79.0	0	10160	1.03797468354	0.209646334798	-0.110216094695
	IOH46468	78.0	82.0	0	10161	0.951219512195	-1.25183891215	-1.04893511266
	IOH46468	79.0	81.0	0	10162	0.975308641975	-0.846031313158	-1.04893511266
LYN	IOH39743	76.0	78.0	0	10163	0.974358974359	-0.862029497349	-0.427273647739
LYN	IOH39743	79.0	77.0	0	10164	1.02597402597	0.00748220187145	-0.427273647739
MICA	IOH46421	81.0	77.0	0	10165	1.05194805195	0.445042927931	-0.203093897545
MICA	IOH46421	78.0	80.0	0	10166	0.975	-0.85123072302	-0.203093897545
CLIC1	IOH29661	90.0	82.0	0	10167	1.09756097561	1.21344225174	1.11072220325
CLIC1	IOH29661	89.0	82.0	0	10168	1.08536585366	1.00800215475	1.11072220325
TFAP2A	IOH46467	79.0	83.0	0	10169	0.951807228916	-1.24193818459	-0.328596066638
TFAP2A	IOH46467	88.0	83.0	0	10170	1.06024096386	0.584746051311	-0.328596066638
CTSH	IOH29767	79.0	81.0	0	10171	0.975308641975	-0.846031313158	-0.111614670133
CTSH	IOH29767	85.0	80.0	0	10172	1.0625	0.622801972892	-0.111614670133
PPM1F	IOH46484	81.0	80.0	0	10173	1.0125	-0.219502424772	-0.12182555938
PPM1F	IOH46484	85.0	83.0	0	10174	1.02409638554	-0.0241486939883	-0.12182555938
F11	IOH39389	88.0	88.0	0	10175	1.0	-0.430078524188	-0.227113609088
F11	IOH39389	85.0	83.0	0	10176	1.02409638554	-0.0241486939883	-0.227113609088
ND	IOH56901	79.0	79.0	0	10177	1.0	-0.430078524188	-0.333617736566
ND	IOH56901	77.0	78.0	0	10178	0.987179487179	-0.646054010768	-0.333617736566
ND	IOH57021	75.0	78.0	0	10179	0.961538461538	-1.07800498393	-0.102348280016
ND	IOH57021	78.0	78.0	0	10180	1.0	-0.430078524188	-0.102348280016
RNF8	IOH56905	73.0	77.0	0	10181	0.948051948052	-1.30519997631	-0.975626993537
RNF8	IOH56905	77.0	78.0	0	10182	0.987179487179	-0.646054010768	-0.975626993537
C16orf59	IOH57027	78.0	78.0	0	10183	1.0	-0.430078524188	-1.07800498393
C16orf59	IOH57027	72.0	78.0	0	10184	0.923076923077	-1.72593144367	-1.07800498393
GINS3	IOH56910	78.0	78.0	0	10185	1.0	-0.430078524188	-0.956518772728
GINS3	IOH56910	75.0	80.0	0	10186	0.9375	-1.48295902127	-0.956518772728
CARD9	IOH57031	82.0	82.0	0	10187	1.0	-0.430078524188	-0.430078524188
CARD9	IOH57031	81.0	81.0	0	10188	1.0	-0.430078524188	-0.430078524188
AP2B1	IOH56914	80.0	81.0	0	10189	0.987654320988	-0.638054918673	-0.428778671722
AP2B1	IOH56914	81.0	80.0	0	10190	1.0125	-0.219502424772	-0.428778671722
SIX1	IOH57034	83.0	80.0	0	10191	1.0375	0.20164977406	-0.535366573896
SIX1	IOH57034	76.0	80.0	0	10192	0.95	-1.27238292185	-0.535366573896
IFITM3	IOH58755	76.0	80.0	0	10193	0.95	-1.27238292185	-1.48295902127
IFITM3	IOH58755	74.0	80.0	0	10194	0.925	-1.69353512068	-1.48295902127
ISCU	IOH59890	81.0	79.0	0	10195	1.0253164557	-0.00359528486423	0.215114068635
ISCU	IOH59890	82.0	78.0	0	10196	1.05128205128	0.433823422134	0.215114068635
FLJ27505	IOH58763	81.0	79.0	0	10197	1.0253164557	-0.00359528486423	-0.524997050013
FLJ27505	IOH58763	79.0	82.0	0	10198	0.963414634146	-1.04639881516	-0.524997050013
VGLL2	IOH59895	84.0	82.0	0	10199	1.0243902439	-0.0191983302053	0.503278953501
VGLL2	IOH59895	88.0	81.0	0	10200	1.08641975309	1.02575623721	0.503278953501
FLJ44881	IOH58740	82.0	81.0	0	10201	1.01234567901	-0.222102129703	-0.736970520928
FLJ44881	IOH58740	78.0	82.0	0	10202	0.951219512195	-1.25183891215	-0.736970520928
LOC284757	IOH59897	81.0	79.0	0	10203	1.0253164557	-0.00359528486423	0.422887954459
LOC284757	IOH59897	85.0	79.0	0	10204	1.07594936709	0.849371193783	0.422887954459
SMR3A	IOH58764	85.0	79.0	0	10205	1.07594936709	0.849371193783	0.10435828509
SMR3A	IOH58764	79.0	80.0	0	10206	0.9875	-0.640654623604	0.10435828509
ZSCAN2	IOH59911	90.0	86.0	0	10207	1.04651162791	0.353460450383	0.886171399558
ZSCAN2	IOH59911	91.0	82.0	0	10208	1.10975609756	1.41888234873	0.886171399558
TCHHL1	IOH52950	77.0	79.0	0	10209	0.974683544304	-0.856561763511	-0.536699334019
TCHHL1	IOH52950	80.0	79.0	0	10210	1.01265822785	-0.216836904526	-0.536699334019
RIT2	IOH54792	78.0	79.0	0	10211	0.987341772152	-0.64332014385	-0.64332014385
RIT2	IOH54792	78.0	79.0	0	10212	0.987341772152	-0.64332014385	-0.64332014385
HSPA4	IOH52882	78.0	78.0	0	10213	1.0	-0.430078524188	-0.977029431762
HSPA4	IOH52882	72.0	77.0	0	10214	0.935064935065	-1.52398033934	-0.977029431762
NOTCH2NL	IOH54833	83.0	76.0	0	10215	1.09210526316	1.12153483993	1.24418618205
NOTCH2NL	IOH54833	83.0	75.0	0	10216	1.10666666667	1.36683752416	1.24418618205
SLITRK6	IOH52885	82.0	77.0	0	10217	1.06493506494	0.66382329096	-0.315078589775
SLITRK6	IOH52885	74.0	78.0	0	10218	0.948717948718	-1.29398047051	-0.315078589775
HGF	IOH54778	80.0	79.0	0	10219	1.01265822785	-0.216836904526	-1.05137509505
HGF	IOH54778	74.0	81.0	0	10220	0.913580246914	-1.88591328558	-1.05137509505
MCM10	IOH52915	74.0	84.0	0	10221	0.880952380952	-2.43556518529	-1.24024440932
MCM10	IOH52915	77.0	82.0	0	10222	0.939024390244	-1.45727900914	-1.24024440932
LOC388284	IOH54807	80.0	78.0	0	10223	1.02564102564	0.00187244897325	-0.479611628468
LOC388284	IOH54807	76.0	78.0	0	10224	0.974358974359	-0.862029497349	-0.479611628468
TAPBP	IOH63130	77.0	80.0	0	10225	0.9625	-1.06180682244	-1.26588365952
TAPBP	IOH63130	76.0	81.0	0	10226	0.938271604938	-1.46996049661	-1.26588365952
C12orf60	IOH62966	77.0	82.0	0	10227	0.939024390244	-1.45727900914	-0.943678766666
C12orf60	IOH62966	83.0	83.0	0	10228	1.0	-0.430078524188	-0.943678766666
ND	IOH63148	82.0	82.0	0	10229	1.0	-0.430078524188	0.612774539587
ND	IOH63148	88.0	84.0	0	10230	1.04761904762	0.372116140254	0.612774539587
PGAM1	IOH62980	84.0	81.0	0	10231	1.03703703704	0.193850659267	0.628231736356
PGAM1	IOH62980	86.0	79.0	0	10232	1.08860759494	1.06261281344	0.628231736356
EIF4B	IOH63156	85.0	79.0	0	10233	1.07594936709	0.849371193783	0.422887954459
EIF4B	IOH63156	81.0	79.0	0	10234	1.0253164557	-0.00359528486423	0.422887954459
WDR34	IOH62797	77.0	78.0	0	10235	0.987179487179	-0.646054010768	-0.538066267478
WDR34	IOH62797	78.0	78.0	0	10236	1.0	-0.430078524188	-0.538066267478
IGL@	IOH63163	85.0	80.0	0	10237	1.0625	0.622801972892	-0.00273291066707
IGL@	IOH63163	84.0	85.0	0	10238	0.988235294118	-0.628267794226	-0.00273291066707
UTP18	IOH62802	82.0	87.0	0	10239	0.942528735632	-1.39824449851	-0.594299081858
UTP18	IOH62802	82.0	79.0	0	10240	1.03797468354	0.209646334798	-0.594299081858
LOC391746	IOH60065	75.0	78.0	0	10241	0.961538461538	-1.07800498393	-0.322090780898
LOC391746	IOH60065	82.0	78.0	0	10242	1.05128205128	0.433823422134	-0.322090780898
EPO	IOH61961	74.0	78.0	0	10243	0.948717948718	-1.29398047051	-0.754041754059
EPO	IOH61961	79.0	78.0	0	10244	1.01282051282	-0.214103037607	-0.754041754059
AURKC	IOH60102	76.0	79.0	0	10245	0.962025316456	-1.06980338317	-0.971600005697
AURKC	IOH60102	74.0	76.0	0	10246	0.973684210526	-0.873396628222	-0.971600005697
LOC285908	IOH61967	77.0	74.0	0	10247	1.04054054054	0.252870987432	-0.0886037683781
LOC285908	IOH61967	74.0	74.0	0	10248	1.0	-0.430078524188	-0.0886037683781
NME4	IOH60060	79.0	78.0	0	10249	1.01282051282	-0.214103037607	-0.322090780898
NME4	IOH60060	76.0	76.0	0	10250	1.0	-0.430078524188	-0.322090780898
	IOH61875	80.0	76.0	0	10251	1.05263157895	0.45655768388	0.445190553007
	IOH61875	82.0	78.0	0	10252	1.05128205128	0.433823422134	0.445190553007
TKT	IOH61026	81.0	80.0	0	10253	1.0125	-0.219502424772	-1.15669605242
TKT	IOH61026	73.0	81.0	0	10254	0.901234567901	-2.09388968007	-1.15669605242
FLJ39501	IOH61882	78.0	78.0	0	10255	1.0	-0.430078524188	-0.320688342673
FLJ39501	IOH61882	78.0	77.0	0	10256	1.01298701299	-0.211298161158	-0.320688342673
VNN1	IOH63233	80.0	83.0	0	10257	0.963855421687	-1.03897326949	-1.14540609082
VNN1	IOH63233	78.0	82.0	0	10258	0.951219512195	-1.25183891215	-1.14540609082
NRCAM	IOH62680	79.0	84.0	0	10259	0.940476190476	-1.43282185474	-1.03054482448
NRCAM	IOH62680	84.0	85.0	0	10260	0.988235294118	-0.628267794226	-1.03054482448
CYP11B1	IOH63237	78.0	85.0	0	10261	0.917647058824	-1.81740341446	-1.72538696765
