Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
PSMB8	IOH3858	197.0	116.0	0	16987	IOH3858_PSMB8	1.69827586207	10.4534448719	4.5350815556
REM1	IOH26198	179.0	133.0	0	17053	IOH26198_REM1	1.34586466165	4.82136208149	2.39911910517
IGLV3-25	IOH62697	142.0	117.0	0	18268	IOH62697_IGLV3-25	1.21367521368	2.7087677197	1.29457521499
APIP	IOH7416	123.0	102.0	0	18456	IOH7416_APIP	1.20588235294	2.58422560306	1.76829660517
NAT1	IOH26700	130.0	107.0	0	18645	IOH26700_NAT1	1.21495327103	2.72919307739	1.80342754107
TCN1	IOH57860	129.0	105.0	0	18974	IOH57860_TCN1	1.22857142857	2.94683255833	2.15621012293
DCTD	IOH54732	131.0	105.0	0	19025	IOH54732_DCTD	1.24761904762	3.2512433356	2.47872919329
HNRPA0	IOH10215	139.0	113.0	0	19234	IOH10215_HNRPA0	1.23008849558	2.97107766448	1.45469943584
FAM83F	IOH10273	136.0	111.0	0	19238	IOH10273_FAM83F	1.22522522523	2.89335498935	1.87843814538
HEMK1	IOH4648	186.0	115.0	0	19313	IOH4648_HEMK1	1.61739130435	9.16078298991	12.931588773
HEMK1	IOH4648	234.0	112.0	0	19314	IOH4648_HEMK1	2.08928571429	16.702394556	12.931588773
TAZ	IOH9684	148.0	113.0	0	20057	IOH9684_TAZ	1.30973451327	4.24394573757	2.79526357284
C7orf41	IOH40739	152.0	123.0	0	20421	IOH40739_C7orf41	1.23577235772	3.06191468144	1.69107850053
HLA-DPB1	IOH6783	131.0	103.0	0	20894	IOH6783_HLA-DPB1	1.27184466019	3.63840655717	2.75038786074
DHCR7	IOH4729	142.0	108.0	0	20917	IOH4729_DHCR7	1.31481481481	4.32513691095	4.70142245507
DHCR7	IOH4729	143.0	105.0	0	20918	IOH4729_DHCR7	1.3619047619	5.07770799919	4.70142245507
ANKRD36	IOH26929	135.0	110.0	0	21042	IOH26929_ANKRD36	1.22727272727	2.92607727806	1.91639953841
PROZ	IOH29585	131.0	108.0	0	21090	IOH29585_PROZ	1.21296296296	2.69738483807	1.57679188211
FAM120B	IOH13366	135.0	110.0	0	21154	IOH13366_FAM120B	1.22727272727	2.92607727806	1.54585114023
IFT81	IOH41832	127.0	105.0	0	21285	IOH41832_IFT81	1.20952380952	2.64242178106	1.77457178991
ACOX1	IOH27813	128.0	102.0	0	21894	IOH27813_ACOX1	1.25490196078	3.36763569161	1.70417053162
ND	IOH4197	133.0	108.0	0	21959	IOH4197_ND	1.23148148148	2.99333976041	2.07458649421
ALG3	IOH5419	138.0	108.0	0	21991	IOH5419_ALG3	1.27777777778	3.73322706627	2.05662806446
FAM129A	IOH45531	134.0	106.0	0	22087	IOH45531_FAM129A	1.2641509434	3.51544891586	1.48458390253
IQCK	IOH22871	123.0	102.0	0	22632	IOH22871_IQCK	1.20588235294	2.58422560306	1.16737250005
C3orf31	IOH12627	126.0	104.0	0	24833	IOH12627_C3orf31	1.21153846154	2.67461907481	2.52095017283
C5orf21	IOH11050	137.0	108.0	0	24838	IOH11050_C5orf21	1.26851851852	3.5852496051	2.93318069909
MB	IOH12916	127.0	105.0	0	24840	IOH12916_MB	1.20952380952	2.64242178106	2.15198219547
BIRC5	IOH5749	132.0	106.0	0	24851	IOH5749_BIRC5	1.24528301887	3.21390993838	2.73368119647
LRRC34	IOH26848	123.0	101.0	0	25025	IOH26848_LRRC34	1.21782178218	2.7750363771	1.57753271987
CRKL	IOH26401	129.0	107.0	0	25045	IOH26401_CRKL	1.20560747664	2.57983264929	1.38080032373
TXNDC10	IOH51926	142.0	114.0	0	25371	IOH51926_TXNDC10	1.24561403509	3.21920009588	2.47548464875
ND	IOH2946	126.0	104.0	0	25687	IOH2946_ND	1.21153846154	2.67461907481	2.04969887341
TSEN34	IOH2976	125.0	104.0	0	25717	IOH2976_TSEN34	1.20192307692	2.52095017283	1.28082777223
CXorf34	IOH6827	156.0	118.0	0	27290	IOH6827_CXorf34	1.32203389831	4.44050916881	2.90948223083
NUMB	IOH12612	211.0	122.0	0	27354	IOH12612_NUMB	1.72950819672	10.9525864834	5.12324485727
IGHM	IOH13653	138.0	111.0	0	28849	IOH13653_IGHM	1.24324324324	3.18131113001	2.60539884869
HAT1	IOH13649	141.0	116.0	0	28854	IOH13649_HAT1	1.21551724138	2.73820620667	1.22094658822
MRPL20	IOH13615	140.0	111.0	0	28992	IOH13615_MRPL20	1.26126126126	3.46926727066	2.30908683788
CXCL16	IOH26382	133.0	110.0	0	29109	IOH26382_CXCL16	1.20909090909	2.63550335431	2.00054552092
COMMD9	IOH12792	131.0	108.0	0	29351	IOH12792_COMMD9	1.21296296296	2.69738483807	2.44851365337
SCAMP1	IOH12952	155.0	122.0	0	31239	IOH12952_SCAMP1	1.27049180328	3.61678578535	2.52078222867
ZNF669	IOH11020	149.0	121.0	0	31246	IOH11020_ZNF669	1.23140495868	2.99211680619	2.48546154641
TMCO6	IOH9961	143.0	119.0	0	31254	IOH9961_TMCO6	1.20168067227	2.51707616689	1.91273124144
LILRA3	IOH11666	152.0	124.0	0	31275	IOH11666_LILRA3	1.22580645161	2.90264389711	1.66012548701
TUBB2A	IOH4465	149.0	121.0	0	31303	IOH4465_TUBB2A	1.23140495868	2.99211680619	2.12548332644
ND	IOH22856	157.0	125.0	0	31386	IOH22856_ND	1.256	3.38518407759	2.21353553441
NAP1L3	IOH26830	149.0	121.0	0	31435	IOH26830_NAP1L3	1.23140495868	2.99211680619	1.81399178916
CCL14	IOH26595	150.0	124.0	0	31451	IOH26595_CCL14	1.20967741935	2.64487670669	2.59251774613
CCL14	IOH26595	154.0	128.0	0	31452	IOH26595_CCL14	1.203125	2.54015878558	2.59251774613
GNB3	IOH14759	153.0	127.0	0	31526	IOH14759_GNB3	1.20472440945	2.56571985293	1.49608749581
KIFC1	IOH4703	143.0	119.0	0	31702	IOH4703_KIFC1	1.20168067227	2.51707616689	1.96212214903
MGC16291	IOH56989	164.0	135.0	0	31787	IOH56989_MGC16291	1.21481481481	2.7269803303	2.71839537836
MGC16291	IOH56989	159.0	131.0	0	31788	IOH56989_MGC16291	1.21374045802	2.70981042641	2.71839537836
IFNA4	IOH54736	158.0	124.0	0	31833	IOH54736_IFNA4	1.27419354839	3.67594546839	2.7737603019
SCP2	IOH7548	158.0	129.0	0	31939	IOH7548_SCP2	1.22480620155	2.88665833492	2.92942922901
SCP2	IOH7548	155.0	126.0	0	31940	IOH7548_SCP2	1.23015873016	2.9722001231	2.92942922901
SS18L2	IOH12915	148.0	121.0	0	31960	IOH12915_SS18L2	1.22314049587	2.86003774994	0.661839193578
ND	IOH10952	145.0	114.0	0	32034	IOH10952_ND	1.27192982456	3.63976761711	2.86872716153
PEX11B	IOH10799	123.0	102.0	0	32037	IOH10799_PEX11B	1.20588235294	2.58422560306	2.14522032702
ARL8A	IOH10947	135.0	111.0	0	32039	IOH10947_ARL8A	1.21621621622	2.74937691902	3.03670706807
ARL8A	IOH10947	144.0	115.0	0	32040	IOH10947_ARL8A	1.25217391304	3.32403721712	3.03670706807
COL9A1	IOH10948	140.0	108.0	0	32043	IOH10948_COL9A1	1.2962962963	4.02918198861	2.08583196757
GAPVD1	IOH14831	135.0	109.0	0	32049	IOH14831_GAPVD1	1.23853211009	3.10601984552	3.17932978042
GAPVD1	IOH14831	136.0	109.0	0	32050	IOH14831_GAPVD1	1.24770642202	3.25263971531	3.17932978042
KIAA1530	IOH13703	135.0	112.0	0	32054	IOH13703_KIAA1530	1.20535714286	2.57583192354	1.93371544024
	IOH14790	136.0	111.0	0	32058	IOH14790_	1.22522522523	2.89335498935	1.9497844213
CPSF3	IOH14059	140.0	114.0	0	32061	IOH14059_CPSF3	1.22807017544	2.9388217484	1.52967884683
STX10	IOH14458	139.0	114.0	0	32064	IOH14458_STX10	1.21929824561	2.79863257466	1.52847031947
GTF2H3	IOH14507	137.0	109.0	0	32067	IOH14507_GTF2H3	1.25688073394	3.39925958509	2.66544848923
OXNAD1	IOH6954	145.0	110.0	0	32082	IOH6954_OXNAD1	1.31818181818	4.37894689683	3.15600389204
ND	IOH4726	138.0	112.0	0	32091	IOH4726_ND	1.23214285714	3.00390957907	2.20962979934
ASL	IOH3150	135.0	111.0	0	32097	IOH3150_ASL	1.21621621622	2.74937691902	2.35343722562
SFRS6	IOH3168	128.0	105.0	0	32101	IOH3168_SFRS6	1.21904761905	2.7946271697	1.50527190637
ND	IOH4012	125.0	104.0	0	32103	IOH4012_ND	1.20192307692	2.52095017283	2.44411572183
PPIL5	IOH23002	137.0	110.0	0	32120	IOH23002_PPIL5	1.24545454545	3.21665120182	2.13499643518
ND	IOH12458	125.0	103.0	0	32135	IOH12458_ND	1.21359223301	2.70744155873	2.28221304923
PITPNB	IOH22113	130.0	107.0	0	32146	IOH22113_PITPNB	1.21495327103	2.72919307739	2.24089937014
STMN2	IOH6398	132.0	106.0	0	32148	IOH6398_STMN2	1.24528301887	3.21390993838	2.68621672779
MS4A5	IOH22772	130.0	108.0	0	32152	IOH22772_MS4A5	1.2037037037	2.5494073769	1.36558768753
INTS7	IOH21434	137.0	114.0	0	32161	IOH21434_INTS7	1.20175438596	2.51825422718	1.88740294534
LXN	IOH7448	132.0	108.0	0	32179	IOH7448_LXN	1.22222222222	2.84536229924	2.2319284602
MPG	IOH12177	140.0	112.0	0	32186	IOH12177_MPG	1.25	3.28929468275	2.16332072821
JTB	IOH5526	133.0	110.0	0	32194	IOH5526_JTB	1.20909090909	2.63550335431	1.86800918613
TBC1D21	IOH27369	147.0	112.0	0	32225	IOH27369_TBC1D21	1.3125	4.28814254566	4.45461718948
TBC1D21	IOH27369	144.0	108.0	0	32226	IOH27369_TBC1D21	1.33333333333	4.62109183329	4.45461718948
VBP1	IOH26968	128.0	106.0	0	32245	IOH26968_VBP1	1.20754716981	2.61083198342	2.24817024024
OR3A3	IOH28414	133.0	110.0	0	32257	IOH28414_OR3A3	1.20909090909	2.63550335431	1.97254978502
OR8A1	IOH28233	126.0	103.0	0	32262	IOH28233_OR8A1	1.22330097087	2.8626023918	1.7380422255
WDR21A	IOH28737	127.0	102.0	0	32263	IOH28737_WDR21A	1.24509803922	3.2109536739	2.21132240091
TAX1BP1	IOH26697	128.0	106.0	0	32319	IOH26697_TAX1BP1	1.20754716981	2.61083198342	2.13618729665
C9orf6	IOH10071	130.0	108.0	0	32321	IOH10071_C9orf6	1.2037037037	2.5494073769	2.24187160977
CSDA	IOH13867	130.0	106.0	0	32341	IOH13867_CSDA	1.22641509434	2.9123709609	2.30929300594
WNT5B	IOH4794	133.0	108.0	0	32356	IOH4794_WNT5B	1.23148148148	2.99333976041	2.35650818644
CABP4	IOH23232	127.0	105.0	0	32366	IOH23232_CABP4	1.20952380952	2.64242178106	1.81334146702
NDEL1	IOH10652	138.0	114.0	0	32382	IOH10652_NDEL1	1.21052631579	2.65844340092	2.08600427481
ATP5A1	IOH45901	127.0	101.0	0	32469	IOH45901_ATP5A1	1.25742574257	3.40796967637	2.91775663086
IL24	IOH45583	139.0	112.0	0	32471	IOH45583_IL24	1.24107142857	3.14660213091	1.99984125695
PSG5	IOH12193	132.0	109.0	0	32498	IOH12193_PSG5	1.21100917431	2.66616023617	2.3729204966
ERO1L	IOH3365	140.0	114.0	0	32547	IOH3365_ERO1L	1.22807017544	2.9388217484	2.3185156699
PLGLB1	IOH7373	129.0	106.0	0	32553	IOH7373_PLGLB1	1.21698113208	2.76160147216	1.7676396575
LOC113386	IOH58618	143.0	108.0	0	32593	IOH58618_LOC113386	1.32407407407	4.47311437212	3.68323468074
LOC113386	IOH58618	136.0	111.0	0	32594	IOH58618_LOC113386	1.22522522523	2.89335498935	3.68323468074
CKAP4	IOH63158	137.0	114.0	0	32628	IOH63158_CKAP4	1.20175438596	2.51825422718	2.00572775254
C6orf115	IOH13372	164.0	118.0	0	32739	IOH13372_C6orf115	1.38983050847	5.52400515569	4.47323977675
C6orf115	IOH13372	151.0	120.0	0	32740	IOH13372_C6orf115	1.25833333333	3.42247439781	4.47323977675
SLC25A24	IOH40595	134.0	110.0	0	32747	IOH40595_SLC25A24	1.21818181818	2.78079031618	2.7277046955
SLC25A24	IOH40595	126.0	104.0	0	32748	IOH40595_SLC25A24	1.21153846154	2.67461907481	2.7277046955
PHYHIPL	IOH40856	143.0	104.0	0	32749	IOH40856_PHYHIPL	1.375	5.28699040856	5.44065931055
PHYHIPL	IOH40856	145.0	104.0	0	32750	IOH40856_PHYHIPL	1.39423076923	5.59432821253	5.44065931055
ASB11	IOH35526	133.0	109.0	0	32751	IOH35526_ASB11	1.22018348624	2.81278010596	0.54045942343
N.D.	IOH38444	127.0	103.0	0	32759	IOH38444_N.D.	1.23300970874	3.01776322488	2.6298611422
RABGAP1L	IOH13126	139.0	114.0	0	32833	IOH13126_RABGAP1L	1.21929824561	2.79863257466	2.05350944532
MKRN2	IOH10098	155.0	118.0	0	32850	IOH10098_MKRN2	1.31355932203	4.30507217045	3.0081775517
RPIP8	IOH5798	147.0	113.0	0	32851	IOH5798_RPIP8	1.30088495575	4.10251595167	4.45365197183
RPIP8	IOH5798	156.0	116.0	0	32852	IOH5798_RPIP8	1.34482758621	4.80478799199	4.45365197183
MINA	IOH10102	153.0	121.0	0	32854	IOH10102_MINA	1.26446280992	3.52043303119	2.87214499676
CALCOCO2	IOH10120	151.0	121.0	0	32861	IOH10120_CALCOCO2	1.2479338843	3.25627491869	2.58505348528
SLC38A1	IOH9767	150.0	122.0	0	32864	IOH9767_SLC38A1	1.22950819672	2.96180358016	2.71280208067
WDR77	IOH14800	147.0	114.0	0	32877	IOH14800_WDR77	1.28947368421	3.92014596459	2.80564203335
TMEM14A	IOH13905	147.0	119.0	0	32881	IOH13905_TMEM14A	1.23529411765	3.05427165619	3.7257660178
TMEM14A	IOH13905	157.0	119.0	0	32882	IOH13905_TMEM14A	1.31932773109	4.39726037942	3.7257660178
ATP5F1	IOH7382	139.0	114.0	0	32883	IOH7382_ATP5F1	1.21929824561	2.79863257466	3.22557233105
ATP5F1	IOH7382	154.0	121.0	0	32884	IOH7382_ATP5F1	1.27272727273	3.65251208745	3.22557233105
ASS1	IOH14007	148.0	121.0	0	32890	IOH14007_ASS1	1.22314049587	2.86003774994	1.94263863839
FTL	IOH5497	139.0	113.0	0	32903	IOH5497_FTL	1.23008849558	2.97107766448	2.95494970644
FTL	IOH5497	140.0	114.0	0	32904	IOH5497_FTL	1.22807017544	2.9388217484	2.95494970644
RPLP0	IOH3876	154.0	125.0	0	32918	IOH3876_RPLP0	1.232	3.00162649824	2.27146871045
C18orf45	IOH6290	143.0	118.0	0	32920	IOH6290_C18orf45	1.21186440678	2.67982819013	1.98571357354
STCH	IOH22345	144.0	118.0	0	32942	IOH22345_STCH	1.22033898305	2.81526518849	2.34123569423
HIST2H2AA3	IOH4867	145.0	119.0	0	32946	IOH4867_HIST2H2AA3	1.21848739496	2.78567391154	1.83886686166
ND	IOH9626	143.0	119.0	0	32948	IOH9626_ND	1.20168067227	2.51707616689	2.35209694874
HTN1	IOH12902	136.0	113.0	0	32965	IOH12902_HTN1	1.20353982301	2.54678830679	1.99053990779
CCL11	IOH13029	140.0	115.0	0	32972	IOH13029_CCL11	1.21739130435	2.76815666733	1.56822543852
RDH12	IOH10746	140.0	115.0	0	32979	IOH10746_RDH12	1.21739130435	2.76815666733	2.37401867246
MKS1	IOH12254	145.0	118.0	0	32986	IOH12254_MKS1	1.22881355932	2.95070218685	2.55654579419
GBP1	IOH5246	146.0	121.0	0	33019	IOH5246_GBP1	1.20661157025	2.59587963743	1.39237527686
TXNDC11	IOH10542	135.0	110.0	0	33029	IOH10542_TXNDC11	1.22727272727	2.92607727806	2.53691577303
TRIM69	IOH26362	148.0	120.0	0	33054	IOH26362_TRIM69	1.23333333333	3.02293525265	2.34713074816
KIF3A	IOH26900	136.0	113.0	0	33059	IOH26900_KIF3A	1.20353982301	2.54678830679	1.91035427025
ZBTB1	IOH27049	143.0	112.0	0	33064	IOH27049_ZBTB1	1.27678571429	3.71737233828	2.91993564369
CSF3R	IOH28949	137.0	114.0	0	33093	IOH28949_CSF3R	1.20175438596	2.51825422718	1.66382538377
GTF2H2	IOH2174	136.0	113.0	0	33095	IOH2174_GTF2H2	1.20353982301	2.54678830679	2.31004714344
FTSJ3	IOH27903	140.0	114.0	0	33098	IOH27903_FTSJ3	1.22807017544	2.9388217484	2.06442147829
RAI2	IOH11501	141.0	117.0	0	33099	IOH11501_RAI2	1.20512820513	2.57217314016	1.80598085575
POLR1D	IOH10358	136.0	111.0	0	33121	IOH10358_POLR1D	1.22522522523	2.89335498935	2.40246424095
CSF1	IOH13347	140.0	116.0	0	33161	IOH13347_CSF1	1.20689655172	2.60043408765	1.88726076565
LTF	IOH13664	142.0	117.0	0	33170	IOH13664_LTF	1.21367521368	2.7087677197	1.95749753221
CDC42	IOH39630	179.0	139.0	0	33179	IOH39630_CDC42	1.28776978417	3.89291497401	1.04442401762
YIPF4	IOH5615	137.0	113.0	0	33191	IOH5615_YIPF4	1.21238938053	2.68821809269	1.76892448435
PPP5C	IOH3193	138.0	114.0	0	33194	IOH3193_PPP5C	1.21052631579	2.65844340092	2.29638962178
ND	IOH40085	148.0	119.0	0	33209	IOH40085_ND	1.24369747899	3.18857052851	2.81319417226
LOC91461	IOH53782	149.0	118.0	0	33370	IOH53782_LOC91461	1.26271186441	3.49245018029	1.8593057084
TXNRD1	IOH52112	148.0	121.0	0	33399	IOH52112_TXNRD1	1.22314049587	2.86003774994	2.05944379831
TRBV3-1	IOH63023	143.0	117.0	0	33502	IOH63023_TRBV3-1	1.22222222222	2.84536229924	2.16238940153
N.D.	IOH22858	134.0	111.0	0	33565	IOH22858_N.D.	1.20720720721	2.60539884869	2.09119145466
C9orf165	IOH23120	150.0	122.0	0	34562	IOH23120_C9orf165	1.22950819672	2.96180358016	2.01571817268
UGP2	IOH4913	149.0	124.0	0	34593	IOH4913_UGP2	1.20161290323	2.51599311147	2.1195471726
C1orf212	IOH12747	145.0	118.0	0	34600	IOH12747_C1orf212	1.22881355932	2.95070218685	2.54439119177
LOC493869	IOH23140	139.0	114.0	0	34617	IOH23140_LOC493869	1.21929824561	2.79863257466	2.2378758797
TSPAN14	IOH5738	140.0	116.0	0	34796	IOH5738_TSPAN14	1.20689655172	2.60043408765	1.40944535627
