IDName	ID	Name	zscore	ratio	zscores	ratios
IOH6542_	IOH6542		1.07938312346	1.07446808511	-0.343755800692;2.5025220476	1.0;1.14893617021
IOH4504_DDX50	IOH4504	DDX50	0.478523146757	1.04302709848	2.8038926433;-1.84684634979	1.16470588235;0.921348314607
IOH3438_ND	IOH3438	ND	1.75216119685	1.10967230444	2.54507437424;0.959248019469	1.1511627907;1.06818181818
IOH13821_ND	IOH13821	ND	1.86074484853	1.11535412262	1.17641532283;2.54507437424	1.07954545455;1.1511627907
IOH22254_TRUB1	IOH22254	TRUB1	2.02768681953	1.12408963585	2.57906061159;1.47631302747	1.15294117647;1.09523809524
IOH50138_OCC-1	IOH50138	OCC-1	0.864069756885	1.06320145903	-0.995257710772;2.72339722454	0.965909090909;1.16049382716
IOH57346_DEFB121	IOH57346	DEFB121	1.75964972456	1.11006415397	0.974225074873;2.54507437424	1.06896551724;1.1511627907
IOH61989_C16orf3	IOH61989	C16orf3	2.40203769007	1.14367816092	2.73153290896;2.07254247118	1.16091954023;1.12643678161
IOH12114_XPA	IOH12114	XPA	0.977969338724	1.06916144201	-0.995257710772;2.95119638822	0.965909090909;1.1724137931
IOH7244_C14orf100	IOH7244	C14orf100	1.10065928677	1.07558139535	2.54507437424;-0.343755800692	1.1511627907;1.0
IOH45796_BCL2L2	IOH45796	BCL2L2	2.48517913598	1.14802867384	1.91665226009;3.05370601188	1.11827956989;1.17777777778
IOH46195_CCL23	IOH46195	CCL23	1.90456451645	1.11764705882	2.57906061159;1.23006842131	1.15294117647;1.08235294118
IOH54070_DPYSL3	IOH54070	DPYSL3	1.36255872571	1.08928571429	-1.48129881829;4.20641626971	0.940476190476;1.2380952381
IOH12828_C13orf3	IOH12828	C13orf3	3.06341577436	1.17828585707	3.39529863977;2.73153290896	1.19565217391;1.16091954023
IOH13199_TMEM106A	IOH13199	TMEM106A	2.22594423157	1.13446378105	2.72339722454;1.7284912386	1.16049382716;1.10843373494
IOH10704_F8	IOH10704	F8	1.05458976241	1.07317073171	-0.576813394542;2.68599291936	0.987804878049;1.15853658537
IOH10132_ND	IOH10132	ND	1.35497510559	1.08888888889	-0.343755800692;3.05370601188	1.0;1.17777777778
IOH13328_ND	IOH13328	ND	5.03081542292	1.28123327983	-0.116247197172;10.177878043	1.0119047619;1.55056179775
IOH4896_RPA2	IOH4896	RPA2	0.783580495313	1.05898972603	3.58310502719;-2.01594403656	1.20547945205;0.9125
IOH4917_PSMA6	IOH4917	PSMA6	1.07473054212	1.07422463114	2.95933207264;-0.809870988392	1.17283950617;0.975609756098
IOH3142_PLEK2	IOH3142	PLEK2	2.90046086639	1.16975897347	2.2741514179;3.52677031489	1.13698630137;1.20253164557
IOH3082_ASNSD1	IOH3082	ASNSD1	1.74429534024	1.10926071055	-0.560923104052;4.04951378453	0.988636363636;1.22988505747
IOH4547_DUSP26	IOH4547	DUSP26	2.8276652058	1.16594982079	5.17711964473;0.478210766865	1.28888888889;1.04301075269
IOH10831_CRABP1	IOH10831	CRABP1	1.37245040412	1.08980331263	-0.551481047384;3.29638185563	0.989130434783;1.19047619048
IOH21839_ND	IOH21839	ND	1.20576225572	1.08108108108	2.75528031212;-0.343755800692	1.16216216216;1.0
IOH4273_ALDH3A2	IOH4273	ALDH3A2	1.55935366775	1.09958333333	-0.104871766996;3.2235791025	1.0125;1.18666666667
IOH9807_PDE9A	IOH9807	PDE9A	2.78691814518	1.16381766382	3.08637391392;2.48746237645	1.17948717949;1.14814814815
IOH5327_PLAUR	IOH5327	PLAUR	2.33808503155	1.14033173287	1.63321551266;3.04295455044	1.10344827586;1.17721518987
IOH14216_ARMCX2	IOH14216	ARMCX2	0.885473786888	1.06432146011	2.559138786;-0.78819121222	1.15189873418;0.976744186047
IOH26164_ZNF610	IOH26164	ZNF610	4.48701021405	1.25277777778	-1.29929193548;10.2733123636	0.95;1.55555555556
IOH27841_TMEM43	IOH27841	TMEM43	1.20246007879	1.08090828924	-1.02628161125;3.43120176883	0.964285714286;1.1975308642
IOH27884_NPM1	IOH27884	NPM1	2.26225183963	1.13636363636	1.88996503387;2.63453864539	1.11688311688;1.15584415584
