Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
HNRPF	IOH27883	381.0	315.0	0	1067	IOH27883_HNRPF	1.20952380952	2.62094563818	1.39159882362
IGHG3	IOH23236	260.0	211.0	0	1956	IOH23236_IGHG3	1.23222748815	2.95649472675	1.98614603007
ND	IOH22588	302.0	248.0	0	2567	IOH22588_ND	1.21774193548	2.74240545625	1.85219407829
BDNF	IOH34694	315.0	261.0	0	2754	IOH34694_BDNF	1.20689655172	2.58211607339	1.7069107508
LAX1	IOH53792	330.0	273.0	0	2967	IOH53792_LAX1	1.20879120879	2.61011816338	1.91659973467
GNAI3	IOH14567	381.0	277.0	0	3968	IOH14567_GNAI3	1.37545126354	5.07327095848	1.77653547691
TMEM186	IOH13084	312.0	253.0	0	4041	IOH13084_TMEM186	1.23320158103	2.97089133542	1.50143601826
PTN	IOH7539	328.0	269.0	0	4051	IOH7539_PTN	1.21933085502	2.76588889743	1.43748861314
	IOH23049	323.0	268.0	0	4115	IOH23049_	1.2052238806	2.55739482529	2.38933614399
AP2M1	IOH21478	318.0	258.0	0	4135	IOH21478_AP2M1	1.23255813953	2.96138158989	2.49340805715
ND	IOH11633	326.0	271.0	0	4163	IOH11633_ND	1.20295202952	2.52381799527	1.4974177888
PHC2	IOH22832	289.0	239.0	0	4218	IOH22832_PHC2	1.20920502092	2.61623410103	2.08454059807
GTF2IRD2	IOH29302	268.0	220.0	0	4285	IOH29302_GTF2IRD2	1.21818181818	2.74890670394	1.79639652065
SPHAR	IOH40811	332.0	276.0	0	4387	IOH40811_SPHAR	1.20289855072	2.52302760524	2.12250553977
LMNA	IOH41769	270.0	218.0	0	4509	IOH41769_LMNA	1.23853211009	3.04967390623	2.18573444308
ND	IOH28846	258.0	214.0	0	5094	IOH28846_ND	1.20560747664	2.56306418413	2.09435159093
PTGER3	IOH57717	308.0	253.0	0	5366	IOH57717_PTGER3	1.21739130435	2.73722330229	2.06961745146
CCNA2	IOH46462	316.0	259.0	0	5369	IOH46462_CCNA2	1.22007722008	2.77691980212	2.13205520185
ND	IOH46773	313.0	260.0	0	5371	IOH46773_ND	1.20384615385	2.53703270851	2.26731257744
ND	IOH11817	327.0	269.0	0	5771	IOH11817_ND	1.2156133829	2.71094650674	2.18089078072
TMEM150	IOH26724	335.0	275.0	0	5853	IOH26724_TMEM150	1.21818181818	2.74890670394	1.73930750793
ND	IOH26205	360.0	299.0	0	5905	IOH26205_ND	1.20401337793	2.53950419732	2.19349576364
PLEKHG5	IOH26783	373.0	310.0	0	5909	IOH26783_PLEKHG5	1.20322580645	2.52786428227	1.65548707959
DNAJC11	IOH13555	357.0	294.0	0	5924	IOH13555_DNAJC11	1.21428571429	2.69132422435	1.76805875112
ND	IOH11198	377.0	312.0	0	5941	IOH11198_ND	1.20833333333	2.60335099163	2.33466841147
