IDName	ID	Name	zscore	ratio	zscores	ratios
IOH11027_C3orf49	IOH11027	C3orf49	1.53333499018	1.11655011655	2.63284655823;0.433823422134	1.18181818182;1.05128205128
IOH4511_SPG21	IOH4511	SPG21	2.74455608853	1.18844936709	3.3602912653;2.12882091175	1.225;1.15189873418
IOH3438_ND	IOH3438	ND	1.63499465856	1.12258473234	-0.0191983302053;3.28918764732	1.0243902439;1.22077922078
IOH23126_MT1F	IOH23126	MT1F	1.52160239723	1.11585365854	2.65152293068;0.391681863777	1.18292682927;1.0487804878
IOH3051_CYB5R2	IOH3051	CYB5R2	3.8382791185	1.25337381916	3.67345572084;4.00310251615	1.24358974359;1.26315789474
IOH25866_TWF1	IOH25866	TWF1	2.47513278425	1.17245614035	3.16375357251;1.78651199598	1.21333333333;1.13157894737
IOH39665_RGS20	IOH39665	RGS20	2.37714700894	1.16663961039	1.46510637056;3.28918764732	1.1125;1.22077922078
IOH2955_SUGT1	IOH2955	SUGT1	2.32846837816	1.16375	3.6129825846;1.04395417172	1.24;1.0875
IOH61989_C16orf3	IOH61989	C16orf3	3.9203498034	1.25824561404	4.00310251615;3.83759709064	1.26315789474;1.25333333333
IOH40669_CORO6	IOH40669	CORO6	1.95687133399	1.14169164169	2.59357828794;1.32016438005	1.17948717949;1.1038961039
IOH12068_TIPRL	IOH12068	TIPRL	1.96668840157	1.14227439227	2.85162692126;1.08174988188	1.19480519481;1.08974358974
IOH13835_REPS1	IOH13835	REPS1	1.55348581309	1.1177462888	0.433823422134;2.67314820405	1.05128205128;1.18421052632
IOH5717_MPPE1	IOH5717	MPPE1	1.04395417172	1.0875	2.51798686764;-0.430078524188	1.175;1.0
IOH3974_ANXA2	IOH3974	ANXA2	1.65228512559	1.12361111111	0.692994006031;2.61157624515	1.06666666667;1.18055555556
IOH28984_CPNE2	IOH28984	CPNE2	3.5361238189	1.23543758967	1.75000344624;5.32224419157	1.12941176471;1.34146341463
IOH45796_BCL2L2	IOH45796	BCL2L2	1.97163320531	1.14256792059	1.11898703473;2.82427937588	1.09195402299;1.19318181818
IOH62632_BDH2	IOH62632	BDH2	1.75311596925	1.12959652707	0.718518381718;2.78771355678	1.06818181818;1.19101123596
IOH29111_YWHAQ	IOH29111	YWHAQ	1.98043471416	1.14309038662	2.66805259366;1.29281683467	1.18390804598;1.10227272727
IOH12828_C13orf3	IOH12828	C13orf3	2.4310097831	1.16983695652	2.13345659914;2.72856296705	1.15217391304;1.1875
IOH11153_WIF1	IOH11153	WIF1	2.55757869933	1.17735020925	3.04334167237;2.0718157263	1.20618556701;1.14851485149
IOH27884_NPM1	IOH27884	NPM1	1.66852001761	1.12457482993	3.07952313275;0.257516902477	1.20833333333;1.04081632653
IOH27799_VPS35	IOH27799	VPS35	1.71662782264	1.12743055556	0.880172761067;2.55308288421	1.07777777778;1.17708333333
IOH40091_C8orf76	IOH40091	C8orf76	1.42816319522	1.11030701754	2.58448458324;0.271841807199	1.17894736842;1.04166666667
IOH42416_PYDC1	IOH42416	PYDC1	2.34267470831	1.16459330144	2.0525028584;2.63284655823	1.14736842105;1.18181818182
IOH56032_PCNP	IOH56032	PCNP	1.28883138823	1.10203614733	-0.0716511209265;2.64931389738	1.02127659574;1.18279569892
IOH13353_LYPLAL1	IOH13353	LYPLAL1	1.84641984788	1.13513513514	0.935820499051;2.7570191967	1.08108108108;1.18918918919
IOH13446_COPZ2	IOH13446	COPZ2	1.25453027114	1.1	2.93913906647;-0.430078524188	1.2;1.0
IOH5597_S100A14	IOH5597	S100A14	2.62327491734	1.18125	3.3602912653;1.88625856939	1.225;1.1375
IOH58961_RBP1	IOH58961	RBP1	1.58950074589	1.11988416988	2.69848066714;0.480520824638	1.18571428571;1.05405405405
IOH12484_NFIC	IOH12484	NFIC	2.02554637455	1.14576825822	1.23373263169;2.81736011741	1.0987654321;1.19277108434
IOH7442_CCNL1	IOH7442	CCNL1	1.58763151416	1.11977321049	0.560867826005;2.61439520231	1.05882352941;1.18072289157
IOH5425_BTN3A2	IOH5425	BTN3A2	1.63895408054	1.12281976744	2.72856296705;0.549345194026	1.1875;1.05813953488
IOH23053_ADAMTS4	IOH23053	ADAMTS4	1.07403647164	1.08928571429	-0.430078524188;2.57815146747	1.0;1.17857142857
IOH13659_WAS	IOH13659	WAS	5.29670005252	1.33994708995	4.78418679469;5.80921331036	1.30952380952;1.37037037037
IOH27424_FKBP5	IOH27424	FKBP5	2.55551031953	1.17722742823	3.10552018206;2.00550045701	1.20987654321;1.14457831325
IOH11420_MAPK11	IOH11420	MAPK11	2.09220662266	1.14972527473	2.57815146747;1.60626177786	1.17857142857;1.12087912088
IOH40100_PPP1R2P3	IOH40100	PPP1R2P3	3.36351621572	1.22519143616	3.10552018206;3.62151224939	1.20987654321;1.24050632911
