IDName	ID	Name	zscore	ratio	zscores	ratios
IOH40669_CORO6	IOH40669	CORO6	1.86864821987	1.16094684385	2.67061621889;1.06668022085	1.21142857143;1.11046511628
IOH12256_DEF6	IOH12256	DEF6	1.03954809809	1.10875722216	-0.426339910463;2.50543610664	1.01648351648;1.20103092784
IOH4232_HIRIP3	IOH4232	HIRIP3	1.86785417692	1.16089686099	2.51755408513;1.21815426871	1.20179372197;1.12
IOH27425_ANKHD1	IOH27425	ANKHD1	2.44934271867	1.1975	1.61531183321;3.28337360412	1.145;1.25
IOH50190_ND	IOH50190	ND	1.98239338797	1.16810679612	1.31686527503;2.64792150092	1.12621359223;1.21
IOH56378_NGFR	IOH56378	NGFR	1.51706809343	1.13881582094	0.329147385408;2.70498880145	1.06403940887;1.21359223301
IOH13915_TMEM39A	IOH13915	TMEM39A	1.64537912905	1.14689265537	2.81216971403;0.478588544075	1.22033898305;1.07344632768
IOH12127_GLYATL2	IOH12127	GLYATL2	1.44783575179	1.13445783133	-0.0527499377003;2.94842144129	1.04;1.22891566265
IOH58999_TSPAN4	IOH58999	TSPAN4	0.903348250066	1.10018380822	-1.97628062848;-0.688202040905;1.84146397504;4.43641169461	0.918918918919;1.0;1.15923566879;1.32258064516
IOH59010_ESM1	IOH59010	ESM1	1.02767762265	1.10801000767	-0.140398503659;-0.407855524785;2.94015101751;1.71881350154	1.03448275862;1.01764705882;1.22839506173;1.15151515152
IOH10780_hCG_1731871	IOH10780	hCG_1731871	2.06347219763	1.17321048901	1.27422357193;2.85272082334	1.12352941176;1.22289156627
IOH25803_TFAP2B	IOH25803	TFAP2B	1.41576159934	1.13243884973	0.323664365472;2.5078588332	1.06369426752;1.20118343195
IOH14850_PARP3	IOH14850	PARP3	1.18077473323	1.11764705882	-0.314406686078;2.67595615253	1.02352941176;1.21176470588
IOH10112_MOBKL2A	IOH10112	MOBKL2A	2.51811796248	1.20182921654	1.90759903428;3.12863689068	1.16339869281;1.24025974026
IOH3899_MFGE8	IOH3899	MFGE8	12.4097609634	1.82448152666	9.51690623903;15.3026156878	1.64238410596;2.00657894737
IOH23286_SUSD2	IOH23286	SUSD2	1.63905603289	1.14649463348	2.59861918257;0.679492883211	1.20689655172;1.08609271523
IOH29394_MTHFR	IOH29394	MTHFR	2.06355296621	1.17321557318	3.07434330702;1.05276262541	1.23684210526;1.1095890411
IOH27422_DLAT	IOH27422	DLAT	2.54381745986	1.20344693074	3.11281514084;1.97481977888	1.23926380368;1.1676300578
IOH23274_MBD1	IOH23274	MBD1	2.42202986471	1.19578072934	1.97728496918;2.86677476024	1.1677852349;1.22377622378
IOH13099_ZNF643	IOH13099	ZNF643	3.40845574537	1.25787358422	2.27197856408;4.54493292666	1.18633540373;1.32941176471
IOH11253_C20orf28	IOH11253	C20orf28	3.32935368707	1.2528943225	3.44044156748;3.21826580666	1.25988700565;1.24590163934
IOH10054_HYLS1	IOH10054	HYLS1	1.73271187808	1.15239001692	0.843979426212;2.62144432995	1.09644670051;1.20833333333
IOH10140_GFM2	IOH10140	GFM2	2.30833436408	1.18862390351	2.73989483164;1.87677389651	1.21578947368;1.16145833333
IOH14748_HLA-DRB5	IOH14748	HLA-DRB5	1.98978307586	1.16857195708	1.21016116049;2.76940499124	1.11949685535;1.21764705882
IOH14879_ZNF587	IOH14879	ZNF587	1.59609273262	1.14379020933	2.89310316502;0.299082300232	1.22543352601;1.06214689266
IOH4920_ND	IOH4920	ND	2.05265508796	1.17252958107	2.90869665648;1.19661351945	1.22641509434;1.1186440678
IOH27071_ARHGEF16	IOH27071	ARHGEF16	2.30603690785	1.18847928482	2.70498880145;1.90708501426	1.21359223301;1.16336633663
IOH28000_MSH5	IOH28000	MSH5	1.98746412393	1.1684259853	1.06005135308;2.91487689479	1.11004784689;1.22680412371
IOH6213_NFKBIL2	IOH6213	NFKBIL2	2.42735339834	1.19611583145	1.92324495857;2.93146183811	1.16438356164;1.22784810127
IOH28171_MRGPRX3	IOH28171	MRGPRX3	2.64709220345	1.20994779796	1.20866990896;4.08551449795	1.11940298507;1.30049261084
IOH28332_TAAR6	IOH28332	TAAR6	1.67663109234	1.14885988236	0.763338296364;2.58992388832	1.09137055838;1.20634920635
IOH45939_UNQ846	IOH45939	UNQ846	1.54448120269	1.1405414024	3.30715549421;-0.21819308883	1.25149700599;1.02958579882
IOH25824_ND	IOH25824	ND	1.33608307988	1.12742330134	2.53510572897;0.137060430789	1.20289855072;1.05194805195
IOH44731_SPC24	IOH44731	SPC24	2.31058893664	1.18876582278	2.09190091061;2.52927696266	1.175;1.20253164557
IOH29355_PGPEP1	IOH29355	PGPEP1	1.99689459126	1.16901960784	3.12451057832;0.869278604204	1.24;1.09803921569
IOH11070_HS2ST1	IOH11070	HS2ST1	1.43197428871	1.1334593949	-0.191755085276;3.05570366269	1.03125;1.23566878981
IOH14081_CUTC	IOH14081	CUTC	1.42105527364	1.13277207229	2.83091561925;0.011194928031	1.22151898734;1.04402515723
IOH6636_WDR71	IOH6636	WDR71	1.32071309684	1.12645580226	2.50969003691;0.131736156778	1.2012987013;1.05161290323
IOH14207_DMKN	IOH14207	DMKN	1.41959596712	1.13268021287	2.50904124566;0.33015068859	1.20125786164;1.0641025641
IOH14042_ATP6V1H	IOH14042	ATP6V1H	1.87037166453	1.16105533006	2.99405352402;0.746689805041	1.23178807947;1.09032258065
IOH43983_SLC26A8	IOH43983	SLC26A8	1.65580349829	1.14754884136	4.28181440874;-0.970207412149	1.31284916201;0.98224852071
IOH12090_ND	IOH12090	ND	1.89236145885	1.16243952844	1.20552939249;2.57919352522	1.11920529801;1.20567375887
IOH3443_HDAC1	IOH3443	HDAC1	1.74093627008	1.15290772027	0.820552952737;2.66131958743	1.09497206704;1.21084337349
IOH3981_C2orf24	IOH3981	C2orf24	1.03877644803	1.10870864886	3.58887942297;-1.51132652692	1.26923076923;0.948186528497
IOH6657_LEPREL1	IOH6657	LEPREL1	2.78255994085	1.2184751275	3.42692453105;2.13819535065	1.25903614458;1.17791411043
IOH22318_TREX1	IOH22318	TREX1	1.78166361835	1.15547139725	0.964708054136;2.59861918257	1.10404624277;1.20689655172
IOH12849_BCCIP	IOH12849	BCCIP	1.20302445673	1.11904761905	2.71600565483;-0.309956741378	1.21428571429;1.02380952381
IOH4647_MAPK14	IOH4647	MAPK14	2.66584619045	1.21112831097	2.58250731382;2.74918506707	1.20588235294;1.21637426901
IOH10067_H2AFY2	IOH10067	H2AFY2	1.8122218862	1.15739495798	0.855038781163;2.76940499124	1.09714285714;1.21764705882
IOH50090_MGC14376	IOH50090	MGC14376	1.75608832937	1.15386150163	4.63681558371;-1.12463892497	1.33519553073;0.972527472527
IOH46671_XPR1	IOH46671	XPR1	2.54095565233	1.20326678766	1.86821446624;3.21369683842	1.16091954023;1.24561403509
IOH57299_TXNDC11	IOH57299	TXNDC11	2.58453280589	1.20600985222	0.955208570831;4.21385704096	1.10344827586;1.30857142857
