IDName	ID	Name	zscore	ratio	zscores	ratios
IOH3416_DDC	IOH3416	DDC	2.09311973239	1.1751528314	3.03733305968;1.1489064051	1.23423423423;1.11607142857
IOH14420_ND	IOH14420	ND	1.11886647761	1.11419176748	-0.28180741117;2.51954036639	1.02654867257;1.20183486239
IOH26253_C1orf110	IOH26253	C1orf110	2.44439111413	1.19713261649	2.04341992902;2.84536229924	1.17204301075;1.22222222222
IOH26890_MDP-1	IOH26890	MDP-1	1.5749600528	1.14273049645	0.625700381675;2.52421972393	1.08333333333;1.20212765957
IOH45796_BCL2L2	IOH45796	BCL2L2	2.37136549415	1.1925632507	2.10384886744;2.63888212086	1.17582417582;1.20930232558
IOH10696_SDPR	IOH10696	SDPR	1.20030641034	1.11928763441	-1.22163114972;3.62224397039	0.967741935484;1.27083333333
IOH62632_BDH2	IOH62632	BDH2	1.9846770659	1.16836734694	2.88160167749;1.08775245431	1.22448979592;1.11224489796
IOH10031_KRCC1	IOH10031	KRCC1	1.95003077959	1.16619945634	0.906721798761;2.99333976041	1.10091743119;1.23148148148
IOH27869_FTL	IOH27869	FTL	2.44044215549	1.19688552189	1.80952007104;3.07136423994	1.15740740741;1.23636363636
IOH42416_PYDC1	IOH42416	PYDC1	1.68208163336	1.14943331781	0.42534151832;2.9388217484	1.07079646018;1.22807017544
IOH28014_CGB	IOH28014	CGB	1.67509158612	1.14899593593	0.824053148777;2.52613002346	1.09574468085;1.20224719101
IOH12410_HOMER3	IOH12410	HOMER3	1.57763009369	1.1428975665	2.65844340092;0.496816786462	1.21052631579;1.0752688172
IOH14302_MEF2B	IOH14302	MEF2B	1.99537843661	1.16903695409	2.82667040941;1.16408646381	1.22105263158;1.1170212766
IOH5425_BTN3A2	IOH5425	BTN3A2	1.4348001159	1.13396039604	0.252797179524;2.61680305228	1.06;1.20792079208
IOH11420_MAPK11	IOH11420	MAPK11	3.3378250066	1.25303664387	3.74238031129;2.93326970192	1.27835051546;1.22772277228
IOH10786_AGXT2L1	IOH10786	AGXT2L1	1.61768331081	1.14540378007	0.611970514144;2.62339610748	1.0824742268;1.20833333333
IOH10816_FAM84A	IOH10816	FAM84A	2.74667606812	1.21604721833	3.24633348435;2.2470186519	1.24731182796;1.1847826087
IOH59514_CALB2	IOH59514	CALB2	2.88160167749	1.22448979592	2.55544727327;3.2077560817	1.20408163265;1.24489795918
IOH5476_FIS1	IOH5476	FIS1	2.35150846279	1.19132075472	1.25390658476;3.44911034082	1.12264150943;1.26
IOH14346_MAP2K1IP1	IOH14346	MAP2K1IP1	2.34347771653	1.19081825413	1.67413643635;3.88435298406;2.131751365;1.6836700807	1.14893617021;1.28723404255;1.17757009346;1.14953271028
IOH62693_IGHG1	IOH62693	IGHG1	1.9846770659	1.16836734694	2.55544727327;1.41390685852	1.20408163265;1.13265306122
