Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
WFDC2	IOH26919	168.0	137.0	0	254	IOH26919_WFDC2	1.22627737226	2.81978157914	1.81372411289
CARS	IOH5687	131.0	102.0	0	259	IOH5687_CARS	1.28431372549	3.63315011426	2.94310973819
LATS1	IOH40642	170.0	137.0	0	391	IOH40642_LATS1	1.24087591241	3.02437736356	2.5667699984
CPNE2	IOH28984	146.0	120.0	0	1325	IOH28984_CPNE2	1.21666666667	2.68508935439	2.477146017
GDA	IOH28942	149.0	119.0	0	1878	IOH28942_GDA	1.25210084034	3.18169260956	2.76949227918
S100A12	IOH40815	159.0	129.0	0	4392	IOH40815_S100A12	1.23255813953	2.90780534685	2.02138582033
MAP2K1IP1	IOH14346	183.0	131.0	0	4757	IOH14346_MAP2K1IP1	1.39694656489	5.21167809699	3.87429936954
MAP2K1IP1	IOH14346	193.0	126.0	0	4758	IOH14346_MAP2K1IP1	1.53174603175	7.10086717931	3.87429936954
MRPL44	IOH13325	150.0	124.0	0	5634	IOH13325_MRPL44	1.20967741935	2.58713637266	2.19155702335
COX11	IOH7427	178.0	141.0	0	5686	IOH7427_COX11	1.26241134752	3.32619242142	2.56149753923
TPM2	IOH13876	173.0	133.0	0	5887	IOH13876_TPM2	1.3007518797	3.86352774251	2.84607820523
MFGE8	IOH3899	238.0	134.0	0	5963	IOH3899_MFGE8	1.77611940299	10.5257138475	10.1788423787
MFGE8	IOH3899	240.0	139.0	0	5964	IOH3899_MFGE8	1.72661870504	9.83197090989	10.1788423787
TSPAN6	IOH10449	161.0	129.0	0	6166	IOH10449_TSPAN6	1.2480620155	3.12508924193	2.34237339261
TRGV9	IOH61805	150.0	120.0	0	6282	IOH61805_TRGV9	1.25	3.15224972882	2.08404765315
CLUAP1	IOH11214	149.0	123.0	0	8124	IOH11214_CLUAP1	1.21138211382	2.61102734381	1.4292489107
ALDH7A1	IOH45681	149.0	117.0	0	8472	IOH45681_ALDH7A1	1.2735042735	3.48165768514	2.13481007658
C15orf42	IOH23255	151.0	123.0	0	8504	IOH23255_C15orf42	1.22764227642	2.83891045329	2.028558116
MRPL3	IOH2930	157.0	128.0	0	9032	IOH2930_MRPL3	1.2265625	2.82377759055	1.91981158402
IGL@	IOH63051	164.0	134.0	0	9492	IOH63051_IGL@	1.22388059701	2.78619122647	2.29543147607
AAMP	IOH62930	162.0	128.0	0	9497	IOH62930_AAMP	1.265625	3.37123115433	2.31843583937
TRA16	IOH29210	163.0	129.0	0	12282	IOH29210_TRA16	1.26356589147	3.34237313701	2.21681060698
MGC11257	IOH6347	188.0	150.0	0	16337	IOH6347_MGC11257	1.25333333333	3.19896576626	2.26641904415
DCTD	IOH54732	178.0	145.0	0	19025	IOH54732_DCTD	1.2275862069	2.83812464946	2.81142655235
DCTD	IOH54732	175.0	143.0	0	19026	IOH54732_DCTD	1.22377622378	2.78472845523	2.81142655235
ALF	IOH11195	181.0	149.0	0	19141	IOH11195_ALF	1.21476510067	2.65843926592	1.48270006854
TFDP2	IOH14152	187.0	155.0	0	19258	IOH14152_TFDP2	1.2064516129	2.54192730417	1.94870318106
	IOH50136	215.0	175.0	0	19716	IOH50136_	1.22857142857	2.85193234526	1.58592373433
HAVCR2	IOH61542	196.0	161.0	0	19875	IOH61542_HAVCR2	1.21739130435	2.69524501471	1.33581188852
TMIE	IOH42270	181.0	144.0	0	21237	IOH42270_TMIE	1.25694444444	3.24957480682	2.01341567847
TAS2R1	IOH34798	202.0	160.0	0	21275	IOH34798_TAS2R1	1.2625	3.32743486923	2.69171701308
MIER1	IOH12806	164.0	136.0	0	21774	IOH12806_MIER1	1.20588235294	2.53394923326	1.29290003713
UBE3A	IOH4120	205.0	146.0	0	21956	IOH4120_UBE3A	1.40410958904	5.31206652838	2.87232941633
DDX11	IOH26996	176.0	146.0	0	22119	IOH26996_DDX11	1.20547945205	2.52830265339	1.40902504397
SSFA2	IOH11073	1244.0	166.0	0	22586	IOH11073_SSFA2	7.49397590361	90.6603933597	45.281877515
PRKY	IOH59135	172.0	142.0	0	27062	IOH59135_PRKY	1.21126760563	2.60942253318	1.75723488562
RPS6	IOH27773	195.0	159.0	0	29298	IOH27773_RPS6	1.22641509434	2.82171172805	2.0941016257
ND	IOH11166	180.0	148.0	0	31234	IOH11166_ND	1.21621621622	2.67877637636	1.85066219912
SFRS14	IOH11099	164.0	136.0	0	31238	IOH11099_SFRS14	1.20588235294	2.53394923326	2.30115983805
SCAMP1	IOH12952	177.0	139.0	0	31239	IOH12952_SCAMP1	1.27338129496	3.47993416412	3.21304186387
SCAMP1	IOH12952	168.0	136.0	0	31240	IOH12952_SCAMP1	1.23529411765	2.94614956363	3.21304186387
ODF2	IOH9802	179.0	148.0	0	31322	IOH9802_ODF2	1.20945945946	2.58408170587	1.86878739957
EPB49	IOH6433	174.0	142.0	0	31378	IOH6433_EPB49	1.22535211268	2.80681424069	1.97847403956
ACADL	IOH27335	171.0	137.0	0	31430	IOH27335_ACADL	1.24817518248	3.12667525577	2.64793583935
EPB41L5	IOH26849	169.0	140.0	0	31431	IOH26849_EPB41L5	1.20714285714	2.5516149617	1.76294363461
CACNG3	IOH26190	162.0	134.0	0	31441	IOH26190_CACNG3	1.20895522388	2.57701493942	2.07756865981
