IDName	ID	Name	zscore	ratio	zscores	ratios
IOH11318_FAM119B	IOH11318	FAM119B	2.70331483307	1.18269391159	2.52947311168;2.87715655446	1.17272727273;1.19266055046
IOH10163_NIP7	IOH10163	NIP7	2.34998236708	1.16243676584	1.59698320866;3.1029815255	1.11926605505;1.20560747664
IOH44403_EPHA3	IOH44403	EPHA3	2.0374977816	1.14452149792	1.51011430305;2.56488126016	1.11428571429;1.17475728155
IOH55086_NDEL1	IOH55086	NDEL1	2.26918400709	1.15780445969	2.64316260564;1.89520540853	1.17924528302;1.13636363636
IOH40669_CORO6	IOH40669	CORO6	1.73151469964	1.12697897215	0.905916181281;2.55711321801	1.0796460177;1.17431192661
IOH10604_LGI1	IOH10604	LGI1	1.67115162056	1.1235182551	2.88277134983;0.459531891277	1.19298245614;1.05405405405
IOH4706_ND	IOH4706	ND	1.65735501985	1.12272727273	0.468103076454;2.84660696325	1.05454545455;1.19090909091
IOH28984_CPNE2	IOH28984	CPNE2	3.20945380244	1.21171171171	2.50233102528;3.91657657959	1.17117117117;1.25225225225
IOH56031_C1orf19	IOH56031	C1orf19	1.75943653286	1.12857977791	0.994867779067;2.52400528665	1.08474576271;1.1724137931
IOH5843_YKT6	IOH5843	YKT6	1.08738396028	1.0900498713	2.50233102528;-0.327563104724	1.17117117117;1.00892857143
BC109119_	BC109119		2.33560174209	1.16161230037	1.11691820398;3.55428528019	1.09174311927;1.23148148148
IOH11326_FCAR	IOH11326	FCAR	1.96964628286	1.14063145715	2.50233102528;1.43696154043	1.17117117117;1.11009174312
IOH11788_UNQ1887	IOH11788	UNQ1887	2.14670202625	1.15078236131	2.57676500183;1.71663905066	1.17543859649;1.12612612613
IOH5430_DIMT1L	IOH5430	DIMT1L	2.33512338406	1.1615848753	2.14077365643;2.52947311168	1.15044247788;1.17272727273
IOH10896_PAICS	IOH10896	PAICS	2.51907528048	1.17213114754	1.94719456453;3.09095599643	1.1393442623;1.20491803279
IOH28105_MGC59937	IOH28105	MGC59937	2.50540491759	1.1713474026	2.84660696325;2.16420287192	1.19090909091;1.15178571429
IOH11420_MAPK11	IOH11420	MAPK11	2.67097977868	1.18084008843	3.4601920239;1.88176753347	1.22608695652;1.13559322034
IOH4833_CDK5RAP1	IOH4833	CDK5RAP1	4.78827500662	1.30222819216	4.81170422211;4.76484579113	1.30357142857;1.30088495575
IOH11513_PPP3CB	IOH11513	PPP3CB	2.43797893691	1.16748175749	2.11775547981;2.75820239401	1.14912280702;1.18584070796
IOH59514_CALB2	IOH59514	CALB2	1.96003062855	1.14008017548	1.0075016787;2.9125595784	1.08547008547;1.19469026549
IOH62089_COMMD7	IOH62089	COMMD7	1.57099267634	1.11777597403	0.295378389437;2.84660696325	1.04464285714;1.19090909091
IOH14346_MAP2K1IP1	IOH14346	MAP2K1IP1	1.33437092622	1.10421005031	2.9164839136;2.25558478532;-0.898592807705;1.06400781368	1.19491525424;1.15702479339;0.97619047619;1.08870967742
IOH28298_	IOH28298		1.73409887232	1.12712712713	0.80872832444;2.65946942021	1.07407407407;1.18018018018
IOH45968_RAD54B	IOH45968	RAD54B	2.45040703392	1.16819428124	2.39848304255;2.50233102528	1.1652173913;1.17117117117
IOH13478_SNX27	IOH13478	SNX27	2.45459428561	1.16843434343	2.61756584823;2.291622723	1.17777777778;1.15909090909
IOH11842_MYL7	IOH11842	MYL7	1.71996737707	1.12631694469	0.799228127361;2.64070662678	1.07352941176;1.17910447761
IOH26901_SEC31B	IOH26901	SEC31B	3.04354561731	1.20219991585	2.31280532759;3.77428590703	1.16030534351;1.24409448819
IOH12237_TMIGD2	IOH12237	TMIGD2	4.05447272604	1.26015807073	4.66157084042;3.44737461165	1.29496402878;1.22535211268
IOH5808_ACLY	IOH5808	ACLY	2.08596261249	1.14730006835	2.68804003747;1.48388518751	1.18181818182;1.11278195489
IOH21668_PIP5K3	IOH21668	PIP5K3	0.819058071542	1.07466629588	-1.18661952006;2.82473566314	0.959677419355;1.18965517241
IOH3899_MFGE8	IOH3899	MFGE8	15.0864822459	1.89264176894	12.3161325097;17.8568319822	1.73381294964;2.05147058824
IOH3407_PGD	IOH3407	PGD	3.1382088522	1.20762711864	3.06430053933;3.21211716506	1.20338983051;1.21186440678
IOH53975_SERPINB2	IOH53975	SERPINB2	4.80804429934	1.30336159903	5.01775410094;4.59833449773	1.31538461538;1.29133858268
IOH63459_C12orf64	IOH63459	C12orf64	2.52760534941	1.17262019077	3.20370483677;1.85150586206	1.21138211382;1.13385826772
IOH41608_ELOVL5	IOH41608	ELOVL5	0.25713069242	1.04245005221	-0.908721937692;4.01356043271;-1.18099295173;-0.895322773615	0.975609756098;1.2578125;0.96;0.976377952756
IOH22552_FLJ25680	IOH22552	FLJ25680	1.49061141913	1.11316758108	2.88791431367;0.0933085245953	1.19327731092;1.03305785124
IOH4174_PCOLCE	IOH4174	PCOLCE	1.78536927422	1.13006654567	2.52400528665;1.04673326178	1.1724137931;1.08771929825
IOH55394_LMAN1	IOH55394	LMAN1	8.90012953295	1.53796774194	9.70304083426;8.09721823163	1.584;1.49193548387
IOH57255_PCDHB13	IOH57255	PCDHB13	3.72692679262	1.24137931034	3.57656160437;3.87729198086	1.23275862069;1.25
IOH59249_LOC285636	IOH59249	LOC285636	1.72692750015	1.12671598027	2.51907528048;0.934779719826	1.17213114754;1.08130081301
IOH62763_	IOH62763		2.14038128074	1.15041998232	1.3056617101;2.97510085139	1.10256410256;1.19827586207
