Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
CLDN2	IOH12584	97.0	82.0	0	21638	IOH12584_CLDN2	1.18292682927	2.89097939061	2.47198794309
MLLT11	IOH6044	114.0	94.0	0	21727	IOH6044_MLLT11	1.21276595745	3.41418074327	0.743718328969
SOX7	IOH5524	87.0	74.0	0	21836	IOH5524_SOX7	1.17567567568	2.76383715826	1.44015238514
STAU1	IOH26694	101.0	86.0	0	21851	IOH26694_STAU1	1.17441860465	2.74179558732	1.79070785681
FAM109A	IOH22844	92.0	79.0	0	21963	IOH22844_FAM109A	1.16455696203	2.56888085836	1.35691568231
GSTA2	IOH5711	87.0	74.0	0	22307	IOH5711_GSTA2	1.17567567568	2.76383715826	2.6848548624
GSTA2	IOH5711	91.0	78.0	0	22308	IOH5711_GSTA2	1.16666666667	2.60587256655	2.6848548624
ND	IOH10300	115.0	99.0	0	22438	IOH10300_ND	1.16161616162	2.51731665908	1.26901896335
PCDHA6	IOH22467	100.0	86.0	0	22747	IOH22467_PCDHA6	1.16279069767	2.53791105616	1.21148985345
C1orf176	IOH13337	97.0	79.0	0	23234	IOH13337_C1orf176	1.22784810127	3.67863210391	2.00182503899
RBM34	IOH23193	103.0	84.0	0	23437	IOH23193_RBM34	1.22619047619	3.64956719034	2.20112270025
TCOF1	IOH13916	99.0	83.0	0	23568	IOH13916_TCOF1	1.19277108434	3.06358924493	1.79606613556
TCP11	IOH62595	98.0	83.0	0	24669	IOH62595_TCP11	1.18072289157	2.85233539337	1.78363943841
C3orf31	IOH12627	90.0	75.0	0	24833	IOH12627_C3orf31	1.2	3.19034155587	2.53281394288
SCAMP1	IOH12951	89.0	76.0	0	24835	IOH12951_SCAMP1	1.17105263158	2.68277638093	2.23519618122
C5orf21	IOH11050	93.0	75.0	0	24837	IOH11050_C5orf21	1.24	3.89170434305	2.82581747569
SMR3B	IOH11229	90.0	77.0	0	24841	IOH11229_SMR3B	1.16883116883	2.64382509832	2.78720132947
SMR3B	IOH11229	96.0	81.0	0	24842	IOH11229_SMR3B	1.18518518519	2.93057756062	2.78720132947
