IDName	ID	Name	zscore	ratio	zscores	ratios
IOH63293_RAP1GDS1	IOH63293	RAP1GDS1	1.25815740497	1.09980769231	-0.313157183973;2.82947199392	1.00961538462;1.19
BC111531_	BC111531		1.7014528283	1.12525252525	3.00369024259;0.399215414019	1.2;1.05050505051
IOH3605_RPL35	IOH3605	RPL35	1.85889336586	1.13428949691	0.872476715196;2.84531001653	1.07766990291;1.19090909091
IOH22747_C19orf45	IOH22747	C19orf45	1.71874015479	1.12624480514	0.561656671518;2.87582363806	1.05982905983;1.19266055046
IOH4388_ADSL	IOH4388	ADSL	2.45953065855	1.16876563803	1.75699084845;3.16207046865	1.12844036697;1.20909090909
IOH21814_SPZ1	IOH21814	SPZ1	1.52714272297	1.11524725275	0.0170916939968;3.03719375195	1.02857142857;1.20192307692
IOH28929_THAP5	IOH28929	THAP5	2.89528312907	1.193777511	3.96018258822;1.83038366993	1.25490196078;1.13265306122
IOH25934_ATXN7L2	IOH25934	ATXN7L2	2.79197789959	1.18784786642	2.89702600871;2.68692979047	1.19387755102;1.18181818182
IOH25939_TBC1D16	IOH25939	TBC1D16	2.37939192709	1.16416573348	1.90336446153;2.85541939266	1.13684210526;1.1914893617
IOH62697_IGLV3-25	IOH62697	IGLV3-25	2.48895450789	1.17045454545	3.87478148593;1.10312752985	1.25;1.09090909091
IOH22137_ZFAND3	IOH22137	ZFAND3	1.75469782741	1.12830874924	-1.34314130833;4.85253696315	0.950495049505;1.30612244898
IOH26560_LRRC28	IOH26560	LRRC28	1.75178683346	1.12814166032	0.189395456416;3.31417821051	1.03846153846;1.21782178218
IOH29181_MYO1A	IOH29181	MYO1A	2.7747495953	1.18685897436	3.70726393913;1.84223525147	1.24038461538;1.13333333333
IOH54732_DCTD	IOH54732	DCTD	2.53375944026	1.17302631579	1.69705337758;3.37046550294	1.125;1.22105263158
IOH11195_ALF	IOH11195	ALF	2.07826110254	1.14688104449	1.30110281243;2.85541939266	1.10227272727;1.1914893617
IOH10068_UBE2C	IOH10068	UBE2C	1.03001821126	1.08671266952	1.36943056482;-1.09196683136;0.655531238805;3.18707787277	1.10619469027;0.964912280702;1.0652173913;1.21052631579
IOH10273_FAM83F	IOH10273	FAM83F	2.19115975511	1.15336134454	3.25257345497;1.12974605524	1.21428571429;1.09243697479
IOH14840_	IOH14840		2.24395512681	1.15639176024	3.06536041911;1.42254983451	1.20353982301;1.10924369748
IOH3987_HNRPF	IOH3987	HNRPF	1.26390086372	1.10013736264	2.50592381782;0.0218779096195	1.17142857143;1.02884615385
IOH22946_LRRC8D	IOH22946	LRRC8D	3.808099744	1.2461725168	3.07134781489;4.54485167311	1.20388349515;1.28846153846
IOH40679_C17orf56	IOH40679	C17orf56	0.976951283086	1.08366666667	-0.759423928637;2.71332649481	0.984;1.18333333333
IOH35942_KCNK10	IOH35942	KCNK10	5.56222597912	1.34685807922	6.27779181238;4.84666014585	1.38793103448;1.30578512397
IOH10800_ND	IOH10800	ND	1.64285652421	1.12188914027	0.691948096804;2.59376495161	1.06730769231;1.17647058824
IOH6547_ND	IOH6547	ND	1.24236289342	1.0989010989	-0.480674730769;2.96540051761	1.0;1.1978021978
IOH22367_C20orf142	IOH22367	C20orf142	1.69217276775	1.12471985657	-0.301068288843;3.68541382433	1.01030927835;1.23913043478
IOH21871_MARVELD2	IOH21871	MARVELD2	1.65259197897	1.12244794825	2.93184766582;0.373336292113	1.19587628866;1.04901960784
IOH27148_ZBTB6	IOH27148	ZBTB6	1.28738653356	1.1014854229	0.0581445950084;2.51662847212	1.03092783505;1.17204301075
IOH62507_IGKC	IOH62507	IGKC	2.16779460504	1.15202020202	2.68692979047;1.64865941962	1.18181818182;1.12222222222
IOH22121_	IOH22121		1.9195492465	1.13777110008	1.28108284003;2.55801565297	1.10112359551;1.17441860465
IOH22621_GPD1	IOH22621	GPD1	2.0776058652	1.14684343434	3.2808556382;0.874356092204	1.21590909091;1.07777777778
IOH5116_CALCOCO1	IOH5116	CALCOCO1	1.23063197278	1.09822775264	-0.815709824361;3.27697376991	0.980769230769;1.21568627451
IOH22926_	IOH22926		2.21394028683	1.15466893039	2.89129137248;1.53658920118	1.1935483871;1.11578947368
IOH6254_ZNF493	IOH6254	ZNF493	1.72037517789	1.12633865427	0.899271793334;2.54147856245	1.07920792079;1.17346938776
IOH12383_PCK1	IOH12383	PCK1	5.28973180112	1.33121711279	6.3768520785;4.20261152375	1.39361702128;1.2688172043
IOH40040_MDM4	IOH40040	MDM4	2.43840259906	1.16755290288	3.92062839347;0.956176804637	1.25263157895;1.0824742268
IOH27416_HSPC047	IOH27416	HSPC047	4.36876421321	1.2783542471	3.09702144723;5.64050697919	1.20535714286;1.35135135135
IOH57482_NIT1	IOH57482	NIT1	1.40511156595	1.10824275362	-0.117720046044;2.92794317795	1.02083333333;1.19565217391
IOH29856_PPP2R5E	IOH29856	PPP2R5E	2.47429317545	1.1696129957	1.79173720838;3.15684914252	1.13043478261;1.20879120879
IOH11466_ND	IOH11466	ND	2.02660883665	1.14391624222	2.51662847212;1.53658920118	1.17204301075;1.11578947368
IOH4350_SRD5A2L	IOH4350	SRD5A2L	1.43654557967	1.11004704301	0.268651069954;2.60444008939	1.04301075269;1.17708333333
IOH27775_GNL2	IOH27775	GNL2	3.92161434848	1.25268817204	2.32929702194;5.51393167501	1.16129032258;1.34408602151
IOH26194_L3MBTL	IOH26194	L3MBTL	2.89832443619	1.19395207981	2.55615712675;3.24049174563	1.17431192661;1.21359223301
IOH13523_KIAA1217	IOH13523	KIAA1217	2.11885150474	1.14921090387	1.64393805786;2.59376495161	1.12195121951;1.17647058824
IOH56962_ADPGK	IOH56962	ADPGK	1.80075471607	1.13095238095	4.08218416292;-0.480674730769	1.2619047619;1.0
IOH14471_IL13RA2	IOH14471	IL13RA2	2.32502201737	1.16104494045	1.71819636892;2.93184766582	1.12621359223;1.19587628866
IOH6085_TMEM101	IOH6085	TMEM101	1.50362925092	1.11389759666	2.68692979047;0.320328711383	1.18181818182;1.04597701149
IOH4398_TMUB2	IOH4398	TMUB2	1.33563338497	1.10425475687	0.113251116963;2.55801565297	1.03409090909;1.17441860465
IOH13486_ZNF519	IOH13486	ZNF519	2.44935945137	1.16818181818	1.89502866016;3.00369024259	1.13636363636;1.2
IOH4046_GSTZ1	IOH4046	GSTZ1	2.11839977983	1.14918497519	1.56895172415;2.66784783552	1.11764705882;1.18072289157
IOH46553_PLRG1	IOH46553	PLRG1	1.48479380246	1.1128164557	2.56814462092;0.401442984006	1.175;1.05063291139
IOH12627_C3orf31	IOH12627	C3orf31	2.37660949814	1.1640060241	0.825962134241;3.92725686203	1.075;1.25301204819
IOH12951_SCAMP1	IOH12951	SCAMP1	2.83576903905	1.19036144578	2.66784783552;3.00369024259	1.18072289157;1.2
IOH9934_TALDO1	IOH9934	TALDO1	2.59917635568	1.17678119887	2.66784783552;2.53050487584	1.18072289157;1.17283950617
IOH4415_ND	IOH4415	ND	1.80075471607	1.13095238095	0.971144008131;2.63036542402	1.08333333333;1.17857142857
IOH4419_ND	IOH4419	ND	1.68898771792	1.12453703704	2.56814462092;0.80983081492	1.175;1.07407407407
IOH4423_ND	IOH4423	ND	2.22930362093	1.15555077453	2.63036542402;1.82824181784	1.17857142857;1.13253012048
IOH28437_OR2AG1	IOH28437	OR2AG1	1.89844863526	1.13655994043	3.04779612833;0.749101142181	1.20253164557;1.07058823529
IOH40250_IFNA21	IOH40250	IFNA21	1.69705337758	1.125	0.707176964694;2.68692979047	1.06818181818;1.18181818182
IOH41405_NCF4	IOH41405	NCF4	1.61628598895	1.12036401099	-0.0977774809491;3.33034945884	1.02197802198;1.21875
IOH13113_RNASEH2A	IOH13113	RNASEH2A	2.45017584429	1.16822867854	2.21342189812;2.68692979047	1.15463917526;1.18181818182
IOH55531_CSTF2T	IOH55531	CSTF2T	2.80788574162	1.18876096491	1.87853071994;3.7372407633	1.13541666667;1.24210526316
IOH14049_SAFB2	IOH14049	SAFB2	1.89397339499	1.13630306492	2.90220388414;0.885742905843	1.19417475728;1.07843137255
IOH9840_ATPIF1	IOH9840	ATPIF1	0.677730220983	1.06649159664	2.56814462092;-1.21268417895	1.175;0.957983193277
IOH21892_PRELP	IOH21892	PRELP	2.58774994017	1.17612533098	3.7955913729;1.37990850743	1.24545454545;1.1067961165
IOH4952_HGS	IOH4952	HGS	1.29377039455	1.10185185185	-0.480674730769;3.06821551987	1.0;1.2037037037
IOH58655_ND	IOH58655	ND	3.58441773815	1.23333333333	3.50145666736;3.66737880894	1.22857142857;1.2380952381
IOH62152_HSPC159	IOH62152	HSPC159	2.21178911228	1.15454545455	3.16207046865;1.26150775591	1.20909090909;1.1
IOH6909_ARPM1	IOH6909	ARPM1	1.59028224923	1.11887141536	0.631356643707;2.54920785476	1.06382978723;1.17391304348
IOH4632_RDH11	IOH4632	RDH11	1.94067806581	1.13898387885	2.84708956963;1.034266562	1.19101123596;1.08695652174
IOH5200_PRCC	IOH5200	PRCC	1.42674765185	1.10948464912	2.96739477412;-0.113899470415	1.19791666667;1.02105263158
IOH27793_DGKA	IOH27793	DGKA	3.30522182682	1.21730769231	4.74587272927;1.86457092438	1.3;1.13461538462
IOH10967_ND	IOH10967	ND	6.13688758725	1.37984323506	7.51098805216;4.76278712234	1.45871559633;1.30097087379
IOH10473_PLAC8	IOH10473	PLAC8	1.1845062707	1.09558017109	2.67008083025;-0.301068288843	1.18085106383;1.01030927835
IOH59488_CRYGD	IOH59488	CRYGD	1.50816879675	1.11415816327	0.230420161753;2.78591743176	1.04081632653;1.1875
IOH11667_ANXA6	IOH11667	ANXA6	2.5850477737	1.1759702286	3.18707787277;1.98301767464	1.21052631579;1.14141414141
IOH14027_EIF2B3	IOH14027	EIF2B3	1.0386704611	1.08720930233	2.55801565297;-0.480674730769	1.17441860465;1.0
IOH11441_PIGM	IOH11441	PIGM	2.30855311815	1.16009963768	1.87853071994;2.73857551636	1.13541666667;1.1847826087
IOH26908_LOC339047	IOH26908	LOC339047	0.647941843188	1.06478176555	-0.85941005396;-0.672123355679;2.59376495161;1.52953583078	0.978260869565;0.989010989011;1.17647058824;1.11538461538
IOH13653_IGHM	IOH13653	IGHM	2.17403926228	1.15237864078	1.78416250191;2.56391602265	1.13;1.17475728155
IOH12644_COTL1	IOH12644	COTL1	2.17403926228	1.15237864078	2.56391602265;1.78416250191	1.17475728155;1.13
IOH6342_KRT6A	IOH6342	KRT6A	2.58683475696	1.17607280013	3.68206218431;1.49160732962	1.2389380531;1.11320754717
IOH29358_ND	IOH29358	ND	1.69931221862	1.12512965582	2.67184595941;0.726778477821	1.18095238095;1.06930693069
IOH26485_DNAJC16	IOH26485	DNAJC16	1.60223212468	1.11955732946	2.53464111156;0.669823137793	1.17307692308;1.06603773585
IOH46526_ANTXR2	IOH46526	ANTXR2	1.50647771024	1.11406109614	2.67184595941;0.341109461061	1.18095238095;1.04716981132
IOH11166_ND	IOH11166	ND	2.72617444825	1.18407079646	3.00369024259;2.44865865391	1.2;1.16814159292
IOH12795_ORMDL2	IOH12795	ORMDL2	1.7787889922	1.12969156447	2.54920785476;1.00837012964	1.17391304348;1.08547008547
IOH11630_FHL5	IOH11630	FHL5	2.4479941046	1.16810344828	2.5230881773;2.3729000319	1.1724137931;1.16379310345
IOH3617_ND	IOH3617	ND	3.12151900981	1.20676328502	3.3908419063;2.85219611331	1.22222222222;1.19130434783
IOH3622_SERPINF1	IOH3622	SERPINF1	2.79250861852	1.1878783293	2.17689177434;3.40812546271	1.15254237288;1.22321428571
IOH26830_NAP1L3	IOH26830	NAP1L3	1.45346312517	1.11101809774	0.304092155123;2.60283409521	1.04504504505;1.17699115044
IOH26190_CACNG3	IOH26190	CACNG3	1.95542789891	1.13983050847	2.61981952519;1.29103627263	1.17796610169;1.10169491525
IOH29179_SLC26A2	IOH29179	SLC26A2	1.69412041043	1.12483164983	-0.163914278645;3.55215509951	1.01818181818;1.23148148148
IOH3095_	IOH3095		3.86317397088	1.24933373713	3.4057323549;4.32061558685	1.22307692308;1.27559055118
IOH21638_ND	IOH21638	ND	1.17139486867	1.09482758621	2.5230881773;-0.180298439962	1.1724137931;1.01724137931
IOH57625_STAC3	IOH57625	STAC3	2.10003484062	1.14813084112	2.93856192533;1.26150775591	1.19626168224;1.1
IOH52046_HEMGN	IOH52046	HEMGN	2.31763877024	1.16062114746	1.50602459615;3.12925294433	1.11403508772;1.20720720721
IOH29084_LOC51149	IOH29084	LOC51149	7.84826532539	1.47807506503	7.09403173306;8.60249891773	1.4347826087;1.52136752137
IOH7548_SCP2	IOH7548	SCP2	2.84089614138	1.1906557377	3.37497503483;2.30681724792	1.22131147541;1.16
IOH10990_FLJ14107	IOH10990	FLJ14107	1.2101808308	1.09705387205	2.58427594024;-0.163914278645	1.17592592593;1.01818181818
IOH10799_PEX11B	IOH10799	PEX11B	2.41435357931	1.16617250674	1.32725049126;3.50145666736	1.10377358491;1.22857142857
IOH10947_ARL8A	IOH10947	ARL8A	2.91658111826	1.195	3.87478148593;1.95838075058	1.25;1.14
IOH10824_ND	IOH10824	ND	1.4274298975	1.10952380952	0.0170916939968;2.837768101	1.02857142857;1.19047619048
IOH14831_GAPVD1	IOH14831	GAPVD1	3.19073911649	1.2107364685	3.30667850114;3.07479973184	1.21739130435;1.20408163265
IOH13703_KIAA1530	IOH13703	KIAA1530	2.08627008959	1.14734075448	1.63106161672;2.54147856245	1.12121212121;1.17346938776
IOH10714_ESR2	IOH10714	ESR2	5.63421002045	1.35098991053	6.4542264298;4.8141936111	1.39805825243;1.30392156863
IOH6954_OXNAD1	IOH6954	OXNAD1	2.51949579024	1.17220759271	2.14196557176;2.89702600871	1.15053763441;1.19387755102
IOH3150_ASL	IOH3150	ASL	1.85096688303	1.1338345226	2.58427594024;1.11765782582	1.17592592593;1.09174311927
IOH4036_ALDH3B1	IOH4036	ALDH3B1	2.14584719719	1.15076043687	2.79669826397;1.49499613041	1.18811881188;1.11340206186
IOH10480_STX7	IOH10480	STX7	2.23563129685	1.15591397849	2.51662847212;1.95463412158	1.17204301075;1.13978494624
IOH11615_CHCHD1	IOH11615	CHCHD1	1.64937800494	1.12226346849	0.534188853705;2.76456715618	1.05825242718;1.1862745098
IOH21888_P2RX4	IOH21888	P2RX4	2.33303455718	1.16150485437	1.08728950724;3.57877960713	1.09;1.23300970874
IOH27536_AADAC	IOH27536	AADAC	1.80956932985	1.13145833333	2.82947199392;0.789666665768	1.19;1.07291666667
IOH5213_MTA3	IOH5213	MTA3	1.62234983311	1.12071207121	0.381791846795;2.86290781942	1.0495049505;1.19191919192
IOH13945_CPOX	IOH13945	CPOX	2.30322511908	1.15979381443	1.13578324656;3.4706669916	1.09278350515;1.22680412371
