Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
GMPR2	IOH6998	121.0	99.0	0	91	IOH6998_GMPR2	1.22222222222	2.55643718596	1.28809504766
ATF7	IOH26887	163.0	103.0	0	245	IOH26887_ATF7	1.58252427184	7.55064430195	8.08759633049
ATF7	IOH26887	166.0	100.0	0	246	IOH26887_ATF7	1.66	8.62454835904	8.08759633049
C1orf27	IOH45570	120.0	97.0	0	471	IOH45570_C1orf27	1.23711340206	2.76284632629	1.74956509195
ZSCAN2	IOH28059	123.0	99.0	0	556	IOH28059_ZSCAN2	1.24242424242	2.83646077493	1.93424191556
AGPAT2	IOH59059	139.0	102.0	0	609	IOH59059_AGPAT2	1.36274509804	4.50424832692	2.12478746032
CORO6	IOH40669	129.0	103.0	0	709	IOH40669_CORO6	1.25242718447	2.97511323161	2.35852936424
EIF4A2	IOH23072	124.0	101.0	0	992	IOH23072_EIF4A2	1.22772277228	2.63268123246	1.98739267735
BCL2L2	IOH45796	139.0	111.0	0	1374	IOH45796_BCL2L2	1.25225225225	2.97268846687	2.50787453652
HPS1	IOH59663	133.0	108.0	0	1412	IOH59663_HPS1	1.23148148148	2.68478133091	0.953312843345
RPSA	IOH62878	136.0	105.0	0	1449	IOH62878_RPSA	1.29523809524	3.56852244325	4.92346991633
RPSA	IOH62878	161.0	108.0	0	1450	IOH62878_RPSA	1.49074074074	6.27841738942	4.92346991633
RPSA	IOH7174	171.0	118.0	0	1561	IOH7174_RPSA	1.44915254237	5.7019563994	2.65051907635
RPSA	IOH7174	178.0	125.0	0	1562	IOH7174_RPSA	1.424	5.35331279264	2.65051907635
DIXDC1	IOH28643	134.0	105.0	0	1885	IOH28643_DIXDC1	1.27619047619	3.30450020222	2.35101394067
PLEK2	IOH3142	127.0	102.0	0	2534	IOH3142_PLEK2	1.24509803922	2.87352272053	1.95944460941
RPL6	IOH27930	122.0	100.0	0	2658	IOH27930_RPL6	1.22	2.52563459117	1.47653445107
	Zic1	135.0	110.0	0	3125	Zic1_	1.22727272727	2.6264430832	3.2564961584
	Zic1	145.0	110.0	0	3126	Zic1_	1.31818181818	3.88654923359	3.2564961584
CNOT7	IOH29264	133.0	102.0	0	3499	IOH29264_CNOT7	1.30392156863	3.68888552372	3.13705509072
CNOT7	IOH29264	131.0	107.0	0	3500	IOH29264_CNOT7	1.22429906542	2.58522465772	3.13705509072
NFATC3	IOH46861	128.0	104.0	0	3771	IOH46861_NFATC3	1.23076923077	2.67490870437	2.22004328735
PDCD2L	IOH6633	149.0	108.0	0	4095	IOH6633_PDCD2L	1.37962962963	4.73828765005	4.56856151445
PDCD2L	IOH6633	145.0	107.0	0	4096	IOH6633_PDCD2L	1.35514018692	4.39883537884	4.56856151445
TGFB1I1	IOH3924	136.0	111.0	0	4233	IOH3924_TGFB1I1	1.22522522523	2.59806231405	2.57043501664
TGFB1I1	IOH3924	138.0	113.0	0	4234	IOH3924_TGFB1I1	1.22123893805	2.54280771924	2.57043501664
OR10K1	IOH28473	131.0	106.0	0	4262	IOH28473_OR10K1	1.2358490566	2.74532102192	0.863228513609
MAPK11	IOH11420	190.0	119.0	0	4273	IOH11420_MAPK11	1.59663865546	7.74628613961	6.48488863223
MAPK11	IOH11420	174.0	123.0	0	4274	IOH11420_MAPK11	1.41463414634	5.22349112485	6.48488863223
GABBR2	IOH28714	134.0	110.0	0	4292	IOH28714_GABBR2	1.21818181818	2.50043246816	1.59625103745
ZNF281	IOH29217	318.0	107.0	0	4295	IOH29217_ZNF281	2.97196261682	26.8098821469	26.2810062255
ZNF281	IOH29217	333.0	115.0	0	4296	IOH29217_ZNF281	2.89565217391	25.752130304	26.2810062255
FAM84A	IOH10816	177.0	114.0	0	4315	IOH10816_FAM84A	1.55263157895	7.13629667406	5.69820860001
FAM84A	IOH10816	152.0	113.0	0	4316	IOH10816_FAM84A	1.34513274336	4.26012052596	5.69820860001
MAP2K1IP1	IOH14346	140.0	114.0	0	4758	IOH14346_MAP2K1IP1	1.22807017544	2.63749664593	1.28473944266
PIM2	IOH11272	134.0	100.0	0	5002	IOH11272_PIM2	1.34	4.18897470968	3.0226764616
ZNF134	IOH29402	116.0	95.0	0	5070	IOH29402_ZNF134	1.22105263158	2.54022529397	1.14681317714
UBE2B	IOH7555	131.0	104.0	0	5175	IOH7555_UBE2B	1.25961538462	3.07475007901	1.76612469505
N6AMT2	IOH11184	137.0	110.0	0	5344	IOH11184_N6AMT2	1.24545454545	2.87846431328	2.13107107821
GPR56	IOH5897	139.0	106.0	0	5506	IOH5897_GPR56	1.31132075472	3.79144688262	2.30255283965
CART1	IOH13723	133.0	109.0	0	5669	IOH13723_CART1	1.22018348624	2.52817792469	1.32009450528
LOC51255	IOH5418	161.0	115.0	0	5703	IOH5418_LOC51255	1.4	5.02064476894	4.42156040422
LOC51255	IOH5418	155.0	118.0	0	5704	IOH5418_LOC51255	1.31355932203	3.8224760395	4.42156040422
MFGE8	IOH3899	223.0	110.0	0	5963	IOH3899_MFGE8	2.02727272727	13.7153772066	12.8905279054
MFGE8	IOH3899	208.0	109.0	0	5964	IOH3899_MFGE8	1.90825688073	12.0656786042	12.8905279054
LRRC6	IOH62075	148.0	121.0	0	6244	IOH62075_LRRC6	1.22314049587	2.56916553091	2.42043642455
KCNT2	IOH63532	139.0	110.0	0	6263	IOH63532_KCNT2	1.26363636364	3.13048554336	3.36377546579
KCNT2	IOH63532	144.0	111.0	0	6264	IOH63532_KCNT2	1.2972972973	3.59706538823	3.36377546579
DIRAS2	IOH5904	128.0	105.0	0	6517	IOH5904_DIRAS2	1.21904761905	2.51243347912	2.08523082523
TRAPPC2L	IOH14659	139.0	113.0	0	7271	IOH14659_TRAPPC2L	1.23008849558	2.66547291972	1.86115504815
GLOD4	IOH27935	223.0	117.0	0	7461	IOH27935_GLOD4	1.90598290598	12.034158659	10.8062716503
GLOD4	IOH27935	204.0	118.0	0	7462	IOH27935_GLOD4	1.72881355932	9.57838464169	10.8062716503
TSPAN17	IOH12586	136.0	108.0	0	8033	IOH12586_TSPAN17	1.25925925926	3.06981376575	1.71005958145
SLC10A3	IOH4560	123.0	99.0	0	8109	IOH4560_SLC10A3	1.24242424242	2.83646077493	1.36633693282
C20orf28	IOH11253	150.0	122.0	0	8836	IOH11253_C20orf28	1.22950819672	2.65742930002	1.92596678798
RBBP9	IOH10151	174.0	104.0	0	8863	IOH10151_RBBP9	1.67307692308	8.80580978221	4.91105861441
C19orf42	IOH3754	139.0	108.0	0	8928	IOH3754_C19orf42	1.28703703704	3.45484620059	1.77491301762
BID	IOH27820	194.0	113.0	0	9079	IOH27820_BID	1.71681415929	9.41205894612	13.5442762214
BID	IOH27820	266.0	115.0	0	9080	IOH27820_BID	2.31304347826	17.6764934967	13.5442762214
AAMP	IOH62930	208.0	116.0	0	9497	IOH62930_AAMP	1.79310344828	10.469517571	11.4170747064
AAMP	IOH62930	220.0	114.0	0	9498	IOH62930_AAMP	1.9298245614	12.3646318419	11.4170747064
GPKOW	IOH3563	142.0	115.0	0	9823	IOH3563_GPKOW	1.2347826087	2.73053880867	2.99890255255
GPKOW	IOH3563	149.0	117.0	0	9824	IOH3563_GPKOW	1.2735042735	3.26726629643	2.99890255255
PBLD	IOH9861	143.0	115.0	0	10454	IOH9861_PBLD	1.24347826087	2.85107070132	2.11139635158
COX4NB	IOH3988	171.0	115.0	0	10755	IOH3988_COX4NB	1.48695652174	6.22596369539	6.83615640191
COX4NB	IOH3988	189.0	120.0	0	10756	IOH3988_COX4NB	1.575	7.44634910843	6.83615640191
TP53	IOH53966	162.0	116.0	0	10987	IOH53966_TP53	1.39655172414	4.9728476391	5.81139377668
TP53	IOH53966	173.0	114.0	0	10988	IOH53966_TP53	1.51754385965	6.64993991426	5.81139377668
AKR1C4	IOH14512	142.0	111.0	0	11406	IOH14512_AKR1C4	1.27927927928	3.34731461969	2.71123063105
GPATCH3	IOH6486	127.0	101.0	0	11535	IOH6486_GPATCH3	1.25742574257	3.04439908358	2.33688394137
GSTP1	IOH12222	154.0	124.0	0	12035	IOH12222_GSTP1	1.24193548387	2.82968601068	2.91308013252
GSTP1	IOH12222	158.0	126.0	0	12036	IOH12222_GSTP1	1.25396825397	2.99647425435	2.91308013252
AZIN1	IOH12717	142.0	115.0	0	12045	IOH12717_AZIN1	1.2347826087	2.73053880867	4.87855432639
AZIN1	IOH12717	190.0	123.0	0	12046	IOH12717_AZIN1	1.54471544715	7.02656984411	4.87855432639
SDCCAG3	IOH12301	164.0	117.0	0	12193	IOH12301_SDCCAG3	1.40170940171	5.04433907262	5.25427060325
SDCCAG3	IOH12301	179.0	125.0	0	12194	IOH12301_SDCCAG3	1.432	5.46420213387	5.25427060325
TRA16	IOH29210	129.0	99.0	0	12282	IOH29210_TRA16	1.30303030303	3.67653154186	2.0340346886
PTK2B	IOH28634	151.0	117.0	0	12299	IOH28634_PTK2B	1.2905982906	3.50420933326	4.57692413233
PTK2B	IOH28634	172.0	119.0	0	12300	IOH28634_PTK2B	1.44537815126	5.6496389314	4.57692413233
KCNA3	IOH61428	142.0	116.0	0	12641	IOH61428_KCNA3	1.22413793103	2.58299114698	2.56289943311
KCNA3	IOH61428	138.0	113.0	0	12642	IOH61428_KCNA3	1.22123893805	2.54280771924	2.56289943311
MGC2408	IOH10505	150.0	114.0	0	12833	IOH10505_MGC2408	1.31578947368	3.85338854542	3.78766465896
MGC2408	IOH10505	145.0	111.0	0	12834	IOH10505_MGC2408	1.30630630631	3.7219407725	3.78766465896
LOC730411	IOH10789	144.0	118.0	0	12847	IOH10789_LOC730411	1.22033898305	2.53033329207	2.9414696208
LOC730411	IOH10789	151.0	118.0	0	12848	IOH10789_LOC730411	1.27966101695	3.35260594953	2.9414696208
FHL3	IOH3711	157.0	111.0	0	12907	IOH3711_FHL3	1.41441441441	5.22044538377	5.84426975919
FHL3	IOH3711	170.0	113.0	0	12908	IOH3711_FHL3	1.50442477876	6.4680941346	5.84426975919
C11orf53	IOH26293	147.0	117.0	0	13051	IOH26293_C11orf53	1.25641025641	3.03032325961	3.3022926584
C11orf53	IOH26293	149.0	115.0	0	13052	IOH26293_C11orf53	1.29565217391	3.57426205719	3.3022926584
MGC50811	IOH28795	149.0	118.0	0	13094	IOH28795_MGC50811	1.26271186441	3.11767090454	1.88928189795
COPE	IOH5090	170.0	123.0	0	13181	IOH5090_COPE	1.38211382114	4.77272144504	4.04022071534
COPE	IOH5090	157.0	123.0	0	13182	IOH5090_COPE	1.27642276423	3.30771998565	4.04022071534
OPTN	IOH57143	138.0	113.0	0	13377	IOH57143_OPTN	1.22123893805	2.54280771924	1.67241812279
SEC13	IOH5238	166.0	114.0	0	13749	IOH5238_SEC13	1.45614035088	5.79881558461	5.36234156941
SEC13	IOH5238	163.0	117.0	0	13750	IOH5238_SEC13	1.39316239316	4.92586755421	5.36234156941
DPP3	IOH4019	149.0	112.0	0	13967	IOH4019_DPP3	1.33035714286	4.05531345016	7.66282129125
DPP3	IOH4019	211.0	114.0	0	13968	IOH4019_DPP3	1.85087719298	11.2703291323	7.66282129125
FAM131C	IOH10845	211.0	115.0	0	14439	IOH10845_FAM131C	1.8347826087	11.0472394012	12.2525583277
FAM131C	IOH10845	231.0	115.0	0	14440	IOH10845_FAM131C	2.00869565217	13.4578772541	12.2525583277
SHD	IOH6600	129.0	105.0	0	14482	IOH6600_SHD	1.22857142857	2.64444459964	2.40605558589
SNRPA	IOH6628	124.0	98.0	0	14486	IOH6628_SNRPA	1.26530612245	3.1536303502	2.21587992625
ATG4B	IOH4606	146.0	111.0	0	14505	IOH4606_ATG4B	1.31531531532	3.84681615678	3.82730437798
ATG4B	IOH4606	147.0	112.0	0	14506	IOH4606_ATG4B	1.3125	3.80779259919	3.82730437798
UCHL3	IOH11751	151.0	114.0	0	14599	IOH11751_UCHL3	1.32456140351	3.97497773537	4.03577233035
UCHL3	IOH11751	160.0	120.0	0	14600	IOH11751_UCHL3	1.33333333333	4.09656692532	4.03577233035
ND	IOH13273	134.0	107.0	0	14664	IOH13273_ND	1.2523364486	2.97385552653	1.93750654304
MAP3K7IP3	IOH21954	132.0	106.0	0	14939	IOH21954_MAP3K7IP3	1.24528301887	2.87608675451	2.84213795855
MAP3K7IP3	IOH21954	129.0	104.0	0	14940	IOH21954_MAP3K7IP3	1.24038461538	2.80818916259	2.84213795855
LOC595101	IOH61522	143.0	100.0	0	15083	IOH61522_LOC595101	1.43	5.43647979856	5.56801945079
LOC595101	IOH61522	142.0	98.0	0	15084	IOH61522_LOC595101	1.44897959184	5.69955910302	5.56801945079
GSTO1	IOH4381	145.0	118.0	0	16097	IOH4381_GSTO1	1.22881355932	2.64780081457	2.36517596344
ADSL	IOH4388	248.0	118.0	0	16101	IOH4388_ADSL	2.10169491525	14.7469556314	16.0058159141
ADSL	IOH4388	274.0	120.0	0	16102	IOH4388_ADSL	2.28333333333	17.2646761969	16.0058159141
FAM131C	IOH27355	183.0	116.0	0	16239	IOH27355_FAM131C	1.5775862069	7.48219695581	6.79638984707
FAM131C	IOH27355	173.0	117.0	0	16240	IOH27355_FAM131C	1.47863247863	6.11058273833	6.79638984707
ND	IOH14248	136.0	107.0	0	16998	IOH14248_ND	1.27102803738	3.23294277241	2.39090922332
PEPD	IOH25815	133.0	105.0	0	17039	IOH25815_PEPD	1.26666666667	3.1724890817	3.65674141321
PEPD	IOH25815	139.0	104.0	0	17040	IOH25815_PEPD	1.33653846154	4.14099374473	3.65674141321
RPSA	IOH27002	138.0	104.0	0	17049	IOH27002_RPSA	1.32692307692	4.00771328651	5.24088102125
RPSA	IOH27002	155.0	103.0	0	17050	IOH27002_RPSA	1.50485436893	6.47404875598	5.24088102125
C14orf129	IOH3016	149.0	110.0	0	17153	IOH3016_C14orf129	1.35454545455	4.39059169374	10.1180741725
C14orf129	IOH3016	229.0	105.0	0	17154	IOH3016_C14orf129	2.18095238095	15.8455566513	10.1180741725
GALE	IOH3262	130.0	102.0	0	17161	IOH3262_GALE	1.27450980392	3.28120412213	5.29902116033
GALE	IOH3262	155.0	99.0	0	17162	IOH3262_GALE	1.56565656566	7.31683819853	5.29902116033
LOXL1	IOH13324	125.0	96.0	0	17342	IOH13324_LOXL1	1.30208333333	3.66340543613	2.21283543193
AAMP	IOH57868	128.0	99.0	0	17374	IOH57868_AAMP	1.29292929293	3.53651974737	2.77931310371
AKR1A1	IOH4326	129.0	104.0	0	17797	IOH4326_AKR1A1	1.24038461538	2.80818916259	3.18835580292
