IDName	ID	Name	zscore	ratio	zscores	ratios
IOH27410_C1orf83	IOH27410	C1orf83	1.12214752516	1.1027217933	1.90274008423;3.21188080794;0.126934055223;-0.752964846754	1.16265060241;1.26315789474;1.02631578947;0.958762886598
IOH11264_MID2	IOH11264	MID2	1.9696203706	1.1677852349	1.27027375403;2.66896698718	1.11409395973;1.22147651007
IOH7543_ND	IOH7543	ND	2.20411931898	1.18578853579	3.00471100159;1.40352763638	1.24725274725;1.12432432432
IOH11053_RPIA	IOH11053	RPIA	2.08802059438	1.1768752324	1.0790781147;3.09696307405	1.09941520468;1.25433526012
IOH23098_TAC3	IOH23098	TAC3	1.5624490288	1.13652527305	2.72536590787;0.399532149733	1.22580645161;1.04724409449
IOH4160_CCDC94	IOH4160	CCDC94	1.27215047674	1.11423804227	-0.38390658985;2.92820754332	0.987096774194;1.24137931034
IOH7281_KPNA4	IOH7281	KPNA4	1.61630736453	1.14066016504	3.14553786702;0.0870768620359	1.25806451613;1.02325581395
IOH13665_IGHG1	IOH13665	IGHG1	1.79953111931	1.15472689076	2.76138064722;0.837681591388	1.22857142857;1.08088235294
IOH3899_MFGE8	IOH3899	MFGE8	10.6272186933	1.83245920746	11.8986306384;9.35580674811	1.93006993007;1.73484848485
IOH3481_MAGEA9	IOH3481	MAGEA9	2.02941470155	1.17237585391	2.72050842857;1.33832097453	1.22543352601;1.11931818182
IOH11952_	IOH11952		2.00363039669	1.17039630304	1.33640368021;2.67085711317	1.11917098446;1.22162162162
IOH3407_PGD	IOH3407	PGD	1.50411703585	1.13204692282	0.235907768389;2.7723263033	1.03468208092;1.22941176471
IOH57853_NSUN5	IOH57853	NSUN5	2.69384938626	1.2233868185	3.53602376384;1.85167500868	1.28804347826;1.15873015873
IOH57869_HSN2	IOH57869	HSN2	2.35243550497	1.19717528588	2.6097630408;2.09510796914	1.21693121693;1.17741935484
IOH53975_SERPINB2	IOH53975	SERPINB2	3.07033069361	1.25229059952	2.9040018905;3.23665949671	1.23952095808;1.26506024096
IOH11339_HK3	IOH11339	HK3	1.04012998555	1.09642502117	2.52197056458;-0.441710593479	1.2101910828;0.982658959538
IOH26128_RIOK3	IOH26128	RIOK3	2.15691087448	1.1821641791	2.77998826256;1.5338334864	1.23;1.13432835821
IOH13395_NOL3	IOH13395	NOL3	1.25641927371	1.11303030303	-0.823686573761;3.33652512118	0.953333333333;1.27272727273
IOH40992_ND	IOH40992	ND	2.39803371047	1.20067601891	4.09930243687;0.696764984069	1.33128834356;1.07006369427
IOH23257_FAM101B	IOH23257	FAM101B	3.36525379464	1.27493287303	3.73123211311;2.99927547618	1.30303030303;1.24683544304
IOH55111_GNAI1	IOH55111	GNAI1	1.71162381892	1.14797794118	3.23204385861;0.191203779238	1.26470588235;1.03125
IOH13099_ZNF643	IOH13099	ZNF643	2.25907553731	1.19000771605	3.44753646266;1.07061461195	1.28125;1.0987654321
IOH13202_HLA-DQB1	IOH13202	HLA-DQB1	2.30214037343	1.19331395349	3.19195221134;1.41232853552	1.26162790698;1.125
IOH10054_HYLS1	IOH10054	HYLS1	2.05928204878	1.17466887417	1.07806922034;3.04049487723	1.09933774834;1.25
IOH10144_ACAD10	IOH10144	ACAD10	2.89415621444	1.23876507125	2.84894589585;2.93936653303	1.23529411765;1.24223602484
IOH7255_BCAS2	IOH7255	BCAS2	2.60250860987	1.21637426901	2.06930793656;3.13570928318	1.17543859649;1.25730994152
IOH13297_ND	IOH13297	ND	2.07728535976	1.17605105105	3.40230961983;0.752261099693	1.27777777778;1.07432432432
IOH4920_ND	IOH4920	ND	1.87378336247	1.16042749404	2.60493445461;1.14263227033	1.21656050955;1.10429447853
IOH3754_C19orf42	IOH3754	C19orf42	1.57390674339	1.1374049217	0.478846499607;2.66896698718	1.05333333333;1.22147651007
IOH7577_PLA2G2A	IOH7577	PLA2G2A	1.93782137597	1.16534391534	2.88543141612;0.990211335818	1.2380952381;1.09259259259
IOH27780_ECM1	IOH27780	ECM1	2.56561302757	1.21354166667	2.56561302757	1.21354166667
IOH21977_SNRPB2	IOH21977	SNRPB2	2.41704490522	1.20213557454	2.5948914574;2.23919835304	1.21578947368;1.18848167539
IOH22041_MGC42157	IOH22041	MGC42157	1.93059422227	1.16478906159	2.92595051148;0.935237933066	1.24120603015;1.08837209302
IOH34797_HOXC5	IOH34797	HOXC5	1.69337647046	1.14657702869	0.511834301838;2.87491863909	1.05586592179;1.23728813559
IOH28171_MRGPRX3	IOH28171	MRGPRX3	2.71858494473	1.22528585346	2.56113625886;2.87603363059	1.21319796954;1.23737373737
IOH6146_MORG1	IOH6146	MORG1	2.12371616853	1.17961570593	1.64492372719;2.60250860987	1.14285714286;1.21637426901
IOH11138_SHC3	IOH11138	SHC3	2.79028940493	1.23079085457	3.60193154679;1.97864726307	1.29310344828;1.16847826087
IOH25824_ND	IOH25824	ND	1.68947780224	1.14627771435	2.57032919567;0.808626408819	1.21390374332;1.07865168539
IOH45783_CDR2	IOH45783	CDR2	2.55732551421	1.21290540541	2.53004272686;2.58460830155	1.21081081081;1.215
IOH22662_DAO	IOH22662	DAO	0.854654489328	1.08218542142	1.72410506904;2.6626883228;-1.08419318843;0.116017753905	1.14893617021;1.22099447514;0.933333333333;1.02547770701
IOH12717_AZIN1	IOH12717	AZIN1	1.7907614008	1.15405360893	0.920600445743;2.66092235585	1.08724832215;1.22085889571
IOH57784_PHF10	IOH57784	PHF10	0.821614414309	1.0796488198	2.53395423759;-0.890725408971	1.21111111111;0.948186528497
IOH4604_SPIN2B	IOH4604	SPIN2B	1.82394420927	1.15660116869	2.55391643028;1.09397198826	1.21264367816;1.10055865922
IOH25882_CHRM5	IOH25882	CHRM5	2.90346626636	1.23947983635	2.65415032157;3.15278221114	1.22033898305;1.25862068966
IOH40672_MYT1	IOH40672	MYT1	2.59069595486	1.21546737034	2.43338200405;2.74800990567	1.20338983051;1.22754491018
IOH34711_PF4V1	IOH34711	PF4V1	2.01910433896	1.17158429147	1.36735156476;2.67085711317	1.12154696133;1.22162162162
IOH34716_CCL24	IOH34716	CCL24	2.06098381642	1.1747995248	1.40352763638;2.71843999645	1.12432432432;1.22527472527
IOH23271_TESK2	IOH23271	TESK2	1.6768030132	1.14530462666	2.65415032157;0.699455704826	1.22033898305;1.07027027027
IOH55311_ND	IOH55311	ND	1.64025626515	1.14249880554	0.633640285138;2.64687224517	1.0652173913;1.21978021978
IOH40605_ASAHL	IOH40605	ASAHL	2.33325474599	1.19570271222	2.54246752565;2.12404196633	1.21176470588;1.17964071856
IOH53733_BCAP31	IOH53733	BCAP31	2.87811103581	1.23753322701	3.14332643566;2.61289563597	1.25789473684;1.21717171717
IOH22142_ELF5	IOH22142	ELF5	1.9505157031	1.16631850304	1.27027375403;2.63075765217	1.11409395973;1.21854304636
IOH11382_TRBV5-4	IOH11382	TRBV5-4	2.30043151317	1.19318275834	2.5084143734;2.09244865294	1.2091503268;1.17721518987
IOH14609_NVL	IOH14609	NVL	1.49373685261	1.13125	0.435428730495;2.55204497472	1.05;1.2125
IOH45686_FLJ43980	IOH45686	FLJ43980	2.18070846088	1.18399120269	2.97905463792;1.38236228383	1.24528301887;1.1226993865
IOH59047_STX10	IOH59047	STX10	2.39345782586	1.20032471232	2.01985328989;2.76706236183	1.17164179104;1.22900763359
IOH43698_LOC120376	IOH43698	LOC120376	27.6922923411	3.14260433903	54.6323235826;0.752261099693	5.21088435374;1.07432432432
IOH27784_THOP1	IOH27784	THOP1	2.23257448496	1.18797313797	2.53395423759;1.93119473233	1.21111111111;1.16483516484
IOH10194_OXCT1	IOH10194	OXCT1	2.08129460111	1.17635885447	2.50697144322;1.655617759	1.20903954802;1.14367816092
IOH25900_CACNB3	IOH25900	CACNB3	2.41534089845	1.202004752	3.00471100159;1.82597079531	1.24725274725;1.15675675676
IOH9964_NDUFB1	IOH9964	NDUFB1	5.00435812487	1.4007726205	4.92420302145;5.0845132283	1.39461883408;1.40692640693
IOH11195_ALF	IOH11195	ALF	2.0098575624	1.17087438424	2.60738658929;1.41232853552	1.21674876847;1.125
IOH21616_SYT9	IOH21616	SYT9	2.15999528435	1.18240097999	2.55729712421;1.7626934445	1.21290322581;1.15189873418
IOH27669_GLUL	IOH27669	GLUL	1.80818656403	1.15539139939	1.09440256347;2.52197056458	1.10059171598;1.2101910828
IOH22411_TROVE2	IOH22411	TROVE2	2.54278770376	1.21178928707	2.2417717662;2.84380364132	1.18867924528;1.23489932886
IOH11542_C2orf18	IOH11542	C2orf18	1.59601399751	1.13910217259	2.60493445461;0.587093540408	1.21656050955;1.06164383562
IOH13975_CHST8	IOH13975	CHST8	2.03296225127	1.17264821166	1.5264038843;2.53952061824	1.13375796178;1.21153846154
IOH4054_KIAA0494	IOH4054	KIAA0494	2.89828794359	1.23908227848	3.08171427829;2.71486160889	1.25316455696;1.225
IOH13970_ASPSCR1	IOH13970	ASPSCR1	2.23675623646	1.1882941856	2.6513733616;1.82213911133	1.22012578616;1.15646258503
IOH6985_CUL4A	IOH6985	CUL4A	1.43704453312	1.12689753321	0.358809137944;2.51527992829	1.04411764706;1.20967741935
IOH41673_F9	IOH41673	F9	2.38998739245	1.20005827506	2.70651203791;2.073462747	1.22435897436;1.17575757576
IOH42184_MOBKL2C	IOH42184	MOBKL2C	2.58740952064	1.21521505934	1.4599357385;3.71488330279	1.12865497076;1.30177514793
IOH57159_C1orf128	IOH57159	C1orf128	2.04187298273	1.17333231955	2.58822644898;1.49551951648	1.21527777778;1.13138686131
IOH27463_ND	IOH27463	ND	2.36438941581	1.19809302925	2.20595735535;2.52282147628	1.18592964824;1.21025641026
IOH26932_MAN2C1	IOH26932	MAN2C1	1.94279376108	1.16572566266	3.13145389073;0.754133631425	1.25698324022;1.07446808511
IOH11711_CDO1	IOH11711	CDO1	1.57191219071	1.13725179295	0.479689563085;2.66413481834	1.05339805825;1.22110552764
IOH5176_DDIT3	IOH5176	DDIT3	2.92832262457	1.24138814553	2.36060124003;3.49604400911	1.1978021978;1.28497409326
IOH26751_HRASLS	IOH26751	HRASLS	1.94522100035	1.16591201028	2.75104308315;1.13939891755	1.22777777778;1.10404624277
IOH29841_ADORA2A	IOH29841	ADORA2A	2.56434749409	1.21344450725	2.85334932071;2.27534566747	1.23563218391;1.1912568306
IOH29558_STYK1	IOH29558	STYK1	3.03295707009	1.2494212963	2.90481434876;3.16109979143	1.23958333333;1.25925925926
IOH3222_ANXA1	IOH3222	ANXA1	3.70037545095	1.30066132962	2.71293478482;4.68781611708	1.22485207101;1.37647058824
IOH57161_GLTP	IOH57161	GLTP	2.62231320631	1.21789473684	3.89742453076;1.34720188185	1.31578947368;1.12
IOH13836_ATP6AP2	IOH13836	ATP6AP2	1.55465362272	1.13592679258	0.594027317148;2.51527992829	1.0621761658;1.20967741935
IOH26686_CYBASC3	IOH26686	CYBASC3	2.12872172587	1.18	2.58460830155;1.67283515019	1.215;1.145
IOH26490_ACSL6	IOH26490	ACSL6	2.03271418794	1.17262916697	1.14263227033;2.92279610554	1.10429447853;1.24096385542
IOH61602_TATDN1	IOH61602	TATDN1	1.06255033103	1.09814630917	-0.444352380464;2.56945304252	0.982456140351;1.21383647799
IOH10083_LMBR1L	IOH10083	LMBR1L	0.817008589435	1.07929521459	-1.28458289203;2.9186000709	0.917948717949;1.24064171123
IOH21627_FLJ21986	IOH21627	FLJ21986	1.58942733058	1.13859649123	2.52633708511;0.652517576056	1.21052631579;1.06666666667
IOH57894_C21orf63	IOH57894	C21orf63	1.84095565957	1.15790719697	0.937446685856;2.74446463328	1.08854166667;1.22727272727
IOH42803_ZNF319	IOH42803	ZNF319	3.21508015561	1.2634035198	4.25215355013;2.17800676108	1.34302325581;1.18378378378
IOH50155_ND	IOH50155	ND	2.17161107661	1.18329276481	1.80836899702;2.5348531562	1.15540540541;1.21118012422
IOH22292_SPANXB1	IOH22292	SPANXB1	1.59463984429	1.13899667406	0.228207559732;2.96107212886	1.03409090909;1.24390243902
IOH50159_ND	IOH50159	ND	1.63470677986	1.14207275223	2.51527992829;0.754133631425	1.20967741935;1.07446808511
IOH46727_OPHN1	IOH46727	OPHN1	2.33654033314	1.19595495819	3.20169946552;1.47138120076	1.26237623762;1.12953367876
IOH23108_ASGR1	IOH23108	ASGR1	1.86207969979	1.1595289631	2.81024913194;0.913910267651	1.23232323232;1.08673469388
IOH29608_EIF2B1	IOH29608	EIF2B1	1.51918261134	1.13320355951	2.65533724801;0.38302797467	1.22043010753;1.04597701149
IOH7548_SCP2	IOH7548	SCP2	2.7121174217	1.22478931919	2.87491863909;2.54931620431	1.23728813559;1.21229050279
IOH13372_C6orf115	IOH13372	C6orf115	2.18776320026	1.1845328196	1.86513219268;2.51039420784	1.15976331361;1.20930232558
IOH13941_BCAP31	IOH13941	BCAP31	5.73592815107	1.45693779904	6.76424373531;4.70761256683	1.53588516746;1.37799043062
IOH56359_KIAA0274	IOH56359	KIAA0274	1.55459840534	1.13592255335	3.23458093121;-0.125384120539	1.26490066225;1.00694444444
IOH11023_SPAG8	IOH11023	SPAG8	2.28024309381	1.19163282308	1.88926615077;2.67122003684	1.16161616162;1.22164948454
IOH28879_DNM2	IOH28879	DNM2	2.63000446655	1.21848522167	2.84511491623;2.41489401687	1.235;1.20197044335
IOH50144_RPS21	IOH50144	RPS21	2.10400483447	1.17810239817	2.86447689434;1.3435327746	1.23648648649;1.11971830986
IOH13815_ECH1	IOH13815	ECH1	1.73770167877	1.14998002929	0.874953437518;2.60044992001	1.08374384236;1.21621621622
IOH4566_MCHR1	IOH4566	MCHR1	1.80197341654	1.15491439442	3.3489895525;0.25495728057	1.27368421053;1.03614457831
IOH3583_UBOX5	IOH3583	UBOX5	1.77658497271	1.15296523517	2.90065236935;0.652517576056	1.23926380368;1.06666666667
IOH14553_EXT2	IOH14553	EXT2	1.92019129197	1.1639903924	2.51198014851;1.32840243543	1.20942408377;1.11855670103
IOH3021_TMUB1	IOH3021	TMUB1	1.70564641048	1.14751903471	3.23001688526;0.181275935691	1.26455026455;1.03048780488
IOH26521_PAQR3	IOH26521	PAQR3	2.72601815815	1.22585652714	2.27666375396;3.17537256234	1.19135802469;1.26035502959
IOH13155_CREB3L1	IOH13155	CREB3L1	1.59083713505	1.13870472683	0.647720032508;2.53395423759	1.06629834254;1.21111111111
Foxd1_	Foxd1		2.4854759365	1.20738926311	2.71014228616;2.26080958683	1.22463768116;1.19014084507
IOH10543_N.D.	IOH10543	N.D.	2.79536171099	1.23118027317	2.31426240827;3.27646101371	1.19424460432;1.26811594203
IOH13825_N.D.	IOH13825	N.D.	2.16369495618	1.18268501668	2.60493445461;1.72245545775	1.21656050955;1.14880952381
BC057606_	BC057606		0.277576018097	1.03788109756	2.64338113535;-2.08822909916	1.21951219512;0.85625
IOH12897_	IOH12897		2.29225019094	1.19255464974	0.720114102818;3.86438627906	1.07185628743;1.31325301205
IOH12821_C21orf6	IOH12821	C21orf6	2.14989294435	1.18162538817	1.78191230634;2.51787358236	1.15337423313;1.20987654321
IOH10995_ZCCHC4	IOH10995	ZCCHC4	2.51157078317	1.20939265537	1.41232853552;3.61081303083	1.125;1.29378531073
IOH12217_BAZ2B	IOH12217	BAZ2B	2.09244865294	1.17721518987	3.74122469518;0.443672610706	1.30379746835;1.05063291139
IOH7532_PPIA	IOH7532	PPIA	2.22974741768	1.18775609417	2.63003277428;1.82946206108	1.21848739496;1.15702479339
IOH14476_VIL2	IOH14476	VIL2	2.27532948727	1.19125558839	2.56945304252;1.98120593202	1.21383647799;1.1686746988
IOH11401_ND	IOH11401	ND	1.22427153158	1.11056220892	2.59201792083;-0.143474857669	1.21556886228;1.00555555556
IOH5095_SPARC	IOH5095	SPARC	2.59895824219	1.21610169492	2.21261368653;2.98530279785	1.18644067797;1.24576271186
IOH5098_TRIM32	IOH5098	TRIM32	1.06149195932	1.09806505429	-0.0905942414424;0.356005982119;1.13161020074;2.84894589585	1.00961538462;1.04390243902;1.10344827586;1.23529411765
IOH6692_GSS	IOH6692	GSS	1.86167910295	1.15949820789	2.67868013463;1.04467807126	1.22222222222;1.09677419355
IOH7225_NAT5	IOH7225	NAT5	2.7528771671	1.22791858679	2.62032291808;2.88543141612	1.21774193548;1.2380952381
IOH5384_PLLP	IOH5384	PLLP	1.60643689147	1.13990237445	2.93407877647;0.278795006482	1.24183006536;1.03797468354
IOH5405_DMAP1	IOH5405	DMAP1	1.7703122985	1.15248366013	0.890889641771;2.64973495522	1.08496732026;1.22
IOH21462_TBCEL	IOH21462	TBCEL	2.12450303918	1.17967611673	3.10271779475;1.14628828361	1.25477707006;1.1045751634
IOH13630_ND	IOH13630	ND	2.41880838123	1.20227096273	3.34387990985;1.49373685261	1.27329192547;1.13125
IOH21474_SLC23A2	IOH21474	SLC23A2	2.22401676674	1.18731613214	2.56888807481;1.87914545867	1.21379310345;1.16083916084
IOH10553_WRB	IOH10553	WRB	1.97102945867	1.1678934155	1.38873192187;2.55332699546	1.1231884058;1.2125984252
IOH3000_EWSR1	IOH3000	EWSR1	2.38412012636	1.19960782461	2.16040496279;2.60783528992	1.18243243243;1.21678321678
IOH22121_ND	IOH22121	ND	2.38332116108	1.19954648526	2.67868013463;2.08796218752	1.22222222222;1.1768707483
IOH11291_SEC22C	IOH11291	SEC22C	2.17273425895	1.18337899543	3.08510217426;1.26036634363	1.25342465753;1.11333333333
IOH14291_TSNAX	IOH14291	TSNAX	2.52585701248	1.21048945894	2.4111196527;2.64059437225	1.20168067227;1.21929824561
IOH6612_POU2F2	IOH6612	POU2F2	4.40232941607	1.35455278002	4.42332108526;4.38133774688	1.35616438356;1.35294117647
IOH22449_FLJ25758	IOH22449	FLJ25758	2.64895963792	1.21994047619	4.15695179726;1.14096747857	1.33571428571;1.10416666667
IOH10093_RPL3	IOH10093	RPL3	2.91744685608	1.24055317491	3.75214374182;2.08274997034	1.30463576159;1.17647058824
IOH6960_RIMBP2	IOH6960	RIMBP2	4.93384620632	1.39535917496	2.95480191188;6.91289050076	1.24342105263;1.5472972973
IOH12819_ADCK2	IOH12819	ADCK2	2.6451343969	1.21964679912	4.12593910504;1.16432968877	1.33333333333;1.1059602649
IOH26808_C21orf63	IOH26808	C21orf63	1.57566613389	1.13753999624	0.629962890803;2.52136937698	1.06493506494;1.21014492754
IOH27515_STK33	IOH27515	STK33	1.38765414228	1.1231056609	-0.974594936307;-1.28040810654;3.71091631205;4.09470329992	0.941747572816;0.918269230769;1.30147058824;1.3309352518
IOH26969_LOC653820	IOH26969	LOC653820	3.24129700139	1.26541627835	2.59134554159;3.89124846119	1.21551724138;1.31531531532
IOH3242_ND	IOH3242	ND	2.67778255402	1.22215331183	2.87650690037;2.47905820768	1.23741007194;1.20689655172
IOH27794_HSPE1	IOH27794	HSPE1	3.63989366759	1.29601793249	4.94002227589;2.33976505928	1.39583333333;1.19620253165
IOH27802_DAD1	IOH27802	DAD1	1.79954117644	1.15472766288	3.10605862254;0.493023730338	1.25503355705;1.05442176871
IOH28725_ZCCHC12	IOH28725	ZCCHC12	2.65717366392	1.22057109557	3.06326643446;2.25108089337	1.25174825175;1.18939393939
IOH29117_GSTM5	IOH29117	GSTM5	1.6682713506	1.14464962121	0.394724571952;2.94181812925	1.046875;1.24242424242
IOH29435_KNG1	IOH29435	KNG1	1.88716104681	1.16145454545	2.80603892403;0.9682831696	1.232;1.09090909091
IOH6532_SIRT6	IOH6532	SIRT6	2.1742433239	1.18349485161	2.86101197342;1.48747467437	1.23622047244;1.13076923077
IOH29194_L3MBTL3	IOH29194	L3MBTL3	5.49130420178	1.43815716657	5.68772936088;5.29487904268	1.45323741007;1.42307692308
IOH11283_HGSNAT	IOH11283	HGSNAT	3.73431897697	1.30326729232	5.20346038228;2.26517757166	1.41605839416;1.19047619048
IOH29188_CENTB2	IOH29188	CENTB2	2.52721150313	1.21059344791	2.44239295579;2.61203005047	1.20408163265;1.21710526316
IOH29872_PLG	IOH29872	PLG	2.20440945852	1.18581081081	2.7764679029;1.63235101413	1.22972972973;1.14189189189
IOH11164_IKZF5	IOH11164	IKZF5	3.20318031347	1.26248992748	3.23204385861;3.17431676833	1.26470588235;1.2602739726
IOH4662_ICAM4	IOH4662	ICAM4	2.51715569597	1.20982142857	1.17973334385;3.85457804809	1.10714285714;1.3125
IOH13594_LRRC45	IOH13594	LRRC45	2.58288469589	1.21486767279	2.40731907768;2.7584503141	1.20138888889;1.22834645669
IOH14442_ND	IOH14442	ND	3.02577110762	1.24886960493	2.29939847342;3.75214374182	1.19310344828;1.30463576159
IOH7371_SPANXE	IOH7371	SPANXE	2.672923991	1.22178030303	2.87767824306;2.46816973893	1.2375;1.20606060606
IOH21687_ATP6V0A1	IOH21687	ATP6V0A1	3.5026840323	1.28548387097	2.38922834055;4.61613972405	1.2;1.37096774194
IOH13474_COG2	IOH13474	COG2	2.39472872384	1.20042228358	3.06535237863;1.72410506904	1.25190839695;1.14893617021
IOH13190_VARS	IOH13190	VARS	0.94756872454	1.08931877083	2.63902920393;-0.743891754852	1.21917808219;0.959459459459
IOH6147_DCP1A	IOH6147	DCP1A	1.85824332395	1.15923443117	2.63902920393;1.07745744396	1.21917808219;1.09929078014
IOH6419_DISP1	IOH6419	DISP1	2.68170890057	1.22245475113	4.47711223756;0.886305563584	1.36029411765;1.08461538462
IOH13069_NDRG4	IOH13069	NDRG4	2.8388340208	1.23451779379	2.81117567417;2.86649236743	1.2323943662;1.23664122137
IOH44756_MRPL42	IOH44756	MRPL42	2.68783536597	1.22292510121	3.79195626571;1.58371446623	1.30769230769;1.13815789474
IOH43013_ZDHHC15	IOH43013	ZDHHC15	2.29184628749	1.19252364066	2.85958750593;1.72410506904	1.23611111111;1.14893617021
IOH43062_C21orf94	IOH43062	C21orf94	1.69063928005	1.14636688505	0.76552272854;2.61575583157	1.07534246575;1.21739130435
IOH43135_S100A7A	IOH43135	S100A7A	1.64265450581	1.14268292683	0.218339884933;3.06696912669	1.03333333333;1.25203252033
IOH41553_C1orf77	IOH41553	C1orf77	2.47537470783	1.20661375661	2.58219620327;2.3685532124	1.21481481481;1.19841269841
IOH10826_NIPA1	IOH10826	NIPA1	1.70376832269	1.14737484737	0.817918601246;2.58961804414	1.07936507937;1.21538461538
IOH28897_GALNS	IOH28897	GALNS	1.53585995311	1.13448393712	2.52633708511;0.545382821104	1.21052631579;1.05844155844
IOH5288_PPIC	IOH5288	PPIC	2.05998221492	1.17472262837	3.32084139965;0.799123030202	1.27152317881;1.07792207792
IOH3199_RHOD	IOH3199	RHOD	1.67802183734	1.14539820003	2.62301632808;0.733027346596	1.21794871795;1.07284768212
IOH58621_CSAG2	IOH58621	CSAG2	1.48246493178	1.13038461538	0.174922115821;2.79000774774	1.03;1.23076923077
IOH59044_PSMB6	IOH59044	PSMB6	2.56944182056	1.21383561644	3.5311751446;1.60770849653	1.28767123288;1.14
IOH62784_CCDC28A	IOH62784	CCDC28A	2.41487665426	1.20196911036	1.14628828361;3.68346502491	1.1045751634;1.29936305732
IOH63307_PRKAG3	IOH63307	PRKAG3	1.71693462245	1.14838567006	0.22198843696;3.21188080794	1.03361344538;1.26315789474
IOH62600_C18orf10	IOH62600	C18orf10	1.13603364117	1.10378787879	-0.867104342874;3.13917162521	0.95;1.25757575758
IOH12477_HIST1H2BC	IOH12477	HIST1H2BC	1.43878814339	1.12703139624	3.17431676833;-0.296740481554	1.2602739726;0.993788819876
IOH5413_TPM4	IOH5413	TPM4	2.45369669064	1.20494945974	1.15524963946;3.75214374182	1.10526315789;1.30463576159
IOH14156_ETS1	IOH14156	ETS1	2.94358021403	1.24255952381	2.57530449389;3.31185593418	1.21428571429;1.27083333333
IOH13857_ANKS6	IOH13857	ANKS6	1.39963328139	1.12402534113	2.55807522043;0.241191342361	1.21296296296;1.0350877193
IOH14115_KIF26A	IOH14115	KIF26A	2.68637320557	1.22281284607	2.61136576391;2.76138064722	1.21705426357;1.22857142857
IOH11392_CCL21	IOH11392	CCL21	2.21017334526	1.18625332447	3.10977855135;1.31056813916	1.25531914894;1.1171875
IOH7353_GYPA	IOH7353	GYPA	1.66124619679	1.14411027569	2.9180763553;0.404416038272	1.24060150376;1.04761904762
IOH4760_ARPC5L	IOH4760	ARPC5L	1.7313432415	1.14949186992	3.14903930001;0.313647182985	1.25833333333;1.0406504065
IOH27803_OTUB1	IOH27803	OTUB1	2.41883136494	1.20227272727	1.79716785265;3.04049487723	1.15454545455;1.25
IOH21981_DCLK2	IOH21981	DCLK2	1.18408091752	1.10747663551	2.58399964124;-0.215837806189	1.21495327103;1.0
IOH28056_PHOX2A	IOH28056	PHOX2A	3.27604470084	1.26808398024	3.01062026546;3.54146913622	1.24770642202;1.28846153846
IOH23044_PIK3R1	IOH23044	PIK3R1	1.86211787901	1.15953189425	3.30981562548;0.414420132537	1.27067669173;1.04838709677
IOH28945_PHYHD1	IOH28945	PHYHD1	1.75885787349	1.15160426403	2.78279948502;0.734916261963	1.23021582734;1.07299270073
IOH4478_SSBP4	IOH4478	SSBP4	2.17048232823	1.18320610687	2.56820235063;1.77276230582	1.21374045802;1.15267175573
IOH29112_VDAC3	IOH29112	VDAC3	1.70751409264	1.14766242318	0.853405761501;2.56162242379	1.08208955224;1.21323529412
