Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
TMEM178	IOH22547	148.0	123.0	0	9139	IOH22547_TMEM178	1.20325203252	2.52036305245	1.47074723054
NFKBIL2	IOH6213	151.0	125.0	0	9156	IOH6213_NFKBIL2	1.208	2.59167877788	2.37284696286
OR10Z1	IOH28512	166.0	138.0	0	9179	IOH28512_OR10Z1	1.20289855072	2.51505366253	1.79020897247
LOXL4	IOH9778	142.0	116.0	0	9192	IOH9778_LOXL4	1.22413793103	2.83407476386	1.34333679397
EEF1B2	IOH5493	125.0	100.0	0	9507	IOH5493_EEF1B2	1.25	3.2225298696	1.27609656454
FUT10	IOH46071	174.0	144.0	0	10114	IOH46071_FUT10	1.20833333333	2.59668553258	1.3428387746
ND	IOH12185	169.0	140.0	0	10448	IOH12185_ND	1.20714285714	2.5788042658	1.57757333507
CRELD1	IOH57815	182.0	151.0	0	10968	IOH57815_CRELD1	1.20529801325	2.55109422326	1.31170045996
PHF10	IOH57784	182.0	150.0	0	12570	IOH57784_PHF10	1.21333333333	2.67178685302	2.16287241997
CAPZA3	IOH10673	193.0	160.0	0	12875	IOH10673_CAPZA3	1.20625	2.56539331572	1.69505497113
IL13RA1	IOH13584	203.0	166.0	0	13137	IOH13584_IL13RA1	1.22289156627	2.81535403587	2.26568020578
FADS1	IOH55275	200.0	164.0	0	13362	IOH55275_FADS1	1.21951219512	2.76459498885	2.26789016114
MTHFR	IOH13547	152.0	126.0	0	14453	IOH13547_MTHFR	1.20634920635	2.56688342129	2.19063176629
ABCB9	IOH13379	145.0	118.0	0	14532	IOH13379_ABCB9	1.22881355932	2.90430393552	1.54637022961
LYRM2	IOH12271	183.0	150.0	0	16836	IOH12271_LYRM2	1.22	2.77192194694	1.90779317345
IGLV3-25	IOH62697	183.0	141.0	0	18267	IOH62697_IGLV3-25	1.29787234043	3.94158506533	4.08183244164
IGLV3-25	IOH62697	183.0	139.0	0	18268	IOH62697_IGLV3-25	1.31654676259	4.22207981794	4.08183244164
TFDP2	IOH14152	198.0	162.0	0	19258	IOH14152_TFDP2	1.22222222222	2.80530031158	2.42646611167
PHLDA1	IOH22929	179.0	148.0	0	19315	IOH22929_PHLDA1	1.20945945946	2.61360024439	1.44107242161
TREX1	IOH22318	186.0	152.0	0	19364	IOH22318_TREX1	1.22368421053	2.82725976201	1.29656972614
C5orf4	IOH45875	209.0	173.0	0	19674	IOH45875_C5orf4	1.20809248555	2.59306793525	1.49437517499
VANGL2	IOH55410	205.0	169.0	0	19766	IOH55410_VANGL2	1.21301775148	2.66704673023	2.35597617218
ND	IOH10800	188.0	155.0	0	20036	IOH10800_ND	1.21290322581	2.66532652438	1.87959419708
CCDC54	IOH22287	193.0	160.0	0	20141	IOH22287_CCDC54	1.20625	2.56539331572	1.98996421696
RTCD1	IOH12181	188.0	155.0	0	20228	IOH12181_RTCD1	1.21290322581	2.66532652438	1.68431744272
AMBP	IOH28015	191.0	155.0	0	20261	IOH28015_AMBP	1.23225806452	2.95604131319	2.18528821569
HLA-B	IOH22114	183.0	152.0	0	20349	IOH22114_HLA-B	1.20394736842	2.53080718131	1.49679486671
GOLT1B	IOH10546	189.0	155.0	0	20833	IOH10546_GOLT1B	1.21935483871	2.76223145398	2.64468936344
GOLT1B	IOH10546	195.0	162.0	0	20834	IOH10546_GOLT1B	1.2037037037	2.52714727291	2.64468936344
PEX3	IOH10847	194.0	160.0	0	20835	IOH10847_PEX3	1.2125	2.65926996628	2.09601006296
MGC27348	IOH13582	189.0	157.0	0	20866	IOH13582_MGC27348	1.20382165605	2.52891894831	1.90545567169
DHDDS	IOH5657	159.0	132.0	0	20884	IOH5657_DHDDS	1.20454545455	2.53979059285	1.83195060739
GFOD2	IOH3718	182.0	151.0	0	20900	IOH3718_GFOD2	1.20529801325	2.55109422326	2.30241435424
B3GNT2	IOH22325	200.0	160.0	0	20968	IOH22325_B3GNT2	1.25	3.2225298696	2.2962802508
DKFZP564O0823	IOH13234	188.0	154.0	0	20978	IOH13234_DKFZP564O0823	1.22077922078	2.78362604883	1.70324741309
NFYA	IOH27185	188.0	156.0	0	21029	IOH27185_NFYA	1.20512820513	2.5485436605	2.05371834242
RORB	IOH39668	205.0	165.0	0	21122	IOH39668_RORB	1.24242424242	3.10873999014	2.49343175307
RNF121	IOH57484	195.0	161.0	0	21367	IOH57484_RNF121	1.21118012422	2.63944508355	2.21631362075
LECT1	IOH57508	194.0	156.0	0	21372	IOH57508_LECT1	1.24358974359	3.12624612544	2.19429214897
ILF3	IOH46674	195.0	162.0	0	21373	IOH46674_ILF3	1.2037037037	2.52714727291	2.01480732102
CLDN2	IOH12584	164.0	135.0	0	21638	IOH12584_CLDN2	1.21481481481	2.69403909611	1.75835737052
MYOZ1	IOH11059	171.0	141.0	0	21639	IOH11059_MYOZ1	1.21276595745	2.66326471737	1.94586252208
C3orf14	IOH13506	203.0	167.0	0	22556	IOH13506_C3orf14	1.21556886228	2.70536508811	1.39565519901
TMC6	IOH6455	226.0	177.0	0	23352	IOH6455_TMC6	1.27683615819	3.62561605277	1.76111515138
C3orf31	IOH12627	220.0	170.0	0	24834	IOH12627_C3orf31	1.29411764706	3.88518857939	2.70449905282
ND	IOH5033	208.0	173.0	0	24883	IOH5033_ND	1.20231213873	2.50624559948	1.8213138395
P2RY12	IOH12543	225.0	187.0	0	24982	IOH12543_P2RY12	1.20320855615	2.51971002588	1.77761171052
ASPHD2	IOH21841	209.0	171.0	0	25010	IOH21841_ASPHD2	1.22222222222	2.80530031158	1.79765156769
OR2AG1	IOH28437	192.0	156.0	0	25058	IOH28437_OR2AG1	1.23076923077	2.93367863713	2.38888327461
TBL2	IOH57912	261.0	216.0	0	25370	IOH57912_TBL2	1.20833333333	2.59668553258	1.87433248937
TBPL1	IOH10084	214.0	172.0	0	26450	IOH10084_TBPL1	1.24418604651	3.13520275281	2.40451653827
LUC7L2	IOH10096	204.0	166.0	0	26462	IOH10096_LUC7L2	1.22891566265	2.90583755448	2.2345761025
RPS11	IOH6920	208.0	169.0	0	26463	IOH6920_RPS11	1.23076923077	2.93367863713	2.63769527546
SPANXB1	IOH22292	210.0	174.0	0	26529	IOH22292_SPANXB1	1.20689655172	2.57510469337	1.47099277606
ND	IOH22459	206.0	165.0	0	26531	IOH22459_ND	1.24848484848	3.19977189371	2.68274338752
NCKAP1	IOH10006	185.0	151.0	0	26560	IOH10006_NCKAP1	1.22516556291	2.84951006608	1.68134425099
OR10H1	IOH28399	206.0	167.0	0	26634	IOH28399_OR10H1	1.23353293413	2.97519019149	2.14281561387
ZDHHC16	IOH23224	220.0	182.0	0	26773	IOH23224_ZDHHC16	1.20879120879	2.60356294287	2.65106505585
ZDHHC16	IOH23224	209.0	172.0	0	26774	IOH23224_ZDHHC16	1.21511627907	2.69856716884	2.65106505585
PLAC8	IOH10473	211.0	175.0	0	26786	IOH10473_PLAC8	1.20571428571	2.55734674568	1.9730035813
ND	IOH50195	206.0	171.0	0	26946	IOH50195_ND	1.20467836257	2.54178690652	2.2847615209
SORD	IOH14671	207.0	172.0	0	27264	IOH14671_SORD	1.20348837209	2.52391293525	1.73287926686
DIP2A	IOH27544	178.0	147.0	0	29120	IOH27544_DIP2A	1.21088435374	2.6350025328	2.02657501406
SLCO1C1	IOH11135	185.0	152.0	0	29152	IOH11135_SLCO1C1	1.21710526316	2.72844223511	2.35741617914
ND	IOH3552	195.0	160.0	0	29202	IOH3552_ND	1.21875	2.75314661683	2.04324088982
CYP39A1	IOH29833	196.0	163.0	0	29363	IOH29833_CYP39A1	1.20245398773	2.50837620895	2.02848049217
ARHGEF7	IOH29850	191.0	156.0	0	29372	IOH29850_ARHGEF7	1.22435897436	2.83739489297	1.99207146212
EYA2	IOH46574	185.0	153.0	0	29373	IOH46574_EYA2	1.2091503268	2.60895699016	2.67503406949
EYA2	IOH46574	190.0	156.0	0	29374	IOH46574_EYA2	1.21794871795	2.74111114881	2.67503406949
	BC075641	177.0	141.0	0	29535	BC075641_	1.25531914894	3.30242489135	2.63663304345
HOMER1	IOH11691	200.0	165.0	0	30465	IOH11691_HOMER1	1.21212121212	2.6535804723	2.26036574092
XYLB	IOH46573	206.0	170.0	0	30973	IOH46573_XYLB	1.21176470588	2.64822565445	2.09840521492
ND	IOH11166	213.0	175.0	0	31233	IOH11166_ND	1.21714285714	2.72900690669	3.08367258418
ND	IOH11166	220.0	174.0	0	31234	IOH11166_ND	1.26436781609	3.43833826168	3.08367258418
ORMDL2	IOH12795	224.0	176.0	0	31235	IOH12795_ORMDL2	1.27272727273	3.56389950798	3.08559628584
ORMDL2	IOH12795	214.0	177.0	0	31236	IOH12795_ORMDL2	1.20903954802	2.60729306371	3.08559628584
SFRS14	IOH11099	225.0	184.0	0	31238	IOH11099_SFRS14	1.22282608696	2.81437051937	2.17822823925
SCAMP1	IOH12952	235.0	193.0	0	31239	IOH12952_SCAMP1	1.21761658031	2.73612235378	2.97932611169
SCAMP1	IOH12952	245.0	196.0	0	31240	IOH12952_SCAMP1	1.25	3.2225298696	2.97932611169
ARHGDIA	IOH5797	233.0	193.0	0	31252	IOH5797_ARHGDIA	1.20725388601	2.58047194871	2.47881023127
FHL5	IOH11630	207.0	170.0	0	31266	IOH11630_FHL5	1.21764705882	2.73658014909	2.21147332299
ND	IOH11708	225.0	180.0	0	31270	IOH11708_ND	1.25	3.2225298696	1.80910614216
ND	IOH7185	238.0	198.0	0	31293	IOH7185_ND	1.20202020202	2.50186063303	1.73944938037
RFWD3	IOH29259	205.0	168.0	0	31501	IOH29259_RFWD3	1.22023809524	2.7754982003	1.67307264295
BOP1	IOH14400	207.0	171.0	0	31556	IOH14400_BOP1	1.21052631579	2.62962470821	1.13587139462
TMEM85	IOH4139	201.0	165.0	0	31760	IOH4139_TMEM85	1.21818181818	2.74461237587	2.16009173191
ND	IOH10952	204.0	160.0	0	32033	IOH10952_ND	1.275	3.59803647181	3.51395063758
ND	IOH10952	206.0	163.0	0	32034	IOH10952_ND	1.26380368098	3.42986480334	3.51395063758
FLJ14107	IOH10990	201.0	158.0	0	32035	IOH10990_FLJ14107	1.27215189873	3.55525723865	3.28393829264
FLJ14107	IOH10990	199.0	161.0	0	32036	IOH10990_FLJ14107	1.23602484472	3.01261934662	3.28393829264
PEX11B	IOH10799	194.0	158.0	0	32037	IOH10799_PEX11B	1.22784810127	2.88980250055	2.92627396418
PEX11B	IOH10799	196.0	159.0	0	32038	IOH10799_PEX11B	1.23270440252	2.96274542782	2.92627396418
ND	IOH10824	195.0	158.0	0	32042	IOH10824_ND	1.23417721519	2.98486746313	2.32520936909
ROPN1B	IOH10971	194.0	157.0	0	32047	IOH10971_ROPN1B	1.23566878981	3.00727130782	2.69245566122
GAPVD1	IOH14831	201.0	152.0	0	32050	IOH14831_GAPVD1	1.32236842105	4.30952266548	3.18004462714
KIAA1530	IOH13703	183.0	148.0	0	32054	IOH13703_KIAA1530	1.23648648649	3.01955332786	2.35077164547
GATAD2A	IOH14554	183.0	147.0	0	32059	IOH14554_GATAD2A	1.24489795918	3.14589586915	2.7782597859
C6orf64	IOH11248	206.0	160.0	0	32065	IOH11248_C6orf64	1.2875	3.78578977292	3.15646852291
C6orf64	IOH11248	195.0	162.0	0	32066	IOH11248_C6orf64	1.2037037037	2.52714727291	3.15646852291
MORN1	IOH10916	196.0	157.0	0	32070	IOH10916_MORN1	1.24840764331	3.19861225162	2.30208734558
ENOX1	IOH11193	201.0	160.0	0	32073	IOH11193_ENOX1	1.25625	3.31640652015	0.891376476186
ENOX1	IOH11193	194.0	160.0	0	32074	IOH11193_ENOX1	1.2125	2.65926996628	0.891376476186
ND	IOH14511	198.0	156.0	0	32079	IOH14511_ND	1.26923076923	3.51138110207	3.04812912547
ND	IOH14511	192.0	159.0	0	32080	IOH14511_ND	1.20754716981	2.58487714886	3.04812912547
OXNAD1	IOH6954	192.0	158.0	0	32081	IOH6954_OXNAD1	1.21518987342	2.69967257538	2.91295935041
OXNAD1	IOH6954	194.0	156.0	0	32082	IOH6954_OXNAD1	1.24358974359	3.12624612544	2.91295935041
EIF2C2	IOH6965	179.0	147.0	0	32086	IOH6965_EIF2C2	1.21768707483	2.73718120007	2.09704199983
TOX2	IOH6975	186.0	154.0	0	32090	IOH6975_TOX2	1.20779220779	2.58855768404	2.07246621562
ND	IOH4726	184.0	149.0	0	32092	IOH4726_ND	1.23489932886	2.99571380115	2.59248523501
RPL4	IOH3995	196.0	153.0	0	32100	IOH3995_RPL4	1.28104575163	3.68884525797	2.51692105825
SFRS6	IOH3168	185.0	153.0	0	32101	IOH3168_SFRS6	1.2091503268	2.60895699016	2.33804096494
ND	IOH3215	195.0	160.0	0	32110	IOH3215_ND	1.21875	2.75314661683	2.14294838823
STX7	IOH10480	184.0	152.0	0	32125	IOH10480_STX7	1.21052631579	2.62962470821	2.75084087454
STX7	IOH10480	184.0	150.0	0	32126	IOH10480_STX7	1.22666666667	2.87205704087	2.75084087454
ASAH1	IOH23007	174.0	143.0	0	32128	IOH23007_ASAH1	1.21678321678	2.72360501351	2.27058910408
THAP10	IOH11907	193.0	156.0	0	32133	IOH11907_THAP10	1.23717948718	3.02996238128	2.63593495695
C9orf24	IOH11191	183.0	149.0	0	32158	IOH11191_C9orf24	1.22818791946	2.89490665961	2.02113423217
ANKRD7	IOH21807	178.0	148.0	0	32159	IOH21807_ANKRD7	1.2027027027	2.51211197352	2.01157458318
INTS7	IOH21434	188.0	156.0	0	32162	IOH21434_INTS7	1.20512820513	2.5485436605	2.35597617218
FBXL5	IOH22444	191.0	158.0	0	32168	IOH22444_FBXL5	1.20886075949	2.60460761279	0.607403992931
INTS7	IOH21466	191.0	158.0	0	32174	IOH21466_INTS7	1.20886075949	2.60460761279	2.22434776245
DENND2D	IOH6373	189.0	156.0	0	32175	IOH6373_DENND2D	1.21153846154	2.64482740465	2.33952262096
IMP4	IOH12991	193.0	159.0	0	32177	IOH12991_IMP4	1.21383647799	2.6793442186	1.88145621501
MPG	IOH12177	192.0	156.0	0	32185	IOH12177_MPG	1.23076923077	2.93367863713	2.82696926462
MPG	IOH12177	191.0	157.0	0	32186	IOH12177_MPG	1.21656050955	2.72025989212	2.82696926462
JTB	IOH5526	190.0	152.0	0	32193	IOH5526_JTB	1.25	3.2225298696	2.99722590827
JTB	IOH5526	183.0	150.0	0	32194	IOH5526_JTB	1.22	2.77192194694	2.99722590827
GAGE1	IOH27258	184.0	152.0	0	32216	IOH27258_GAGE1	1.21052631579	2.62962470821	2.23435460061
ND	IOH11032	191.0	154.0	0	32217	IOH11032_ND	1.24025974026	3.07622859601	2.59716364131
CST9L	IOH22863	182.0	150.0	0	32224	IOH22863_CST9L	1.21333333333	2.67178685302	2.33756972135
PCYT1B	IOH27505	196.0	155.0	0	32237	IOH27505_PCYT1B	1.26451612903	3.44056596121	2.5542253312
OR3A3	IOH28414	183.0	152.0	0	32257	IOH28414_OR3A3	1.20394736842	2.53080718131	2.07902378219
TMEM14B	IOH27867	195.0	159.0	0	32266	IOH27867_TMEM14B	1.22641509434	2.86827835808	2.2611181725
LCOR	IOH28989	196.0	155.0	0	32272	IOH28989_LCOR	1.26451612903	3.44056596121	2.5542253312
PODXL2	IOH29380	192.0	155.0	0	32274	IOH29380_PODXL2	1.23870967742	3.05294624279	2.56842159477
ZNF613	IOH29169	186.0	153.0	0	32278	IOH29169_ZNF613	1.21568627451	2.70712865087	1.8284277009
F2	IOH29386	178.0	146.0	0	32281	IOH29386_F2	1.21917808219	2.7595765244	2.53435597809
MRPS17	IOH29106	182.0	148.0	0	32288	IOH29106_MRPS17	1.22972972973	2.91806505699	2.58537171871
ZNF384	IOH28991	191.0	150.0	0	32289	IOH28991_ZNF384	1.27333333333	3.57300269833	3.10131370327
ZNF384	IOH28991	184.0	152.0	0	32290	IOH28991_ZNF384	1.21052631579	2.62962470821	3.10131370327
SLFN11	IOH29382	189.0	150.0	0	32296	IOH29382_SLFN11	1.26	3.37273251049	2.73680964128
ARHGAP15	IOH28763	191.0	147.0	0	32298	IOH28763_ARHGAP15	1.29931972789	3.9633252073	2.66667791965
CTSA	IOH29615	191.0	154.0	0	32302	IOH29615_CTSA	1.24025974026	3.07622859601	2.66445348822
SLC40A1	IOH26826	187.0	152.0	0	32306	IOH26826_SLC40A1	1.23026315789	2.9260772889	2.32574466634
CLTA	IOH13701	186.0	152.0	0	32338	IOH13701_CLTA	1.22368421053	2.82725976201	1.93790201992
TTYH1	IOH14809	184.0	145.0	0	32340	IOH14809_TTYH1	1.26896551724	3.50739694714	2.57510469337
C11orf75	IOH22698	171.0	141.0	0	32377	IOH22698_C11orf75	1.21276595745	2.66326471737	2.21274556695
	IOH40709	184.0	151.0	0	32387	IOH40709_	1.21854304636	2.75003811847	2.09692625195
C20orf70	IOH40713	183.0	146.0	0	32391	IOH40713_C20orf70	1.25342465753	3.27396913018	3.16891711914
C20orf70	IOH40713	176.0	142.0	0	32392	IOH40713_C20orf70	1.23943661972	3.0638651081	3.16891711914
C1QL1	IOH6218	174.0	143.0	0	32430	IOH6218_C1QL1	1.21678321678	2.72360501351	2.09338414266
ND	IOH44125	172.0	142.0	0	32433	IOH44125_ND	1.21126760563	2.64075907744	2.90592484323
ND	IOH44125	182.0	146.0	0	32434	IOH44125_ND	1.24657534247	3.17109060902	2.90592484323
MED11	IOH45938	172.0	141.0	0	32473	IOH45938_MED11	1.21985815603	2.76979141303	2.39694797821
ZNF684	IOH42488	187.0	151.0	0	32484	IOH42488_ZNF684	1.23841059603	3.04845396129	2.0331983412
CUL1	IOH41991	172.0	143.0	0	32486	IOH41991_CUL1	1.2027972028	2.51353138989	2.43079691484
RNUXA	IOH13401	171.0	139.0	0	32512	IOH13401_RNUXA	1.23021582734	2.92536637144	1.67578523993
PLEK	IOH55097	183.0	149.0	0	32566	IOH55097_PLEK	1.22818791946	2.89490665961	2.45741684276
ALDOB	IOH57619	178.0	146.0	0	32567	IOH57619_ALDOB	1.21917808219	2.7595765244	2.83459211275
ALDOB	IOH57619	177.0	144.0	0	32568	IOH57619_ALDOB	1.22916666667	2.90960770109	2.83459211275
HLA-A	IOH55132	181.0	149.0	0	32570	IOH55132_HLA-A	1.21476510067	2.69329237655	2.32343445036
TMEM39B	IOH57627	187.0	142.0	0	32572	IOH57627_TMEM39B	1.31690140845	4.22740669243	2.5826929526
HSD3B1	IOH55141	173.0	143.0	0	32573	IOH55141_HSD3B1	1.20979020979	2.6185682017	2.05501963338
APBA2BP	IOH26656	178.0	142.0	0	32717	IOH26656_APBA2BP	1.25352112676	3.27541812343	2.54649565904
MSH2	IOH14676	175.0	145.0	0	32720	IOH14676_MSH2	1.20689655172	2.57510469337	2.24742827764
ZHX1	IOH55729	164.0	132.0	0	32768	IOH55729_ZHX1	1.24242424242	3.10873999014	1.18554646032
RABGAP1L	IOH13126	159.0	132.0	0	32833	IOH13126_RABGAP1L	1.20454545455	2.53979059285	3.18941191961
RABGAP1L	IOH13126	173.0	134.0	0	32834	IOH13126_RABGAP1L	1.29104477612	3.83903324637	3.18941191961
C10orf65	IOH12850	168.0	135.0	0	32835	IOH12850_C10orf65	1.24444444444	3.139083958	2.69403909611
C18orf22	IOH13501	177.0	146.0	0	32838	IOH13501_C18orf22	1.21232876712	2.65669800325	2.25073491797
OSM	IOH13456	185.0	149.0	0	32844	IOH13456_OSM	1.24161073826	3.09652094268	2.39087095194
SLC16A1	IOH11060	181.0	148.0	0	32846	IOH11060_SLC16A1	1.22297297297	2.81657678612	2.47605692992
DAZAP1	IOH12495	174.0	141.0	0	32847	IOH12495_DAZAP1	1.23404255319	2.98284480436	2.45021132604
MKRN2	IOH10098	183.0	142.0	0	32850	IOH10098_MKRN2	1.28873239437	3.80430066176	2.42365834317
POLR1A	IOH10111	193.0	154.0	0	32857	IOH10111_POLR1A	1.25324675325	3.2712969608	2.64561199335
ND	IOH9733	199.0	154.0	0	32859	IOH9733_ND	1.29220779221	3.85650205516	2.90569908603
SLC38A1	IOH9767	190.0	153.0	0	32863	IOH9767_SLC38A1	1.24183006536	3.09981529371	3.45898816272
SLC38A1	IOH9767	187.0	145.0	0	32864	IOH9767_SLC38A1	1.28965517241	3.81816103173	3.45898816272
WDR77	IOH14800	182.0	148.0	0	32877	IOH14800_WDR77	1.22972972973	2.91806505699	2.59465576716
TMEM14A	IOH13905	171.0	141.0	0	32881	IOH13905_TMEM14A	1.21276595745	2.66326471737	2.11573240049
CCDC130	IOH5688	178.0	145.0	0	32902	IOH5688_CCDC130	1.2275862069	2.88586877796	2.26434060878
FTL	IOH5497	183.0	148.0	0	32903	IOH5497_FTL	1.23648648649	3.01955332786	2.97281530838
FTL	IOH5497	187.0	152.0	0	32904	IOH5497_FTL	1.23026315789	2.9260772889	2.97281530838
RPLP0	IOH3876	206.0	153.0	0	32917	IOH3876_RPLP0	1.34640522876	4.67056186507	3.32070153031
PIGC	IOH14889	182.0	150.0	0	32936	IOH14889_PIGC	1.21333333333	2.67178685302	2.58173247325
STCH	IOH22345	181.0	149.0	0	32942	IOH22345_STCH	1.21476510067	2.69329237655	2.52272135229
UPK1A	IOH6773	183.0	151.0	0	32961	IOH6773_UPK1A	1.2119205298	2.65056617086	2.11748999527
CDK2AP1	IOH22170	181.0	148.0	0	32964	IOH22170_CDK2AP1	1.22297297297	2.81657678612	1.80618165404
HTN1	IOH12902	186.0	147.0	0	32965	IOH12902_HTN1	1.26530612245	3.45243187096	3.04102828958
HTN1	IOH12902	184.0	152.0	0	32966	IOH12902_HTN1	1.21052631579	2.62962470821	3.04102828958
MXD4	IOH5337	174.0	144.0	0	32970	IOH5337_MXD4	1.20833333333	2.59668553258	1.91257292969
CCL11	IOH13029	172.0	141.0	0	32971	IOH13029_CCL11	1.21985815603	2.76979141303	1.72755725545
SPINK6	IOH22182	183.0	148.0	0	32973	IOH22182_SPINK6	1.23648648649	3.01955332786	0.891021126437
RDH12	IOH10746	183.0	149.0	0	32980	IOH10746_RDH12	1.22818791946	2.89490665961	1.68186072315
TTC29	IOH11000	187.0	154.0	0	32987	IOH11000_TTC29	1.21428571429	2.68609186644	2.29595513686
C9orf116	IOH12733	178.0	147.0	0	32995	IOH12733_C9orf116	1.21088435374	2.6350025328	1.88569230616
HSF2BP	IOH2965	175.0	145.0	0	33033	IOH2965_HSF2BP	1.20689655172	2.57510469337	1.85574338644
TMPRSS2	IOH27076	175.0	143.0	0	33046	IOH27076_TMPRSS2	1.22377622378	2.82864182532	1.68449083955
ZBTB1	IOH27049	187.0	150.0	0	33064	IOH27049_ZBTB1	1.24666666667	3.17246232264	2.63931060634
CSF3R	IOH28949	176.0	145.0	0	33093	IOH28949_CSF3R	1.21379310345	2.67869272156	2.0948649572
C11orf71	IOH3368	164.0	134.0	0	33154	IOH3368_C11orf71	1.22388059701	2.83020953893	2.08075088847
LTF	IOH13664	164.0	133.0	0	33170	IOH13664_LTF	1.23308270677	2.96842765757	2.45175315979
ADRB3	IOH29805	170.0	139.0	0	33184	IOH29805_ADRB3	1.22302158273	2.81730691757	2.15120908995
YIPF4	IOH5615	166.0	138.0	0	33192	IOH5615_YIPF4	1.20289855072	2.51505366253	2.0178235668
PPP5C	IOH3193	171.0	139.0	0	33194	IOH3193_PPP5C	1.23021582734	2.92536637144	2.4481037835
PLEKHK1	IOH10803	183.0	144.0	0	33197	IOH10803_PLEKHK1	1.27083333333	3.53545203811	2.85328171076
BBS7	IOH38205	173.0	142.0	0	33236	IOH38205_BBS7	1.21830985915	2.7465355851	1.79454701611
ND	IOH50185	159.0	129.0	0	33346	IOH50185_ND	1.23255813953	2.96054851922	1.90195721029
GPM6B	IOH3335	159.0	131.0	0	33364	IOH3335_GPM6B	1.21374045802	2.67790197326	1.680120061
