IDName	ID	Name	zscore	ratio	zscores	ratios
IOH7185_ND	IOH7185	ND	1.73944938037	1.15126135729	2.50186063303;0.977038127712	1.20202020202;1.10050251256
IOH29259_RFWD3	IOH29259	RFWD3	1.67307264295	1.14684221146	2.7754982003;0.570647085597	1.22023809524;1.07344632768
IOH14400_BOP1	IOH14400	BOP1	1.13587139462	1.11107711138	-0.35788191896;2.62962470821	1.01162790698;1.21052631579
IOH4139_TMEM85	IOH4139	TMEM85	2.16009173191	1.17926634769	1.57557108796;2.74461237587	1.14035087719;1.21818181818
IOH10952_ND	IOH10952	ND	3.51395063758	1.26940184049	3.59803647181;3.42986480334	1.275;1.26380368098
IOH10990_FLJ14107	IOH10990	FLJ14107	3.28393829264	1.25408837173	3.55525723865;3.01261934662	1.27215189873;1.23602484472
IOH10799_PEX11B	IOH10799	PEX11B	2.92627396418	1.23027625189	2.88980250055;2.96274542782	1.22784810127;1.23270440252
IOH10824_ND	IOH10824	ND	2.32520936909	1.1902593393	1.66555127505;2.98486746313	1.14634146341;1.23417721519
IOH10971_ROPN1B	IOH10971	ROPN1B	2.69245566122	1.2147093949	3.00727130782;2.37764001462	1.23566878981;1.19375
IOH14831_GAPVD1	IOH14831	GAPVD1	3.18004462714	1.24717147167	2.0505665888;4.30952266548	1.17197452229;1.32236842105
IOH13703_KIAA1530	IOH13703	KIAA1530	2.35077164547	1.19196119196	1.68198996308;3.01955332786	1.14743589744;1.23648648649
IOH14554_GATAD2A	IOH14554	GATAD2A	2.7782597859	1.22042195256	3.14589586915;2.41062370265	1.24489795918;1.19594594595
IOH11248_C6orf64	IOH11248	C6orf64	3.15646852291	1.24560185185	3.78578977292;2.52714727291	1.2875;1.2037037037
IOH10916_MORN1	IOH10916	MORN1	2.30208734558	1.18871995069	1.40556243953;3.19861225162	1.12903225806;1.24840764331
IOH11193_ENOX1	IOH11193	ENOX1	0.891376476186	1.0947994403	-0.532536152548;-1.87763442914;3.31640652015;2.65926996628	1.0;0.910447761194;1.25625;1.2125
IOH14511_ND	IOH14511	ND	3.04812912547	1.23838896952	3.51138110207;2.58487714886	1.26923076923;1.20754716981
IOH6954_OXNAD1	IOH6954	OXNAD1	2.91295935041	1.2293898085	2.69967257538;3.12624612544	1.21518987342;1.24358974359
IOH6965_EIF2C2	IOH6965	EIF2C2	2.09704199983	1.17506870298	1.45690279958;2.73718120007	1.13245033113;1.21768707483
IOH6975_TOX2	IOH6975	TOX2	2.07246621562	1.17343252774	1.55637474719;2.58855768404	1.13907284768;1.20779220779
IOH4726_ND	IOH4726	ND	2.59248523501	1.20805369128	2.18925666887;2.99571380115	1.18120805369;1.23489932886
IOH3995_RPL4	IOH3995	RPL4	2.51692105825	1.20302287582	1.34499685853;3.68884525797	1.125;1.28104575163
IOH3168_SFRS6	IOH3168	SFRS6	2.33804096494	1.19111362494	2.60895699016;2.06712493971	1.2091503268;1.17307692308
IOH3215_ND	IOH3215	ND	2.14294838823	1.178125	1.53275015963;2.75314661683	1.1375;1.21875
IOH10480_STX7	IOH10480	STX7	2.75084087454	1.21859649123	2.62962470821;2.87205704087	1.21052631579;1.22666666667
IOH23007_ASAH1	IOH23007	ASAH1	2.27058910408	1.18662290091	1.81757319465;2.72360501351	1.15646258503;1.21678321678
IOH11907_THAP10	IOH11907	THAP10	2.63593495695	1.21094643149	3.02996238128;2.24190753261	1.23717948718;1.1847133758
IOH11191_C9orf24	IOH11191	C9orf24	2.02113423217	1.17001501236	1.14736180473;2.89490665961	1.11184210526;1.22818791946
IOH21807_ANKRD7	IOH21807	ANKRD7	2.01157458318	1.16937856224	2.51211197352;1.51103719284	1.2027027027;1.13605442177
IOH21434_INTS7	IOH21434	INTS7	2.35597617218	1.19230769231	2.16340868387;2.5485436605	1.17948717949;1.20512820513
IOH22444_FBXL5	IOH22444	FBXL5	0.607403992931	1.07589348222	1.74902294952;2.60460761279;-1.67757870639;-0.246435884194	1.15189873418;1.20886075949;0.923766816143;1.01904761905
IOH21466_INTS7	IOH21466	INTS7	2.22434776245	1.1835443038	1.8440879121;2.60460761279	1.1582278481;1.20886075949
IOH6373_DENND2D	IOH6373	DENND2D	2.33952262096	1.19121226874	2.64482740465;2.03421783727	1.21153846154;1.17088607595
IOH12991_IMP4	IOH12991	IMP4	1.88145621501	1.16071570735	2.6793442186;1.08356821141	1.21383647799;1.10759493671
IOH12177_MPG	IOH12177	MPG	2.82696926462	1.22366487016	2.93367863713;2.72025989212	1.23076923077;1.21656050955
IOH5526_JTB	IOH5526	JTB	2.99722590827	1.235	3.2225298696;2.77192194694	1.25;1.22
IOH27258_GAGE1	IOH27258	GAGE1	2.23435460061	1.18421052632	1.83908449302;2.62962470821	1.15789473684;1.21052631579
IOH11032_ND	IOH11032	ND	2.59716364131	1.20836516425	3.07622859601;2.11809868662	1.24025974026;1.17647058824
IOH22863_CST9L	IOH22863	CST9L	2.33756972135	1.19108225108	2.00335258968;2.67178685302	1.16883116883;1.21333333333
IOH27505_PCYT1B	IOH27505	PCYT1B	2.5542253312	1.20550647216	3.44056596121;1.66788470119	1.26451612903;1.14649681529
IOH28414_OR3A3	IOH28414	OR3A3	2.07902378219	1.17386910905	2.53080718131;1.62724038307	1.20394736842;1.14379084967
IOH27867_TMEM14B	IOH27867	TMEM14B	2.2611181725	1.1859923573	1.65395798693;2.86827835808	1.14556962025;1.22641509434
IOH28989_LCOR	IOH28989	LCOR	2.5542253312	1.20550647216	1.66788470119;3.44056596121	1.14649681529;1.26451612903
IOH29380_PODXL2	IOH29380	PODXL2	2.56842159477	1.2064516129	2.08389694675;3.05294624279	1.17419354839;1.23870967742
IOH29169_ZNF613	IOH29169	ZNF613	1.8284277009	1.15718524252	0.949726750931;2.70712865087	1.09868421053;1.21568627451
IOH29386_F2	IOH29386	F2	2.53435597809	1.20418363569	2.7595765244;2.30913543178	1.21917808219;1.18918918919
IOH29106_MRPS17	IOH29106	MRPS17	2.58537171871	1.20758009665	2.25267838044;2.91806505699	1.18543046358;1.22972972973
IOH28991_ZNF384	IOH28991	ZNF384	3.10131370327	1.24192982456	3.57300269833;2.62962470821	1.27333333333;1.21052631579
IOH29382_SLFN11	IOH29382	SLFN11	2.73680964128	1.21766233766	2.10088677208;3.37273251049	1.17532467532;1.26
IOH28763_ARHGAP15	IOH28763	ARHGAP15	2.66667791965	1.21299319728	1.37003063201;3.9633252073	1.12666666667;1.29931972789
IOH29615_CTSA	IOH29615	CTSA	2.66445348822	1.21284510192	2.25267838044;3.07622859601	1.18543046358;1.24025974026
IOH26826_SLC40A1	IOH26826	SLC40A1	2.32574466634	1.19029497764	1.72541204378;2.9260772889	1.15032679739;1.23026315789
IOH13701_CLTA	IOH13701	CLTA	1.93790201992	1.16447368421	1.04854427783;2.82725976201	1.10526315789;1.22368421053
IOH14809_TTYH1	IOH14809	TTYH1	2.57510469337	1.20689655172	1.64281243959;3.50739694714	1.14482758621;1.26896551724
IOH22698_C11orf75	IOH22698	C11orf75	2.21274556695	1.18277186761	2.66326471737;1.76222641654	1.21276595745;1.15277777778
IOH40709_	IOH40709		2.09692625195	1.17506099686	2.75003811847;1.44381438542	1.21854304636;1.13157894737
IOH40713_C20orf70	IOH40713	C20orf70	3.16891711914	1.24643063863	3.27396913018;3.0638651081	1.25342465753;1.23943661972
IOH6218_C1QL1	IOH6218	C1QL1	2.09338414266	1.17482517483	1.46316327181;2.72360501351	1.13286713287;1.21678321678
IOH44125_ND	IOH44125	ND	2.90592484323	1.22892147405	2.64075907744;3.17109060902	1.21126760563;1.24657534247
IOH45938_MED11	IOH45938	MED11	2.39694797821	1.19503546099	2.76979141303;2.02410454338	1.21985815603;1.17021276596
