IDName	ID	Name	zscore	ratio	zscores	ratios
IOH14302_MEF2B	IOH14302	MEF2B	1.28848489714	1.09153364316	0.0307369205286;2.54623287376	1.0198019802;1.16326530612
IOH5430_DIMT1L	IOH5430	DIMT1L	1.68706934505	1.11426564179	2.90078811162;0.473350578484	1.18348623853;1.04504504505
IOH4363_GNAT2	IOH4363	GNAT2	1.49602275375	1.10336990596	2.55273902206;0.439306485443	1.16363636364;1.04310344828
IOH27424_FKBP5	IOH27424	FKBP5	2.51203580221	1.16131498471	2.60587256655;2.41819903787	1.16666666667;1.15596330275
IOH28105_MGC59937	IOH28105	MGC59937	2.214405798	1.14434060228	1.63175758435;2.79705401165	1.11111111111;1.17757009346
IOH13647_IGHG1	IOH13647	IGHG1	1.4421935714	1.10029992943	2.71827044911;0.166116693693	1.17307692308;1.02752293578
IOH27762_APIP	IOH27762	APIP	2.22101337948	1.14471744472	2.52689027069;1.91513648826	1.16216216216;1.12727272727
IOH5476_FIS1	IOH5476	FIS1	4.3209167051	1.26447876448	3.94857159607;4.69326181412	1.24324324324;1.28571428571
IOH14346_MAP2K1IP1	IOH14346	MAP2K1IP1	1.56769025229	1.10745723422	2.73992508703;3.40757781739;-0.125884666149;0.249142770898	1.17431192661;1.21238938053;1.01086956522;1.03225806452
IOH11272_PIM2	IOH11272	PIM2	1.64121501136	1.11165048544	2.91796765793;0.364462364782	1.18446601942;1.03883495146
IOH45985_GNAO1	IOH45985	GNAO1	1.83355444281	1.1226199543	1.03230221068;2.63480667493	1.07692307692;1.16831683168
IOH62693_IGHG1	IOH62693	IGHG1	1.74051799498	1.11731391586	0.875163423412;2.60587256655	1.06796116505;1.16666666667
IOH12297_IGHG1	IOH12297	IGHG1	2.13322954948	1.13971097265	2.79705401165;1.46940508731	1.17757009346;1.10185185185
IOH14256_CGRRF1	IOH14256	CGRRF1	2.16309302918	1.14141414141	1.4546457694;2.87154028897	1.10101010101;1.18181818182
IOH7427_COX11	IOH7427	COX11	1.49892372314	1.10353535354	0.391974879725;2.60587256655	1.0404040404;1.16666666667
IOH5406_PLEKHA8	IOH5406	PLEKHA8	2.16447979072	1.14149323096	1.24596947258;3.08299010885	1.08910891089;1.19387755102
IOH23052_C1orf162	IOH23052	C1orf162	1.96818662059	1.13029827316	1.03230221068;2.90407103049	1.07692307692;1.18367346939
IOH12229_G3BP2	IOH12229	G3BP2	1.08625319431	1.08	2.83966016228;-0.667153773651	1.18;0.98
IOH7264_ND	IOH7264	ND	1.71495405624	1.11585595777	0.543040839532;2.88686727295	1.04901960784;1.18269230769
IOH7395_SDHD	IOH7395	SDHD	1.33277179773	1.09405940594	-0.316472380058;2.98201597552	1.0;1.18811881188
IOH3899_MFGE8	IOH3899	MFGE8	24.7245857595	2.4281372549	20.1983891451;29.2507823738	2.17;2.6862745098
IOH3971_ASMTL	IOH3971	ASMTL	2.63397203719	1.16826923077	1.8752863299;3.39265774448	1.125;1.21153846154
IOH3407_PGD	IOH3407	PGD	2.63397203719	1.16826923077	2.88686727295;2.38107680142	1.18269230769;1.15384615385
IOH53975_SERPINB2	IOH53975	SERPINB2	2.71530850768	1.17290799815	2.4072665993;3.02335041606	1.15533980583;1.19047619048
IOH63459_C12orf64	IOH63459	C12orf64	2.45995797837	1.15834489135	1.89656554067;3.02335041606	1.12621359223;1.19047619048
IOH28303_N.D.	IOH28303	N.D.	2.44919673025	1.15773115773	2.38107680142;2.51731665908	1.15384615385;1.16161616162
IOH29305_VGLL4	IOH29305	VGLL4	0.244066414774	1.03196855066	-1.13582143051;2.68936813645;-1.09576436582;0.518483318972	0.953271028037;1.17142857143;0.955555555556;1.04761904762
IOH11539_DUSP22	IOH11539	DUSP22	1.54153343372	1.10596546311	2.72515195212;0.357914915312	1.17346938776;1.03846153846
IOH13158_ND	IOH13158	ND	1.82784566518	1.12229437229	2.85635927626;0.7993320541	1.18095238095;1.06363636364
IOH34851_ZSCAN4	IOH34851	ZSCAN4	1.60392572771	1.10952380952	0.18450103936;3.02335041606	1.02857142857;1.19047619048
IOH10629_SSBP2	IOH10629	SSBP2	2.57574529906	1.16494845361	1.85269087928;3.29879971884	1.12371134021;1.20618556701
IOH10642_DYDC1	IOH10642	DYDC1	1.45289218707	1.10091009101	3.04865210391;-0.142867729765	1.19191919192;1.0099009901
IOH22884_PTP4A1	IOH22884	PTP4A1	1.22899850517	1.08814102564	-0.147875556216;2.60587256655	1.00961538462;1.16666666667
IOH63189_NGFRAP1L1	IOH63189	NGFRAP1L1	2.60169778805	1.16642857143	3.01500085907;2.18839471703	1.19;1.14285714286
IOH11253_C20orf28	IOH11253	C20orf28	3.51332017723	1.21842006033	3.56125456832;3.46538578614	1.22115384615;1.21568627451
IOH12732_1-Sep	IOH12732	1-Sep	1.67572608238	1.11361871481	0.543040839532;2.80841132522	1.04901960784;1.17821782178
IOH14080_	IOH14080		1.84010189228	1.1229933673	2.63480667493;1.04539710962	1.16831683168;1.07766990291
IOH4939_ID3	IOH4939	ID3	1.55446130589	1.10670276326	0.020721267627;3.08820134414	1.01923076923;1.19417475728
IOH3480_ARD1A	IOH3480	ARD1A	1.55609816825	1.1067961165	3.42866871656;-0.316472380058	1.21359223301;1.0
IOH3669_ENC1	IOH3669	ENC1	4.34079122975	1.2656122449	7.92454036937;0.757042090124	1.47;1.0612244898
IOH27835_QPRT	IOH27835	QPRT	2.48554071581	1.15980392157	2.02140357723;2.94967785438	1.13333333333;1.1862745098
IOH27820_BID	IOH27820	BID	2.33633589672	1.15129449838	2.60587256655;2.06679922688	1.16666666667;1.1359223301
IOH28068_C21orf45	IOH28068	C21orf45	3.93258653619	1.2423315861	0.543040839532;7.32213223285	1.04901960784;1.43564356436
IOH21985_DHDH	IOH21985	DHDH	1.91188341411	1.12708719852	1.27753395445;2.54623287376	1.09090909091;1.16326530612
IOH6670_MMP9	IOH6670	MMP9	2.38655202501	1.15415841584	2.63480667493;2.13829737509	1.16831683168;1.14
IOH6146_MORG1	IOH6146	MORG1	1.91158616004	1.12707024557	2.77777521047;1.04539710962	1.17647058824;1.07766990291
IOH56061_CCT6B	IOH56061	CCT6B	2.91304434206	1.18418523373	0.351492179166;5.47459650496	1.0380952381;1.33027522936
IOH59764_C3orf56	IOH59764	C3orf56	1.18173575197	1.08544554455	-1.8789142327;4.24238573665	0.910891089109;1.26
IOH63055_IGKC	IOH63055	IGKC	4.00321980077	1.24635993011	4.19724852757;3.80919107397	1.25742574257;1.23529411765
IOH62930_AAMP	IOH62930	AAMP	3.04243096625	1.19156438908	3.25843503035;2.82642690214	1.20388349515;1.17924528302
IOH63059_IGHM	IOH63059	IGHM	1.84308089579	1.12316326531	5.23001904921;-1.54385725763	1.31632653061;0.93
IOH5493_EEF1B2	IOH5493	EEF1B2	3.74534152052	1.23165266106	3.46538578614;4.0252972549	1.21568627451;1.24761904762
IOH7287_CKM	IOH7287	CKM	1.96295667829	1.13	0.560231103924;3.36568225267	1.05;1.21
IOH44731_SPC24	IOH44731	SPC24	1.49645618229	1.10339462518	2.80841132522;0.18450103936	1.17821782178;1.02857142857
IOH7556_PRDX3	IOH7556	PRDX3	2.76711625789	1.17586268871	2.14157477129;3.39265774448	1.14018691589;1.21153846154
IOH26185_PNMA1	IOH26185	PNMA1	1.98543466923	1.13128196085	2.63318420156;1.33768513689	1.16822429907;1.09433962264
IOH3988_COX4NB	IOH3988	COX4NB	1.45302089036	1.10091743119	2.57906206245;0.326979718277	1.16513761468;1.03669724771
IOH9864_	IOH9864		9.8429738755	1.57941176471	1.43693458791;18.2490131631	1.1;2.05882352941
IOH7561_RLN1	IOH7561	RLN1	1.31490073079	1.09304018637	3.29348314222;-0.663681680645	1.20588235294;0.980198019802
IOH25782_EIF4A2	IOH25782	EIF4A2	2.51898245588	1.16171116505	2.97116568487;2.06679922688	1.1875;1.1359223301
IOH35808_HNF4A	IOH35808	HNF4A	1.31132232773	1.09283610351	-0.495391458422;3.11803611389	0.989795918367;1.19587628866
IOH10505_MGC2408	IOH10505	MGC2408	2.34315670771	1.15168350168	1.75573585481;2.93057756062	1.11818181818;1.18518518519
IOH10820_ALKBH8	IOH10820	ALKBH8	1.78889692781	1.12007305471	2.76822506358;0.809568792029	1.17592592593;1.06422018349
IOH10514_FABP5	IOH10514	FABP5	2.27610142054	1.14785921626	1.83393239197;2.71827044911	1.12264150943;1.17307692308
IOH12041_LIN7B	IOH12041	LIN7B	0.624991192334	1.05369338605	2.54967362527;-1.2996912406	1.16346153846;0.943925233645
IOH23135_PSMA3	IOH23135	PSMA3	2.51349148836	1.16139800515	2.65805729774;2.36892567899	1.16964285714;1.15315315315
IOH11058_RNF141	IOH11058	RNF141	2.14664693208	1.14047619048	2.60587256655;1.68742129761	1.16666666667;1.11428571429
IOH28083_ZNF69	IOH28083	ZNF69	1.98202782551	1.13108766234	2.87154028897;1.09251536206	1.18181818182;1.08035714286
IOH55324_STCH	IOH55324	STCH	2.22603952558	1.145004095	3.03094092242;1.42113812873	1.19090909091;1.0990990991
IOH3643_SMAD3	IOH3643	SMAD3	1.40171958027	1.09799162383	2.94967785438;-0.146238693848	1.1862745098;1.00970873786
IOH5238_SEC13	IOH5238	SEC13	1.9660486779	1.13017634238	1.38586448204;2.54623287376	1.09708737864;1.16326530612
IOH50091_MT1P3	IOH50091	MT1P3	2.01765397665	1.13311948677	2.53791105616;1.49739689715	1.16279069767;1.10344827586
IOH10622_BCL2	IOH10622	BCL2	1.71646323497	1.11594202899	0.827053903396;2.60587256655	1.0652173913;1.16666666667
IOH9654_FRS3	IOH9654	FRS3	1.77132939504	1.11907114625	-0.125884666149;3.66854345622	1.01086956522;1.22727272727
IOH26046_CLCA2	IOH26046	CLCA2	1.6936164903	1.11463903743	0.71494348345;2.67228949715	1.05882352941;1.17045454545
IOH3233_ZNF174	IOH3233	ZNF174	2.0836540473	1.13688359127	1.41957412288;2.74773397172	1.09900990099;1.17475728155
IOH6742_SOX9	IOH6742	SOX9	1.13133238391	1.08257094847	2.74773397172;-0.485069203901	1.17475728155;0.990384615385
IOH27189_RUNDC1	IOH27189	RUNDC1	1.94038807376	1.12871287129	0.898760171996;2.98201597552	1.06930693069;1.18811881188
IOH54832_RABL3	IOH54832	RABL3	2.09415219259	1.13748231966	3.5028299264;0.685474458778	1.21782178218;1.05714285714
IOH46175_MAST2	IOH46175	MAST2	1.02673931345	1.07660581474	2.57149203776;-0.518013410859	1.16470588235;0.988505747126
IOH62697_IGLV3-25	IOH62697	IGLV3-25	2.69522936724	1.17176284812	0.295181213417;5.09527752106	1.03488372093;1.30864197531
IOH62700_IGL@	IOH62700	IGL@	2.23660770406	1.14560681751	2.67714927256;1.79606613556	1.17073170732;1.12048192771
IOH3494_GPR162	IOH3494	GPR162	2.18377908666	1.14259390503	2.57149203776;1.79606613556	1.16470588235;1.12048192771
IOH14162_AKR1C1	IOH14162	AKR1C1	2.04607272288	1.13474025974	1.27753395445;2.81461149131	1.09090909091;1.17857142857
IOH26656_ND	IOH26656	ND	0.948474462831	1.07214222745	-0.744132616147;2.64108154181	0.975609756098;1.1686746988
IOH5553_WNT6	IOH5553	WNT6	1.37355843244	1.09638554217	2.64108154181;0.106035323066	1.1686746988;1.02409638554
IOH54732_DCTD	IOH54732	DCTD	3.16734161879	1.1986882716	3.36351755271;2.97116568487	1.20987654321;1.1875
IOH4289_STC2	IOH4289	STC2	1.61103173366	1.10992907801	2.60587256655;0.616190900774	1.16666666667;1.05319148936
IOH23121_IL32	IOH23121	IL32	1.18436782248	1.08559565634	2.51160337472;-0.142867729765	1.16129032258;1.0099009901
IOH9616_STMN4	IOH9616	STMN4	2.99326332683	1.18876026886	4.27983714761;1.70668950605	1.26213592233;1.11538461538
IOH55410_VANGL2	IOH55410	VANGL2	1.00429916925	1.07532601235	-0.503005036225;2.51160337472	0.989361702128;1.16129032258
IOH46671_XPR1	IOH46671	XPR1	1.92399207901	1.12777777778	0.657642602144;3.19034155587	1.05555555556;1.2
IOH57159_C1orf128	IOH57159	C1orf128	1.48189374093	1.10256410256	2.60587256655;0.357914915312	1.16666666667;1.03846153846
IOH13098_PROM1	IOH13098	PROM1	1.54458758393	1.10613964687	2.81461149131;0.274563676559	1.17857142857;1.03370786517
IOH3468_CBS	IOH3468	CBS	1.99195358939	1.13165374677	2.74179558732;1.24211159147	1.17441860465;1.08888888889
IOH7425_MT1H	IOH7425	MT1H	1.89246312229	1.12597962382	1.07828316264;2.70664308195	1.07954545455;1.1724137931
IOH34863_KSR2	IOH34863	KSR2	1.19508535094	1.08620689655	2.70664308195;-0.316472380058	1.1724137931;1.0
IOH42993_FLJ36032	IOH42993	FLJ36032	0.960130938722	1.07280701754	2.60587256655;-0.685610689103	1.16666666667;0.978947368421
IOH27056_FXR2	IOH27056	FXR2	1.10058348551	1.08081728267	3.29348314222;-1.09231617119	1.20588235294;0.955752212389
IOH53741_EIF4E	IOH53741	EIF4E	2.29136886574	1.14872994652	0.71494348345;3.86779424804	1.05882352941;1.23863636364
IOH10546_GOLT1B	IOH10546	GOLT1B	1.47918535822	1.10240963855	0.317289174627;2.64108154181	1.03614457831;1.1686746988
IOH4626_POLR2H	IOH4626	POLR2H	2.37114606481	1.15327978581	3.57998754875;1.16230458088	1.22222222222;1.0843373494
IOH6589_CHCHD6	IOH6589	CHCHD6	1.42901256847	1.09954819277	0.106035323066;2.75198981388	1.02409638554;1.175
IOH6885_HVCN1	IOH6885	HVCN1	3.85774724247	1.23806336457	3.48609694806;4.22939753688	1.21686746988;1.25925925926
IOH10208_EFHD2	IOH10208	EFHD2	1.67603553808	1.11363636364	3.66854345622;-0.316472380058	1.22727272727;1.0
IOH40681_CASP1	IOH40681	CASP1	1.73851161756	1.11719948849	-0.125884666149;3.60290790127	1.01086956522;1.22352941176
BC106934_	BC106934		2.10555971335	1.13813291139	1.45912961282;2.75198981388	1.10126582278;1.175
IOH13117_FOSL2	IOH13117	FOSL2	2.24134848637	1.14587719298	1.75993060832;2.72276636441	1.11842105263;1.17333333333
IOH12584_CLDN2	IOH12584	CLDN2	2.47198794309	1.1590309822	2.05299649557;2.89097939061	1.13513513514;1.18292682927
IOH6044_MLLT11	IOH6044	MLLT11	0.743718328969	1.06046461138	3.41418074327;-1.92674408533	1.21276595745;0.908163265306
IOH5524_SOX7	IOH5524	SOX7	1.44015238514	1.10018351685	0.116467612032;2.76383715826	1.02469135802;1.17567567568
IOH26694_STAU1	IOH26694	STAU1	1.79070785681	1.12017633529	2.74179558732;0.839620126291	1.17441860465;1.06593406593
IOH22844_FAM109A	IOH22844	FAM109A	1.35691568231	1.09543637575	2.56888085836;0.144950506248	1.16455696203;1.02631578947
IOH5711_GSTA2	IOH5711	GSTA2	2.6848548624	1.17117117117	2.76383715826;2.60587256655	1.17567567568;1.16666666667
IOH10300_ND	IOH10300	ND	1.26901896335	1.09042346542	0.020721267627;2.51731665908	1.01923076923;1.16161616162
IOH22467_PCDHA6	IOH22467	PCDHA6	1.21148985345	1.08714247527	2.53791105616;-0.114931349258	1.16279069767;1.01149425287
IOH13337_C1orf176	IOH13337	C1orf176	2.00182503899	1.13221673356	0.325017974075;3.67863210391	1.03658536585;1.22784810127
IOH23193_RBM34	IOH23193	RBM34	2.20112270025	1.14358304297	3.64956719034;0.752678210164	1.22619047619;1.06097560976
IOH13916_TCOF1	IOH13916	TCOF1	1.79606613556	1.12048192771	0.528543026189;3.06358924493	1.04819277108;1.19277108434
IOH62595_TCP11	IOH62595	TCP11	1.78363943841	1.11977321049	2.85233539337;0.71494348345	1.18072289157;1.05882352941
IOH12627_C3orf31	IOH12627	C3orf31	2.53281394288	1.1625	3.19034155587;1.8752863299	1.2;1.125
IOH12951_SCAMP1	IOH12951	SCAMP1	2.23519618122	1.14552631579	2.68277638093;1.7876159815	1.17105263158;1.12
IOH11050_C5orf21	IOH11050	C5orf21	2.82581747569	1.17921052632	3.89170434305;1.75993060832	1.24;1.11842105263
IOH11229_SMR3B	IOH11229	SMR3B	2.78720132947	1.17700817701	2.64382509832;2.93057756062	1.16883116883;1.18518518519
IOH9934_TALDO1	IOH9934	TALDO1	2.06469757644	1.13580246914	2.93057756062;1.19881759226	1.18518518519;1.08641975309
IOH9941_TMBIM1	IOH9941	TMBIM1	1.78115409898	1.11963146704	2.64108154181;0.921226656151	1.1686746988;1.07058823529
IOH5752_PRPF19	IOH5752	PRPF19	2.05004449946	1.13496677741	1.56217794276;2.53791105616	1.10714285714;1.16279069767
IOH6930_MGC15705	IOH6930	MGC15705	1.47678474627	1.10227272727	-0.316472380058;3.27004187259	1.0;1.20454545455
IOH21422_DCI	IOH21422	DCI	1.69757616422	1.11486486486	2.76383715826;0.631315170192	1.17567567568;1.05405405405
IOH12277_HAO2	IOH12277	HAO2	2.29462791981	1.14891581633	1.32734665241;3.26190918721	1.09375;1.20408163265
IOH13113_RNASEH2A	IOH13113	RNASEH2A	1.95700154227	1.12966036772	1.07828316264;2.8357199219	1.07954545455;1.1797752809
IOH51926_TXNDC10	IOH51926	TXNDC10	1.81387473319	1.12149758454	0.827053903396;2.80069556299	1.0652173913;1.17777777778
IOH27811_N.D.	IOH27811	N.D.	0.909550250149	1.06992230855	-1.47438264192;3.29348314222	0.933962264151;1.20588235294
IOH14755_IGHG1	IOH14755	IGHG1	2.60337422573	1.16652418173	1.77999247294;3.42675597852	1.11956521739;1.21348314607
IOH26139_FKSG44	IOH26139	FKSG44	2.18240995127	1.14251582074	1.45663578979;2.90818411275	1.10112359551;1.18390804598
IOH5311_PEF1	IOH5311	PEF1	1.48600078659	1.10279833488	0.429658244607;2.54234332858	1.04255319149;1.16304347826
IOH10006_NCKAP1	IOH10006	NCKAP1	1.36858775358	1.09610205528	0.0960939653449;2.64108154181	1.02352941176;1.1686746988
IOH10473_PLAC8	IOH10473	PLAC8	1.93696245008	1.12851750172	2.51160337472;1.36232152544	1.16129032258;1.09574468085
IOH38318_CALD1	IOH38318	CALD1	1.68264928573	1.11401355774	0.0606043872457;3.30469418421	1.02150537634;1.20652173913
IOH12842_C14orf32	IOH12842	C14orf32	1.91669132837	1.12736140264	2.57375888582;1.25962377092	1.16483516484;1.08988764045
IOH26510_ND	IOH26510	ND	1.32915742464	1.09385327165	2.77777521047;-0.119460361186	1.17647058824;1.01123595506
IOH28695_BET1L	IOH28695	BET1L	2.85458277477	1.18085106383	2.85458277477	1.18085106383
IOH26908_LOC339047	IOH26908	LOC339047	2.90563341521	1.18376257504	0.302377138047;0.0866096815426;5.7053293281;5.52821751315	1.03529411765;1.02298850575;1.34343434343;1.33333333333
IOH22874_C4orf22	IOH22874	C4orf22	1.98409704599	1.13120567376	1.36232152544;2.60587256655	1.09574468085;1.16666666667
IOH37934_CAMKK2	IOH37934	CAMKK2	1.56310020605	1.1071954555	-0.135708775114;3.26190918721	1.01030927835;1.20408163265
IOH40046_CNTF	IOH40046	CNTF	1.62640530422	1.11080586081	2.60587256655;0.6469380419	1.16666666667;1.05494505495
IOH46208_TNFAIP8	IOH46208	TNFAIP8	1.10327878168	1.08097100033	2.70014175837;-0.493584195004	1.17204301075;0.989898989899
IOH3438_PHGDH	IOH3438	PHGDH	2.70454563829	1.17229417206	3.11410647031;2.29498480627	1.19565217391;1.14893617021
IOH61950_IFNA4	IOH61950	IFNA4	1.56490000149	1.10729810112	2.70014175837;0.429658244607	1.17204301075;1.04255319149
IOH11166_ND	IOH11166	ND	3.56994512625	1.22164948454	2.39498169411;4.74490855839	1.15463917526;1.28865979381
IOH11099_SFRS14	IOH11099	SFRS14	2.70643078451	1.17240168539	2.97116568487;2.44169588415	1.1875;1.15730337079
IOH11568_C3orf24	IOH11568	C3orf24	2.51420875269	1.16143891204	1.54885418161;3.47956332378	1.10638297872;1.21649484536
IOH11456_STAM2	IOH11456	STAM2	1.9962774067	1.13190034196	2.73293104249;1.25962377092	1.17391304348;1.08988764045
IOH5306_ND	IOH5306	ND	2.18240995127	1.14251582074	1.45663578979;2.90818411275	1.10112359551;1.18390804598
IOH9802_ODF2	IOH9802	ODF2	1.05431829077	1.07817869416	-0.497235985003;2.60587256655	0.989690721649;1.16666666667
IOH3880_PRPF6	IOH3880	PRPF6	2.45893719353	1.15828667413	0.989256213106;3.92861817396	1.07446808511;1.24210526316
IOH5338_GNAS	IOH5338	GNAS	1.65225815405	1.11228029602	0.636466189487;2.6680501186	1.05434782609;1.17021276596
IOH14824_ZFYVE19	IOH14824	ZFYVE19	1.28519744645	1.09134615385	2.54967362527;0.020721267627	1.16346153846;1.01923076923
IOH21821_TGDS	IOH21821	TGDS	1.6429004934	1.11174661155	-0.142867729765;3.42866871656	1.0099009901;1.21359223301
IOH26849_EPB41L5	IOH26849	EPB41L5	1.66823822117	1.11319166842	2.93727250895;0.399203933396	1.18556701031;1.04081632653
IOH3067_C17orf48	IOH3067	C17orf48	2.76458879214	1.17571854273	4.1096034614;1.41957412288	1.25242718447;1.09900990099
IOH3110_RGS19	IOH3110	RGS19	2.35426931963	1.15231727423	1.38586448204;3.32267415723	1.09708737864;1.20754716981
IOH52086_TOM1	IOH52086	TOM1	1.76204546322	1.11854166667	2.78851912571;0.73557180072	1.17708333333;1.06
IOH56989_MGC16291	IOH56989	MGC16291	2.84203146978	1.18013524	1.85269087928;3.83137206029	1.12371134021;1.23655913978
IOH29084_LOC51149	IOH29084	LOC51149	1.94598822377	1.12903225806	0.43768115455;3.45429529298	1.04301075269;1.21505376344
IOH7548_SCP2	IOH7548	SCP2	4.62870338379	1.28203240059	4.56414495345;4.69326181412	1.27835051546;1.28571428571
IOH10799_PEX11B	IOH10799	PEX11B	2.46541877842	1.15865633075	2.13014199384;2.80069556299	1.13953488372;1.17777777778
IOH14831_GAPVD1	IOH14831	GAPVD1	2.03231895733	1.13395585739	3.64283367663;0.421804238032	1.22580645161;1.04210526316
IOH14059_CPSF3	IOH14059	CPSF3	1.85269087928	1.12371134021	1.1296364595;2.57574529906	1.0824742268;1.16494845361
IOH6954_OXNAD1	IOH6954	OXNAD1	2.13452660742	1.13978494624	2.88868014203;1.38037307281	1.18279569892;1.09677419355
IOH3150_ASL	IOH3150	ASL	12.8194663508	1.74916656377	11.5042487523;14.1346839493	1.67415730337;1.82417582418
IOH10409_NMUR2	IOH10409	NMUR2	2.06853817314	1.13602150538	2.70014175837;1.43693458791	1.17204301075;1.1
IOH22113_PITPNB	IOH22113	PITPNB	2.4173341829	1.15591397849	2.51160337472;2.32306499107	1.16129032258;1.15053763441
IOH22873_C19orf16	IOH22873	C19orf16	1.47464226464	1.10215053763	-0.127933996406;3.07721852568	1.01075268817;1.1935483871
IOH5526_JTB	IOH5526	JTB	1.5332756301	1.10549450549	3.19034155587;-0.123790295667	1.2;1.01098901099
IOH27369_TBC1D21	IOH27369	TBC1D21	2.01283992903	1.13284493284	2.80069556299;1.22498429507	1.17777777778;1.08791208791
IOH26912_COMMD2	IOH26912	COMMD2	1.79069213407	1.1201754386	0.975511701599;2.60587256655	1.07368421053;1.16666666667
IOH28608_LOC492303	IOH28608	LOC492303	2.74659018436	1.17469204927	3.04111543094;2.45206493778	1.1914893617;1.15789473684
IOH42207_	IOH42207		1.92399207901	1.12777777778	2.99551855943;0.852465598584	1.18888888889;1.06666666667
IOH36781_BCL6	IOH36781	BCL6	2.55884632603	1.16398467433	2.41104957011;2.70664308195	1.15555555556;1.1724137931
IOH23105_DDX39	IOH23105	DDX39	1.73412550399	1.11694934043	2.70014175837;0.76810924961	1.17204301075;1.0618556701
IOH50182_C9orf58	IOH50182	C9orf58	1.81602035169	1.12161995308	2.76644097021;0.865599733176	1.17582417582;1.06741573034
IOH58618_LOC113386	IOH58618	LOC113386	3.4068899439	1.21235014985	3.46929266441;3.34448722338	1.21590909091;1.20879120879
IOH62057_MGC26718	IOH62057	MGC26718	2.6565391407	1.16955627388	3.06358924493;2.24948903647	1.19277108434;1.14634146341
IOH43907_MDGA2	IOH43907	MDGA2	1.41007144382	1.09846794586	2.71410756457;0.106035323066	1.17283950617;1.02409638554
IOH13372_C6orf115	IOH13372	C6orf115	2.69977459502	1.17202207076	2.56888085836;2.83066833167	1.16455696203;1.17948717949
IOH40856_PHYHIPL	IOH40856	PHYHIPL	2.11373749134	1.138599305	1.72237293153;2.50510205115	1.11627906977;1.16091954023
IOH38444_N.D.	IOH38444	N.D.	3.66854345622	1.22727272727	3.66854345622;3.66854345622	1.22727272727;1.22727272727
