Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
FAM55C	IOH12459	190.0	153.0	0	34	IOH12459_FAM55C	1.24183006536	2.97558692375	2.38112106692
RBM4	IOH14846	202.0	164.0	0	60	IOH14846_RBM4	1.23170731707	2.83332177114	1.9247466764
ND	IOH14693	196.0	162.0	0	63	IOH14693_ND	1.20987654321	2.52651197133	1.98864265332
C1orf164	IOH4517	193.0	159.0	0	106	IOH4517_C1orf164	1.21383647799	2.58216491355	0.199917452888
ND	IOH4756	195.0	160.0	0	268	IOH4756_ND	1.21875	2.6512195753	1.50687660225
IGHG1	IOH29385	194.0	160.0	0	277	IOH29385_IGHG1	1.2125	2.56338204555	2.43020901657
ZFYVE16	IOH23056	180.0	148.0	0	361	IOH23056_ZFYVE16	1.21621621622	2.61560976594	0.606201156816
KREMEN2	IOH5462	191.0	155.0	0	553	IOH5462_KREMEN2	1.23225806452	2.84106197832	2.07595183225
ND	IOH55284	205.0	165.0	0	567	IOH55284_ND	1.24242424242	2.98393749105	2.83239774832
ND	IOH55284	199.0	163.0	0	568	IOH55284_ND	1.22085889571	2.68085800559	2.83239774832
PPA2	IOH29425	185.0	152.0	0	1086	IOH29425_PPA2	1.21710526316	2.6281044359	1.78253772331
USP6NL	IOH25858	216.0	161.0	0	1323	IOH25858_USP6NL	1.34161490683	4.37796356087	4.62340482951
USP6NL	IOH25858	223.0	162.0	0	1324	IOH25858_USP6NL	1.37654320988	4.86884609815	4.62340482951
LOC286208	IOH42266	168.0	138.0	0	2059	IOH42266_LOC286208	1.21739130435	2.63212446014	1.45839306472
BTBD12	IOH25781	249.0	173.0	0	2923	IOH25781_BTBD12	1.43930635838	5.75091968604	5.97073750957
BTBD12	IOH25781	250.0	170.0	0	2924	IOH25781_BTBD12	1.47058823529	6.1905553331	5.97073750957
LAX1	IOH53792	198.0	163.0	0	2968	IOH53792_LAX1	1.21472392638	2.59463711749	2.10123434741
HOXD1	IOH12864	179.0	147.0	0	3564	IOH12864_HOXD1	1.21768707483	2.6362812199	1.70365918862
TMEPAI	IOH12695	190.0	156.0	0	4045	IOH12695_TMEPAI	1.21794871795	2.63995835354	2.02499772158
	IOH23055	172.0	139.0	0	4127	IOH23055_	1.23741007194	2.91346831522	2.24904465746
WAS	IOH13659	209.0	156.0	0	4141	IOH13659_WAS	1.33974358974	4.3516640616	3.65597080598
WAS	IOH13659	201.0	162.0	0	4142	IOH13659_WAS	1.24074074074	2.96027755037	3.65597080598
OR2J1	IOH28335	194.0	156.0	0	4257	IOH28335_OR2J1	1.24358974359	3.00031744997	2.05519381978
NCOA4	IOH14394	192.0	158.0	0	4279	IOH14394_NCOA4	1.21518987342	2.60118553937	1.31141927967
IGHG1	IOH13647	197.0	161.0	0	4323	IOH13647_IGHG1	1.22360248447	2.71941641518	2.34142577969
ELTD1	IOH10974	198.0	160.0	0	4326	IOH10974_ELTD1	1.2375	2.91473216457	2.34378822116
PSG4	IOH7536	211.0	174.0	0	5651	IOH7536_PSG4	1.21264367816	2.56540129911	2.2217739393
ACTN2	IOH28877	202.0	163.0	0	5895	IOH28877_ACTN2	1.23926380368	2.9395206699	1.84033189227
ND	IOH11198	198.0	162.0	0	5942	IOH11198_ND	1.22222222222	2.70001820295	1.65898081325
MFGE8	IOH3899	274.0	172.0	0	5963	IOH3899_MFGE8	1.59302325581	7.91125769439	6.38954158382
MFGE8	IOH3899	234.0	170.0	0	5964	IOH3899_MFGE8	1.37647058824	4.86782547325	6.38954158382
YPEL1	IOH43282	209.0	172.0	0	6071	IOH43282_YPEL1	1.21511627907	2.60015124405	1.37618370716
NSUN5	IOH57853	202.0	167.0	0	6167	IOH57853_NSUN5	1.20958083832	2.52235613345	2.40423395217
HDHD3	IOH6593	191.0	156.0	0	6793	IOH6593_HDHD3	1.22435897436	2.73004812765	2.15085806379
RPUSD2	IOH28624	183.0	150.0	0	8292	IOH28624_RPUSD2	1.22	2.66878708126	2.52824703365
ZNF643	IOH13099	188.0	154.0	0	8833	IOH13099_ZNF643	1.22077922078	2.6797382538	1.51395032324
GFM2	IOH10140	214.0	174.0	0	8851	IOH10140_GFM2	1.22988505747	2.80771172602	2.2642244973
ZNF587	IOH14879	198.0	159.0	0	8868	IOH14879_ZNF587	1.24528301887	3.0241147488	1.86440564408
	IOH14080	197.0	161.0	0	8870	IOH14080_	1.22360248447	2.71941641518	1.59861009506
ZDHHC11	IOH22166	212.0	170.0	0	8984	IOH22166_ZDHHC11	1.24705882353	3.04907191596	2.41606492998
TCEAL7	IOH14834	209.0	165.0	0	9124	IOH14834_TCEAL7	1.26666666667	3.32464063676	2.6144807359
TMEM178	IOH22547	218.0	175.0	0	9140	IOH22547_TMEM178	1.24571428571	3.03017577511	1.80824273291
C5orf34	IOH25913	214.0	177.0	0	9360	IOH25913_C5orf34	1.20903954802	2.51474883698	1.36523663453
CYBASC3	IOH53828	206.0	169.0	0	9364	IOH53828_CYBASC3	1.21893491124	2.65381831879	1.71425442466
ND	IOH13564	226.0	177.0	0	12854	IOH13564_ND	1.27683615819	3.46756271908	1.95166229972
FOXO3A	IOH13326	211.0	171.0	0	12932	IOH13326_FOXO3A	1.23391812865	2.86439252764	2.0638895664
CDC42EP4	IOH9645	271.0	207.0	0	13021	IOH9645_CDC42EP4	1.30917874396	3.92210557346	2.28728659808
PLD4	IOH13175	210.0	172.0	0	16162	IOH13175_PLD4	1.22093023256	2.68186057406	1.82820122025
LRRTM4	IOH13448	707.0	186.0	0	18559	IOH13448_LRRTM4	3.80107526882	38.9432311974	19.1792984733
