IDName	ID	Name	zscore	ratio	zscores	ratios
IOH6243_DUSP3	IOH6243	DUSP3	1.22689548225	1.10173160173	-0.398658546401;2.8524495109	1.0;1.20346320346
IOH58635_ACACA	IOH58635	ACACA	0.575056649081	1.0609377509	4.70383144591;-3.55371814775	1.31932773109;0.802547770701
IOH59336_PANK1	IOH59336	PANK1	1.95459877956	1.14727325751	3.1242375693;0.784959989827	1.22047244094;1.07407407407
IOH62154_C1orf82	IOH62154	C1orf82	1.07798099552	1.09241212727	-0.475851059634;2.63181305067	0.995169082126;1.18965517241
IOH61579_SPCS2	IOH61579	SPCS2	1.24143637733	1.10264161058	-0.941629185593;3.42450194025	0.966019417476;1.23926380368
IOH14351_C20orf75	IOH14351	C20orf75	2.15909680381	1.16007130125	0.165300873802;4.15289273382	1.03529411765;1.28484848485
BC032292_	BC032292		2.72915441162	1.1957470601	-0.207295070484;5.66560389373	1.0119760479;1.37951807229
IOH14709_RAD51AP1	IOH14709	RAD51AP1	1.55114163158	1.12202380952	0.362239084031;2.74004417913	1.04761904762;1.19642857143
IOH10480_STX7	IOH10480	STX7	1.76869397257	1.13563882798	0.703331125259;2.83405681989	1.06896551724;1.20231213873
IOH13074_TAX1BP3	IOH13074	TAX1BP3	1.92263870997	1.14527310924	2.74004417913;1.10523324081	1.19642857143;1.09411764706
IOH28608_LOC492303	IOH28608	LOC492303	1.49612290771	1.11858058782	-0.0395832601298;3.03182907555	1.02247191011;1.21468926554
IOH27200_ND	IOH27200	ND	2.15713171148	1.15994832041	1.55431203837;2.75995138458	1.12222222222;1.1976744186
IOH22205_BAT5	IOH22205	BAT5	2.09290748584	1.15592899332	1.40686125462;2.77895371705	1.11299435028;1.19886363636
IOH22558_DNAJB8	IOH22558	DNAJB8	2.47841107933	1.18005485893	2.32500910799;2.63181305067	1.17045454545;1.18965517241
IOH39806_ZDHHC24	IOH39806	ZDHHC24	1.68124627874	1.13016611296	2.5741508004;0.788341757073	1.18604651163;1.07428571429
IOH13041_PHF11	IOH13041	PHF11	1.8773033274	1.14243589744	2.98148285033;0.773123804464	1.21153846154;1.07333333333
IOH39816_AMMECR1	IOH39816	AMMECR1	1.90147696578	1.14394874961	2.83756428683;0.96538964474	1.20253164557;1.08536585366
IOH42215_VSIG9	IOH42215	VSIG9	1.86092216529	1.14141071966	2.65902267219;1.06282165839	1.19135802469;1.09146341463
IOH27962_RPL6	IOH27962	RPL6	1.91274746303	1.14465408805	2.51572294375;1.30977198231	1.18238993711;1.10691823899
IOH55051_EXTL2	IOH55051	EXTL2	2.0842698234	1.15538842487	1.43024599904;2.73829364777	1.11445783133;1.1963190184
IOH55132_HLA-A	IOH55132	HLA-A	2.50755765078	1.18187893082	2.19790461745;2.8172106841	1.1625;1.20125786164
IOH58618_LOC113386	IOH58618	LOC113386	2.67142586044	1.19213425002	3.34946681832;1.99338490256	1.23456790123;1.1497005988
IOH62098_NOMO2	IOH62098	NOMO2	3.65304777894	1.25356682519	3.09340806214;4.21268749575	1.21854304636;1.28859060403
IOH40918_C9orf86	IOH40918	C9orf86	2.261000178	1.16644869215	1.76989970033;2.75210065567	1.13571428571;1.19718309859
IOH26656_APBA2BP	IOH26656	APBA2BP	1.95842742369	1.14751286449	2.50658695161;1.41026789576	1.18181818182;1.11320754717
IOH13372_C6orf115	IOH13372	C6orf115	2.71155779829	1.19464581607	2.41451931259;3.00859628399	1.17605633803;1.21323529412
IOH27047_C13orf24	IOH27047	C13orf24	0.840114430037	1.07752578927	-0.674155964316;-0.0292053616827;1.31336112207;2.75045792407	0.98275862069;1.02312138728;1.10714285714;1.19708029197
IOH40856_PHYHIPL	IOH40856	PHYHIPL	2.22273661444	1.16405405405	1.32878472269;3.1166885062	1.10810810811;1.22
IOH40582_RAD51L3	IOH40582	RAD51L3	0.740664861443	1.07130196421	-1.0822457224;-0.660606910976;2.60407841128;2.10143366788	0.957219251337;0.983606557377;1.18791946309;1.15646258503
IOH9767_SLC38A1	IOH9767	SLC38A1	2.17716703859	1.16120218579	2.83203795002;1.52229612715	1.20218579235;1.12021857923
IOH14495_PRAME	IOH14495	PRAME	2.05107315131	1.15331088664	2.75765755021;1.34448875241	1.1975308642;1.10909090909
IOH13931_CUL2	IOH13931	CUL2	2.16234716647	1.1602747178	2.5741508004;1.75054353254	1.18604651163;1.13450292398
IOH46392_SH3GL2	IOH46392	SH3GL2	3.8521253313	1.26602564103	2.98148285033;4.72276781228	1.21153846154;1.32051282051
IOH52231_PDE1A	IOH52231	PDE1A	1.70364105926	1.13156763936	0.891559174767;2.51572294375	1.08074534161;1.18238993711
IOH59941_MYLK	IOH59941	MYLK	2.4336974259	1.17725655663	2.83888627328;2.02850857852	1.20261437908;1.15189873418
IOH61858_GPR75	IOH61858	GPR75	1.47936777082	1.11753200569	2.51640197019;0.442333571445	1.18243243243;1.05263157895
IOH62018_LIN52	IOH62018	LIN52	1.78184673499	1.13646196371	2.75640105495;0.807292415039	1.1974522293;1.07547169811
Pou4f1_	Pou4f1		1.5146260051	1.11973856209	3.01016283794;0.0190891722675	1.21333333333;1.02614379085
IOH9655_BAALC	IOH9655	BAALC	1.7892153787	1.13692311351	0.837274621262;1.68192091181;2.53623231384;2.10143366788	1.0773480663;1.13020833333;1.18367346939;1.15646258503
IOH4517_C1orf164	IOH4517	C1orf164	0.976586824224	1.08606660367	0.00586930775263;0.296074072689;2.79711150141;0.807292415039	1.0253164557;1.04347826087;1.2;1.07547169811
IOH10543_N.D.	IOH10543	N.D.	2.00445689727	1.15039351441	2.82188491264;1.1870288819	1.2015503876;1.09923664122
IOH10029_KIAA0701	IOH10029	KIAA0701	0.71225199403	1.06952380952	2.58406016489;-1.15955617683	1.18666666667;0.952380952381
IOH6317_ND	IOH6317	ND	1.82170549645	1.13895643364	2.56884221228;1.07456878061	1.18571428571;1.09219858156
IOH27956_CAPNS1	IOH27956	CAPNS1	1.33093620321	1.10824275362	-0.0657658330871;2.72763823951	1.02083333333;1.19565217391
IOH23062_NSUN3	IOH23062	NSUN3	2.1432798075	1.15908143051	1.0957662961;3.1907933189	1.09352517986;1.22463768116
IOH6429_COASY	IOH6429	COASY	1.36999281594	1.1106870229	-0.398658546401;3.13864417828	1.0;1.2213740458
IOH7532_PPIA	IOH7532	PPIA	2.26542386718	1.16672553868	3.24752204507;1.28332568929	1.22818791946;1.10526315789
IOH11401_ND	IOH11401	ND	2.64755418772	1.19064029567	3.42726334183;1.86784503361	1.23943661972;1.14184397163
IOH5384_PLLP	IOH5384	PLLP	1.70762667709	1.13181707019	2.90731046858;0.507942885603	1.20689655172;1.05673758865
IOH21468_TCEB1	IOH21468	TCEB1	2.80712062461	1.20062639821	3.01016283794;2.60407841128	1.21333333333;1.18791946309
IOH10335_TMEM125	IOH10335	TMEM125	2.18052204227	1.16141215107	1.12313671446;3.23790737008	1.09523809524;1.2275862069
IOH3000_EWSR1	IOH3000	EWSR1	2.69907094602	1.19386435482	2.841807586;2.55633430603	1.2027972028;1.18493150685
IOH21867_PSIP1	IOH21867	PSIP1	1.06931164225	1.09186957551	-0.320712935479;0.532148263642;1.33817300132;2.72763823951	1.00487804878;1.05825242718;1.10869565217;1.19565217391
IOH22449_FLJ25758	IOH22449	FLJ25758	1.53415730947	1.12096088435	0.470938745521;2.59737587343	1.05442176871;1.1875
IOH10093_RPL3	IOH10093	RPL3	2.67551970284	1.19239045383	2.86462777003;2.48641163565	1.20422535211;1.18055555556
IOH26808_C21orf63	IOH26808	C21orf63	2.22106237142	1.16394927536	2.84342700935;1.59869773348	1.20289855072;1.125
IOH22248_SPOCK1	IOH22248	SPOCK1	2.54955184982	1.18450704225	2.30199219823;2.79711150141	1.16901408451;1.2
IOH26584_DFFB	IOH26584	DFFB	2.82205518655	1.2015610438	2.51640197019;3.12770840291	1.18243243243;1.22068965517
IOH28001_MGC23270	IOH28001	MGC23270	3.59022109974	1.24963496037	4.06602019687;3.11442200262	1.27941176471;1.21985815603
IOH3242_ND	IOH3242	ND	1.95941591612	1.14757472704	2.62436717451;1.29446465774	1.18918918919;1.1059602649
IOH29117_GSTM5	IOH29117	GSTM5	2.33085911906	1.17082065509	1.92938585929;2.73233237882	1.14569536424;1.19594594595
IOH29194_L3MBTL3	IOH29194	L3MBTL3	1.99502106782	1.14980299448	2.91547335504;1.07456878061	1.20740740741;1.09219858156
IOH11283_HGSNAT	IOH11283	HGSNAT	2.04312984167	1.15281377268	1.46189250883;2.62436717451	1.11643835616;1.18918918919
IOH28993_PNPT1	IOH28993	PNPT1	1.39448637987	1.11221989689	2.51719003737;0.271782722371	1.18248175182;1.04195804196
IOH10324_CHURC1	IOH10324	CHURC1	2.69017716691	1.19330775789	2.9592157792;2.42113855461	1.21014492754;1.17647058824
IOH12247_DSTN	IOH12247	DSTN	2.27776163926	1.16749767008	2.68691253425;1.86861074428	1.19310344828;1.14189189189
IOH13594_LRRC45	IOH13594	LRRC45	2.54604146377	1.18428735273	3.30658208875;1.7855008388	1.23188405797;1.13669064748
IOH11143_ANKRD50	IOH11143	ANKRD50	1.49174092148	1.11830635118	2.50658695161;0.476894891356	1.18181818182;1.05479452055
IOH13474_COG2	IOH13474	COG2	2.44951101626	1.17824621422	3.50983719553;1.38918483699	1.24460431655;1.11188811189
IOH3757_AARSD1	IOH3757	AARSD1	2.48809202006	1.18066071859	2.73006737454;2.24611666558	1.1958041958;1.16551724138
IOH13069_NDRG4	IOH13069	NDRG4	2.05950574322	1.15383862123	3.65394839829;0.465063088144	1.25362318841;1.05405405405
IOH3083_ARL5A	IOH3083	ARL5A	1.57587080457	1.12357142857	0.240495463162;2.91124614598	1.04;1.20714285714
IOH40302_MXD1	IOH40302	MXD1	1.38802087646	1.11181526807	2.841807586;-0.0657658330871	1.2027972028;1.02083333333
IOH11742_STK38L	IOH11742	STK38L	2.03290562041	1.15217391304	2.61184946966;1.45396177117	1.1884057971;1.11594202899
IOH54789_DKFZp686K16132	IOH54789	DKFZp686K16132	1.60495903844	1.12539184953	0.703331125259;2.50658695161	1.06896551724;1.18181818182
IOH63512_PPP4R1L	IOH63512	PPP4R1L	1.79942568526	1.13756210233	2.81786325497;0.780988115544	1.2012987013;1.07382550336
IOH62414_DKFZP564O0523	IOH62414	DKFZP564O0523	1.5198222901	1.12006375977	2.65612164636;0.383522933833	1.19117647059;1.04895104895
IOH61611_FAM19A2	IOH61611	FAM19A2	1.27628066499	1.10482226107	2.61832716307;-0.0657658330871	1.18881118881;1.02083333333
IOH42151_PGK1	IOH42151	PGK1	2.76025441442	1.19769338304	3.1641931961;2.35631563275	1.22297297297;1.1724137931
BC001722_	BC001722		2.47804911339	1.18003220612	3.27055891591;1.68553931087	1.22962962963;1.13043478261
IOH23035_IGKV1-5	IOH23035	IGKV1-5	2.1798734084	1.16137155779	0.617337711575;-0.214993601124;4.49282622066;3.8243233025	1.06358381503;1.01149425287;1.30612244898;1.26428571429
IOH10333_C10orf54	IOH10333	C10orf54	2.37100882837	1.17333333333	1.94490615533;2.79711150141	1.14666666667;1.2
IOH10020_HMG20A	IOH10020	HMG20A	2.42753265235	1.1768707483	2.9710309598;1.8840343449	1.21088435374;1.14285714286
IOH14156_ETS1	IOH14156	ETS1	1.9174156603	1.14494623656	1.2507711557;2.58406016489	1.10322580645;1.18666666667
IOH14642_RAB24	IOH14642	RAB24	3.13517919382	1.22115719763	3.30504846266;2.96530992498	1.23178807947;1.21052631579
IOH11892_PQLC2	IOH11892	PQLC2	2.47187149415	1.17964559387	1.1548407824;3.78890220591	1.09722222222;1.26206896552
IOH4348_CENPM	IOH4348	CENPM	2.83322400079	1.20226001864	1.43674992701;4.22969807457	1.11486486486;1.28965517241
IOH12272_CGA	IOH12272	CGA	2.10979460348	1.15698583517	2.81930434897;1.400284858	1.20138888889;1.11258278146
IOH7405_KIAA1143	IOH7405	KIAA1143	1.73550295813	1.13356164384	-0.398658546401;3.86966446267	1.0;1.26712328767
IOH28056_PHOX2A	IOH28056	PHOX2A	1.89418129655	1.14349216675	0.71874356822;3.06961902487	1.06993006993;1.21705426357
IOH4478_SSBP4	IOH4478	SSBP4	2.1129732537	1.15718476377	3.3547626507;0.871183856704	1.23489932886;1.07947019868
IOH29609_PSMA5	IOH29609	PSMA5	3.9345706744	1.27118529531	4.68071106602;3.18843028278	1.3178807947;1.22448979592
IOH43870_DCBLD2	IOH43870	DCBLD2	2.10179123255	1.15648496241	2.60488473162;1.59869773348	1.18796992481;1.125
IOH27949_C8orf55	IOH27949	C8orf55	1.96205121795	1.14773965142	1.36371464173;2.56038779417	1.11029411765;1.18518518519
IOH46154_C13orf34	IOH46154	C13orf34	2.73022038343	1.19581377152	2.7083401112;2.75210065567	1.19444444444;1.19718309859
IOH11721_KCTD17	IOH11721	KCTD17	2.11749157241	1.15746753247	3.59605401337;0.638929131461	1.25;1.06493506494
IOH21815_C20orf144	IOH21815	C20orf144	1.27627719048	1.10482204363	2.58247022955;-0.0299158485764	1.18656716418;1.02307692308
IOH46618_PTPN6	IOH46618	PTPN6	2.93996825787	1.20894036519	2.39484674015;3.4850897756	1.17482517483;1.24305555556
IOH46776_DPP8	IOH46776	DPP8	1.84331943517	1.14030909283	0.507942885603;3.17869598474	1.05673758865;1.22388059701
IOH4497_PTP4A3	IOH4497	PTP4A3	1.78546148579	1.13668818466	2.52704642695;1.04387654463	1.18309859155;1.09027777778
IOH53548_FGFR1	IOH53548	FGFR1	1.58963942836	1.12443310658	0.470938745521;2.7083401112	1.05442176871;1.19444444444
IOH62858_	IOH62858		2.40188147974	1.175265428	2.86974263886;1.93402032062	1.20454545455;1.14598540146
IOH62658_COPS7A	IOH62658	COPS7A	1.91002007101	1.14448340042	1.29446465774;2.52557548428	1.1059602649;1.18300653595
IOH11262_RABGEF1	IOH11262	RABGEF1	1.64787506613	1.12807765152	0.448704723853;2.84704540841	1.05303030303;1.203125
IOH9991_ND	IOH9991	ND	2.11050514872	1.15703030303	1.29606799411;2.92494230333	1.10606060606;1.208
IOH11549_C19orf47	IOH11549	C19orf47	2.22345757217	1.16409917355	0.751818670812;3.69509647353	1.072;1.25619834711
IOH14390_CD59	IOH14390	CD59	2.32367572755	1.17037109887	3.62853135125;1.01882010384	1.25203252033;1.08870967742
IOH7193_CDC23	IOH7193	CDC23	2.11849698683	1.15753045404	1.21161318312;3.02538079054	1.1007751938;1.21428571429
IOH21470_GDAP1	IOH21470	GDAP1	1.70013865778	1.13134844953	0.657794361968;2.74248295359	1.06611570248;1.19658119658
IOH10531_ACTR10	IOH10531	ACTR10	2.08651359415	1.15552884615	3.0967149434;1.0763122449	1.21875;1.09230769231
IOH22712_C16orf77	IOH22712	C16orf77	1.50143024714	1.11891273559	0.301145113704;2.70171538058	1.04379562044;1.19402985075
IOH22877_ZDHHC19	IOH22877	ZDHHC19	1.88904025036	1.14317042607	0.932912306855;2.84516819386	1.08333333333;1.2030075188
IOH13668_FCER2	IOH13668	FCER2	2.35001041314	1.17201919528	3.06961902487;1.63040180142	1.21705426357;1.12698412698
IOH14296_LAPTM4B	IOH14296	LAPTM4B	2.19790461745	1.1625	2.93026858674;1.46554064816	1.20833333333;1.11666666667
IOH12255_KIAA1199	IOH12255	KIAA1199	1.27556294196	1.10477734401	2.8239667119;-0.272840827983	1.20168067227;1.00787401575
IOH41368_NNAT	IOH41368	NNAT	1.01649575868	1.08856421356	-1.24602181666;3.27901333402	0.94696969697;1.23015873016
IOH44738_ZNF582	IOH44738	ZNF582	2.51979261297	1.1826446281	2.79711150141;2.24247372452	1.2;1.1652892562
IOH28889_CYP27A1	IOH28889	CYP27A1	1.87060673965	1.14201680672	0.944101977891;2.79711150141	1.08403361345;1.2
IOH4487_PCBP2	IOH4487	PCBP2	3.3260673353	1.23310349781	3.22679486919;3.42533980141	1.2268907563;1.23931623932
IOH4244_CTSA	IOH4244	CTSA	1.72421465818	1.13285519126	2.93026858674;0.518160729611	1.20833333333;1.05737704918
IOH6361_EPHX2	IOH6361	EPHX2	2.0424974127	1.15277419355	1.39097268038;2.69402214503	1.112;1.1935483871
IOH57672_ND	IOH57672	ND	2.97618482306	1.21120689655	3.87155143128;2.08081821483	1.26724137931;1.15517241379
IOH55711_LGR6	IOH55711	LGR6	1.59869773348	1.125	0.374511626457;2.82288384051	1.04838709677;1.20161290323
IOH45888_ZNF323	IOH45888	ZNF323	1.29253363219	1.10583941606	2.51719003737;0.0678772270025	1.18248175182;1.02919708029
IOH11686_RELB	IOH11686	RELB	1.28859153949	1.10559270915	-0.0120734599719;2.58925653895	1.02419354839;1.18699186992
IOH11418_EIF2S3	IOH11418	EIF2S3	1.19721339401	1.09987401575	2.54144989759;-0.147023109565	1.184;1.0157480315
