IDName	ID	Name	zscore	ratio	zscores	ratios
IOH6998_GMPR2	IOH6998	GMPR2	1.28809504766	1.13071895425	2.55643718596;0.0197529093645	1.22222222222;1.03921568627
IOH26887_ATF7	IOH26887	ATF7	8.08759633049	1.62126213592	7.55064430195;8.62454835904	1.58252427184;1.66
IOH45570_C1orf27	IOH45570	C1orf27	1.74956509195	1.16401124649	2.76284632629;0.736283857623	1.23711340206;1.09090909091
IOH28059_ZSCAN2	IOH28059	ZSCAN2	1.93424191556	1.17733457019	1.03202305618;2.83646077493	1.11224489796;1.24242424242
IOH59059_AGPAT2	IOH59059	AGPAT2	2.12478746032	1.19108128688	4.50424832692;-0.254673406273	1.36274509804;1.01941747573
IOH40669_CORO6	IOH40669	CORO6	2.35852936424	1.20794436146	2.97511323161;1.74194549687	1.25242718447;1.16346153846
IOH23072_EIF4A2	IOH23072	EIF4A2	1.98739267735	1.18116907845	1.34210412223;2.63268123246	1.13461538462;1.22772277228
IOH45796_BCL2L2	IOH45796	BCL2L2	2.50787453652	1.21871871872	2.04306060617;2.97268846687	1.18518518519;1.25225225225
IOH59663_HPS1	IOH59663	HPS1	0.953312843345	1.10656642881	-0.778155644217;2.68478133091	0.981651376147;1.23148148148
IOH62878_RPSA	IOH62878	RPSA	4.92346991633	1.39298941799	3.56852244325;6.27841738942	1.29523809524;1.49074074074
IOH7174_RPSA	IOH7174	RPSA	2.65051907635	1.22900966558	5.7019563994;5.35331279264;-0.407341892307;-0.0458509943405	1.44915254237;1.424;1.00840336134;1.03448275862
IOH28643_DIXDC1	IOH28643	DIXDC1	2.35101394067	1.20740216879	3.30450020222;1.39752767911	1.27619047619;1.13861386139
IOH3142_PLEK2	IOH3142	PLEK2	1.95944460941	1.17915279319	1.04536649828;2.87352272053	1.11320754717;1.24509803922
IOH27930_RPL6	IOH27930	RPL6	1.47653445107	1.14431372549	0.42743431096;2.52563459117	1.06862745098;1.22
Zic1_	Zic1		3.2564961584	1.27272727273	2.6264430832;3.88654923359	1.22727272727;1.31818181818
IOH29264_CNOT7	IOH29264	CNOT7	3.13705509072	1.26411031702	3.68888552372;2.58522465772	1.30392156863;1.22429906542
IOH46861_NFATC3	IOH46861	NFATC3	2.22004328735	1.19795342272	2.67490870437;1.76517787032	1.23076923077;1.16513761468
IOH6633_PDCD2L	IOH6633	PDCD2L	4.56856151445	1.36738490827	4.73828765005;4.39883537884	1.37962962963;1.35514018692
IOH3924_TGFB1I1	IOH3924	TGFB1I1	2.57043501664	1.22323208164	2.59806231405;2.54280771924	1.22522522523;1.22123893805
IOH28473_OR10K1	IOH28473	OR10K1	0.863228513609	1.10006738544	-1.0188639947;2.74532102192	0.964285714286;1.2358490566
IOH11420_MAPK11	IOH11420	MAPK11	6.48488863223	1.5056364009	7.74628613961;5.22349112485	1.59663865546;1.41463414634
IOH28714_GABBR2	IOH28714	GABBR2	1.59625103745	1.15295055821	0.692069606733;2.50043246816	1.08771929825;1.21818181818
IOH29217_ZNF281	IOH29217	ZNF281	26.2810062255	2.93380739537	26.8098821469;25.752130304	2.97196261682;2.89565217391
IOH10816_FAM84A	IOH10816	FAM84A	5.69820860001	1.44888216116	7.13629667406;4.26012052596	1.55263157895;1.34513274336
IOH14346_MAP2K1IP1	IOH14346	MAP2K1IP1	1.28473944266	1.1304768675	2.27272907608;2.63749664593;-0.0104457129759;0.239177761599	1.20175438596;1.22807017544;1.03703703704;1.05504587156
IOH11272_PIM2	IOH11272	PIM2	3.0226764616	1.25585858586	1.85637821352;4.18897470968	1.17171717172;1.34
IOH29402_ZNF134	IOH29402	ZNF134	1.14681317714	1.12052631579	-0.246598939678;2.54022529397	1.02;1.22105263158
IOH7555_UBE2B	IOH7555	UBE2B	1.76612469505	1.1652059224	3.07475007901;0.457499311078	1.25961538462;1.07079646018
IOH11184_N6AMT2	IOH11184	N6AMT2	2.13107107821	1.19153461218	1.38367784314;2.87846431328	1.1376146789;1.24545454545
IOH5897_GPR56	IOH5897	GPR56	2.30255283965	1.20390599139	0.813658796682;3.79144688262	1.09649122807;1.31132075472
IOH13723_CART1	IOH13723	CART1	1.32009450528	1.13302752294	2.52817792469;0.112011085872	1.22018348624;1.04587155963
IOH5418_LOC51255	IOH5418	LOC51255	4.42156040422	1.35677966102	5.02064476894;3.8224760395	1.4;1.31355932203
IOH3899_MFGE8	IOH3899	MFGE8	12.8905279054	1.967764804	13.7153772066;12.0656786042	2.02727272727;1.90825688073
IOH62075_LRRC6	IOH62075	LRRC6	2.42043642455	1.21241058407	2.27170731818;2.56916553091	1.20168067227;1.22314049587
IOH63532_KCNT2	IOH63532	KCNT2	3.36377546579	1.28046683047	3.13048554336;3.59706538823	1.26363636364;1.2972972973
IOH5904_DIRAS2	IOH5904	DIRAS2	2.08523082523	1.18822751323	2.51243347912;1.65802817133	1.21904761905;1.15740740741
IOH14659_TRAPPC2L	IOH14659	TRAPPC2L	1.86115504815	1.17206179165	2.66547291972;1.05683717658	1.23008849558;1.11403508772
IOH27935_GLOD4	IOH27935	GLOD4	10.8062716503	1.81739823265	12.034158659;9.57838464169	1.90598290598;1.72881355932
IOH12586_TSPAN17	IOH12586	TSPAN17	1.71005958145	1.16116116116	3.06981376575;0.350305397145	1.25925925926;1.06306306306
IOH4560_SLC10A3	IOH4560	SLC10A3	1.36633693282	1.13636363636	2.83646077493;-0.103786909301	1.24242424242;1.0303030303
IOH11253_C20orf28	IOH11253	C20orf28	1.92596678798	1.17673756944	1.19450427595;2.65742930002	1.12396694215;1.22950819672
IOH10151_RBBP9	IOH10151	RBBP9	4.91105861441	1.39209401709	8.80580978221;1.0163074466	1.67307692308;1.11111111111
IOH3754_C19orf42	IOH3754	C19orf42	1.77491301762	1.16583994709	0.094979834659;3.45484620059	1.04464285714;1.28703703704
IOH27820_BID	IOH27820	BID	13.5442762214	2.01492881878	9.41205894612;17.6764934967	1.71681415929;2.31304347826
IOH62930_AAMP	IOH62930	AAMP	11.4170747064	1.86146400484	10.469517571;12.3646318419	1.79310344828;1.9298245614
IOH3563_GPKOW	IOH3563	GPKOW	2.99890255255	1.2541434411	2.73053880867;3.26726629643	1.2347826087;1.2735042735
IOH9861_PBLD	IOH9861	PBLD	2.11139635158	1.19011519881	1.37172200184;2.85107070132	1.13675213675;1.24347826087
IOH3988_COX4NB	IOH3988	COX4NB	6.83615640191	1.53097826087	6.22596369539;7.44634910843	1.48695652174;1.575
IOH53966_TP53	IOH53966	TP53	5.81139377668	1.45704779189	4.9728476391;6.64993991426	1.39655172414;1.51754385965
IOH14512_AKR1C4	IOH14512	AKR1C4	2.71123063105	1.23338963964	2.07514664241;3.34731461969	1.1875;1.27927927928
IOH6486_GPATCH3	IOH6486	GPATCH3	2.33688394137	1.2063827742	3.04439908358;1.62936879916	1.25742574257;1.15533980583
IOH12222_GSTP1	IOH12222	GSTP1	2.91308013252	1.24795186892	2.82968601068;2.99647425435	1.24193548387;1.25396825397
IOH12717_AZIN1	IOH12717	AZIN1	4.87855432639	1.38974902793	2.73053880867;7.02656984411	1.2347826087;1.54471544715
IOH12301_SDCCAG3	IOH12301	SDCCAG3	5.25427060325	1.41685470085	5.04433907262;5.46420213387	1.40170940171;1.432
IOH29210_TRA16	IOH29210	TRA16	2.0340346886	1.18453401944	0.391537835348;3.67653154186	1.06603773585;1.30303030303
IOH28634_PTK2B	IOH28634	PTK2B	4.57692413233	1.36798822093	3.50420933326;5.6496389314	1.2905982906;1.44537815126
IOH61428_KCNA3	IOH61428	KCNA3	2.56289943311	1.22268843454	2.58299114698;2.54280771924	1.22413793103;1.22123893805
IOH10505_MGC2408	IOH10505	MGC2408	3.78766465896	1.31104789	3.85338854542;3.7219407725	1.31578947368;1.30630630631
IOH10789_LOC730411	IOH10789	LOC730411	2.9414696208	1.25	2.53033329207;3.35260594953	1.22033898305;1.27966101695
IOH3711_FHL3	IOH3711	FHL3	5.84426975919	1.45941959659	5.22044538377;6.4680941346	1.41441441441;1.50442477876
