Name	ID	F635 Median	B635 Median	Flags	row_number_orig	idname	ratio_naive	zscore_naive	zscore_mean_naive
KLRF1	IOH63333	637.0	562.0	0	665	IOH63333_KLRF1	1.1334519573	2.56615429672	2.27778206717
IQCC	IOH63343	606.0	532.0	0	669	IOH63343_IQCC	1.13909774436	2.67444624855	1.82514687913
GYS1	IOH6268	486.0	427.0	0	1184	IOH6268_GYS1	1.13817330211	2.65671450366	1.67331746088
KLHL25	IOH21555	642.0	566.0	0	1193	IOH21555_KLHL25	1.13427561837	2.58195295594	2.25693520316
WIF1	IOH11153	693.0	613.0	0	2436	IOH11153_WIF1	1.13050570962	2.50964226268	2.22660395345
VAMP4	IOH7241	674.0	592.0	0	2492	IOH7241_VAMP4	1.13851351351	2.66324010527	1.64620508979
ND	IOH4881	633.0	560.0	0	2497	IOH4881_ND	1.13035714286	2.50679260061	1.57951393698
DUSP26	IOH4547	664.0	581.0	0	2558	IOH4547_DUSP26	1.14285714286	2.74655534443	1.98664545956
ATF5	IOH4625	714.0	630.0	0	2586	IOH4625_ATF5	1.13333333333	2.56387896819	1.92939231787
CCNE1	IOH27850	660.0	583.0	0	2663	IOH27850_CCNE1	1.1320754717	2.53975189963	1.67335249272
SPATA16	IOH22308	720.0	627.0	0	2699	IOH22308_SPATA16	1.14832535885	2.85144130208	2.04567854019
DTWD1	IOH21971	653.0	577.0	0	2749	IOH21971_DTWD1	1.13171577123	2.53285247794	2.59047973795
DTWD1	IOH21971	570.0	501.0	0	2750	IOH21971_DTWD1	1.1377245509	2.64810699795	2.59047973795
C16orf75	IOH23171	742.0	652.0	0	2778	IOH23171_C16orf75	1.13803680982	2.65409644234	2.47994999185
KRTAP19-7	IOH34911	665.0	570.0	0	2870	IOH34911_KRTAP19-7	1.16666666667	3.20324628504	2.3787457103
SGMS1	IOH60259	545.0	479.0	0	3059	IOH60259_SGMS1	1.13778705637	2.64930591658	2.18452643583
	ZNF746	529.0	446.0	0	3146	ZNF746_	1.18609865471	3.57597162671	2.27781272308
RASL11B	IOH6072	488.0	418.0	0	3156	IOH6072_RASL11B	1.16746411483	3.21854215387	2.68959581316
BTF3L4	IOH14732	441.0	385.0	0	3160	IOH14732_BTF3L4	1.14545454545	2.79637617432	-0.662593145106
